CHRONIQUE	NOUN	chronique
tira	VERB	tirer
vers	ADP	vers
Maubuisson	PROPN	mauboission
,	PUNCT	,
dont	PRON	dont
le	DET	le
roy	NOUN	roi
de	ADP	de
France	PROPN	france
s'	DET	soi
estoit	VERB	estre
parti	VERB	partir
,	PUNCT	,
et	CCONJ	et
y	ADV	y
trouva	VERB	trouver
encore	ADV	encore
des	ADP.DET	de.le
vivres	NOUN	vivre
et	CCONJ	et
autres	PRON	autre
biens	NOUN	bien
que	SCONJ	que
les	DET	le
marcheans	NOUN	marche
n'	ADV	ne
avoient	VERB	avoir
peut	VERB	pouvoir
enlever	VERB	enveler
,	PUNCT	,
et	CCONJ	et
là	ADV	là
se	PRON	se
loga	VERB	loger
.	PUNCT	.
Et	CCONJ	et
Thalebot	PROPN	table-daut
s'	DET	soi
en	ADP	en
ala	VERB	aler
logier	VERB	logier
une	DET	un
lieu	NOUN	lieu
plus	ADV	plus
avant	ADV	avant
en	ADP	en
une	DET	un
ville	NOUN	ville
sur	ADP	sur
la	DET	le
rivière	NOUN	rivière
entre	ADP	entre
Pontoise	PROPN	pontoise
et	CCONJ	et
Co	CCONJ	come
nflans	ADJ	nlanc
.	PUNCT	.
Lequel	DET	lequel
logis	NOUN	logis
ils	PRON	il
tinrent	VERB	tenir
trois	DET	trois
jours	NOUN	jour
.	PUNCT	.
Et	CCONJ	et
aloient	VERB	aler
en	ADP	en
la	DET	le
ville	NOUN	ville
par	ADP	par
leur	DET	leur
pont	NOUN	pont
,	PUNCT	,
que	SCONJ	que
ceulx	PRON	cil
de	ADP	de
dedens	ADP	dedans
avoient	VERB	avoir
réédifiée	VERB	rédévité
avec	ADP	avec
leur	DET	leur
bolevert	NOUN	bolerfe
,	PUNCT	,
tout	DET	tout
à	ADP	à
leur	DET	leur
plaisir	NOUN	plaisir
.	PUNCT	.
Et	CCONJ	et
pareillement	ADV	pareillement
ceulx	PRON	cil
de	ADP	de
dedens	ADP	dedans
yssoient	VERB	issir
quand	CCONJ	quand
bon	ADJ	bon
leur	DET	leur
sambloit	VERB	sambler
,	PUNCT	,
sans	NOUN	sans
avoir	VERB	avoir
empeschement	NOUN	empêchement
ou	CCONJ	ou
destourbier	VERB	détourber
de	ADP	de
leurs	DET	leur
dictz	VERB	dire
adversaires	NOUN	adversaire
.	PUNCT	.
Si	ADV	si
espéroient	VERB	esperoir
ceulx	PRON	cil
de	ADP	de
ladicte	DET	ledit
bastille	NOUN	batille
estre	VERB	estre
assaillis	VERB	assalir
chascun	DET	chascun
jour	NOUN	jour
,	PUNCT	,
et	CCONJ	et
estoient	VERB	estre
en	ADP	en
voulente	ADJ	voloir
de	ADP	de
eulx	PRON	eux
très	ADV	très
bien	NOUN	bien
deffendre	VERB	défendre
.	PUNCT	.
De	ADP	de
laquelle	DET	lequel
chose	NOUN	chose
,	PUNCT	,
au	ADP.DET	a.le
regard	NOUN	regard
d'	ADP	de
assault	NOUN	assalir
ilz	PRON	il
n'	ADV	ne
avoient	VERB	avoir
garde	NOUN	garde
,	PUNCT	,
car	CCONJ	car
yceulx	DET	cil
Anglois	PROPN	anglais
n'	ADV	ne
eussent	VERB	avoir
jamais	ADV	jamais
bouté	NOUN	bouter
leurs	DET	leur
gens	NOUN	gens
en	ADP	en
ce	PRON	ce
dangier	NOUN	danger
,	PUNCT	,
actendu	VERB	attendre
les	DET	le
affaires	NOUN	affaire
qui	PRON	qui
leur	DET	leur
sourvenoient	VERB	sourrende
,	PUNCT	,
dont	PRON	dont
ilz	PRON	il
ne	ADV	ne
povoient	VERB	pouvoir
encore	ADV	encore
veoir	VERB	vëoir
la	DET	le
fin	NOUN	fin
.	PUNCT	.
Mais	CCONJ	mais
non	NOUN	nom
obstant	NOUN	obterd
ce	PRON	ce
,	PUNCT	,
leur	DET	leur
disoient	VERB	dire
qu'	SCONJ	que
ilz	PRON	il
les	DET	le
assauldroient	VERB	assalir
et	CCONJ	et
qu'	SCONJ	que
ilz	PRON	il
se	PRON	se
départissent	VERB	departir
à	ADP	à
tout	DET	tout
une	DET	un
partie	NOUN	partie
de	ADP	de
leurs	DET	leur
baghes	ADJ	basge
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
ilz	PRON	il
feroient	VERB	faire
grand	ADJ	grand
sens	NOUN	sens
,	PUNCT	,
actendu	VERB	attendre
et	CCONJ	et
veu	VERB	voir
que	SCONJ	que
le	DET	le
Roy	NOUN	roi
les	DET	le
avoit	VERB	avoir
habandonnés	NOUN	abandonner
et	CCONJ	et
laissiés	VERB	laisser
en	ADP	en
ce	PRON	ce
dangier	NOUN	danger
.	PUNCT	.
Mais	CCONJ	mais
ilz	PRON	il
n'	ADV	ne
en	ADP	en
avoient	VERB	avoir
nulle	DET	nul
volenté	NOUN	volenté
de	ADP	de
ce	PRON	ce
faire	VERB	faire
,	PUNCT	,
ains	ADV	ains
respondirent	VERB	répondre
qu'	SCONJ	que
ilz	PRON	il
n'	ADV	ne
en	ADP	en
feroient	VERB	faire
riens	NOUN	rien
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
point	NOUN	point
ne	ADV	ne
les	DET	le
doubtoient	VERB	douter
.	PUNCT	.
Entre	ADP	entre
lesquelles	DET	lequel
parolles	NOUN	parole
furent	VERB	estre
faites	VERB	faire
aulcunes	DET	aucun
escarmuches	NOUN	escarmouche
entre	ADP	entre
eulx	PRON	eux
,	PUNCT	,
et	CCONJ	et
plus	ADV	plus
de	ADP	de
trait	VERB	traire
que	SCONJ	que
par	ADP	par
aultre	ADJ	autre
manière	NOUN	manière
.	PUNCT	.
Et	CCONJ	et
au	ADP.DET	a.le
quatriesme	ADJ	quartement
jour	NOUN	jour
,	PUNCT	,
ledit	DET	ledit
duc	NOUN	duc
d'	ADP	de
Yorch	PROPN	oiguer
se	PRON	se
desloga	VERB	desloge
dudit	ADP.DET	de.ledit
lieu	NOUN	lieu
de	ADP	de
Maubuisson	PROPN	mauboission
et	CCONJ	et
ala	VERB	aler
au	ADP.DET	a.le
logis	NOUN	logis
de	ADP	de
Thalebot	PROPN	table-daut
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
fait	VERB	faire
faire	VERB	faire
ung	DET	un
bolevert	NOUN	bolerfe
de	ADP	de
cordes	NOUN	corde
,	PUNCT	,
cloyes	NOUN	clois
et	CCONJ	et
aultres	PRON	autre
besongnes	ADJ	besogne
,	PUNCT	,
par	ADP	par
lequel	DET	lequel
ilz	PRON	il
repassèrent	VERB	repasser
l'	DET	le
eaue	NOUN	eau
d'	ADP	de
Oize	VERB	oisier
.	PUNCT	.
Et	CCONJ	et
povoient	VERB	pouvoir
bien	NOUN	bien
avoir	VERB	avoir
quarante	DET	quarante
chars	NOUN	char
,	PUNCT	,
que	SCONJ	que
charettes	NOUN	charteset
.	PUNCT	.
Et	CCONJ	et
ce	PRON	ce
propre	NOUN	propre
jour	NOUN	jour
,	PUNCT	,
Pothon	NOUN	poton
de	ADP	de
Saincte-Treille	PROPN	saint-celerit
s'	DET	soi
estoi	VERB	estre
parti	VERB	partir
de	ADP	de
Poissy	NOUN	paistre
,	PUNCT	,
à	ADP	à
tout	DET	tout
grand	ADJ	grand
quantité	NOUN	quantité
de	ADP	de
gens	NOUN	gens
de	ADP	de
guerre	NOUN	guerre
,	PUNCT	,
pour	ADP	pour
mener	VERB	mener
vivres	NOUN	vivre
à	ADP	à
la	DET	le
devant	ADP	devant
dicte	VERB	dire
bastille	NOUN	batille
.	PUNCT	.
Et	CCONJ	et
alèrent	VERB	aler
après	ADV	après
luy	PRON	lui
le	DET	le
connestable	NOUN	connétable
de	ADP	de
France	PROPN	france
,	PUNCT	,
le	DET	le
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
,	PUNCT	,
et	CCONJ	et
aulcuns	DET	aucun
aultres	PRON	autre
capitaines	NOUN	capitaine
,	PUNCT	,
pour	ADP	pour
le	DET	le
souscourir	VERB	soussur--dre
,	PUNCT	,
se	PRON	se
il	PRON	il
en	ADP	en
euyst	VERB	avoir
besoing	NOUN	besoing
.	PUNCT	.
Mais	CCONJ	mais
ilz	PRON	il
furent	VERB	estre
advertis	VERB	avertir
du	ADP.DET	de.le
rapassage	NOUN	rapasser
desdictz	ADJ	de.ledit
Anglois	PROPN	anglais
.	PUNCT	.
Pour	ADP	pour
quoy	PRON	quoi
ilz	PRON	il
envoyèrent	VERB	envoyer
devers	ADP	devers
ledict	DET	ledit
Pothon	NOUN	poton
,	PUNCT	,
dire	VERB	dire
qu'	SCONJ	que
il	PRON	il
se	PRON	se
hatast	VERB	hatast
de	ADP	de
retourner	VERB	retourner
.	PUNCT	.
Et	CCONJ	et
il	PRON	il
leur	DET	leur
remanda	VERB	remanoir
qu'	SCONJ	que
ilz	PRON	il
s'	DET	soi
en	ADP	en
alassent	VERB	aler
passer	VERB	passer
par	ADP	par
Meulen	ADJ	meule
,	PUNCT	,
par	ADP	par
où	ADV	où
ilz	PRON	il
s'	DET	soi
en	ADP	en
retourneroient	VERB	retourner
audit	ADV	à.ledit
lieu	NOUN	lieu
de	ADP	de
Poissi	NOUN	peiser
par	ADP	par
l'	DET	le
autre	ADJ	autre
costé	NOUN	côté
de	ADP	de
la	DET	le
rivière	NOUN	rivière
.	PUNCT	.
Laquelle	DET	lequel
chose	NOUN	chose
ilz	PRON	il
firent	VERB	faire
.	PUNCT	.
Et	CCONJ	et
après	ADV	après
que	SCONJ	que
le	DET	le
duc	NOUN	duc
de	ADP	de
Yorch	PROPN	oiguer
et	CCONJ	et
ses	DET	son
Anglois	PROPN	anglais
furent	VERB	estre
repassés	NOUN	repasser
comme	SCONJ	comme
dict	VERB	dire
est	VERB	estre
,	PUNCT	,
s'	DET	soi
en	ADP	en
alèrent	VERB	aler
mectre	VERB	mettre
en	ADP	en
bataille	NOUN	bataille
devant	ADP	devant
Poissy	NOUN	paistre
,	PUNCT	,
où	ADV	où
estoient	VERB	estre
le	DET	le
Roy	NOUN	roi
et	CCONJ	et
le	DET	le
Daulphin	PROPN	dauchin
,	PUNCT	,
avec	ADP	avec
grand	ADJ	grand
partie	NOUN	partie
des	ADP.DET	de.le
seigneurs	NOUN	seigneur
et	CCONJ	et
des	ADP.DET	de.le
capitaines	NOUN	capitaine
;	PUNCT	;
et	CCONJ	et
y	ADV	y
eut	VERB	avoir
une	DET	un
moult	ADV	moult
grand	ADJ	grand
escarmuche	NOUN	escarmouche
,	PUNCT	,
à	ADP	à
laquelle	DET	lequel
furent	VERB	estre
prins	NOUN	prendre
deux	DET	deux
des	ADP.DET	de.le
archiers	NOUN	archer
du	ADP.DET	de.le
connestable	NOUN	connétable
de	ADP	de
France	PROPN	france
et	CCONJ	et
ung	DET	un
archier	NOUN	archer
du	ADP.DET	de.le
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
là	ADV	là
s'	DET	soi
en	ADP	en
alèrent	VERB	aler
logier	VERB	logier
en	ADP	en
une	DET	un
ville	NOUN	ville
nommée	VERB	nommer
Courtie	PROPN	courtois
sur	ADP	sur
Saine	ADJ	sain
,	PUNCT	,
et	CCONJ	et
lendemain	NOUN	lendemain
retournèrent	VERB	retourner
à	ADP	à
Mante	ADJ	manter
.	PUNCT	.
Et	CCONJ	et
le	DET	le
Roy	NOUN	roi
s'	DET	soi
en	ADP	en
ala	VERB	aler
de	ADP	de
Poissy	NOUN	paistre
à	ADP	à
Conflans	PROPN	conflans
,	PUNCT	,
à	ADP	à
tout	DET	tout
une	DET	un
partie	NOUN	partie
de	ADP	de
ses	DET	son
gens	NOUN	gens
.	PUNCT	.
Et	CCONJ	et
ledit	DET	ledit
connestable	NOUN	connétable
,	PUNCT	,
le	DET	le
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
,	PUNCT	,
et	CCONJ	et
pluiseurs	NOUN	plusieurs
aultres	PRON	autre
,	PUNCT	,
alèrent	VERB	aler
passer	VERB	passer
à	ADP	à
Saint-Clau	PROPN	saint-cel
et	CCONJ	et
de	ADP	de
là	ADV	là
à	ADP	à
Paris	PROPN	paris
,	PUNCT	,
où	ADV	où
ilz	PRON	il
furent	VERB	estre
deux	DET	deux
jours	NOUN	jour
.	PUNCT	.
Et	CCONJ	et
puis	NOUN	puis
retournèrent	VERB	retourner
,	PUNCT	,
toutes	DET	tout
gens	NOUN	gens
de	ADP	de
guerre	NOUN	guerre
,	PUNCT	,
en	ADP	en
l'	DET	le
Isle	NOUN	isle
de	ADP	de
France	PROPN	france
,	PUNCT	,
où	ADV	où
leur	DET	leur
furent	VERB	estre
délivrées	NOUN	délivrer
villes	NOUN	ville
pour	ADP	pour
eulx	PRON	eux
logier	VERB	logier
,	PUNCT	,
chascun	DET	chascun
selonc	ADJ	selonc
son	DET	son
estat	NOUN	état
.	PUNCT	.
Et	CCONJ	et
depuis	ADV	depuis
le	DET	le
Roy	NOUN	roi
,	PUNCT	,
à	ADP	à
tout	DET	tout
les	DET	le
seigneurs	NOUN	seigneur
qui	PRON	qui
estoient	VERB	estre
entour	ADP	entour
lui	PRON	lui
,	PUNCT	,
alèrent	VERB	aler
à	ADP	à
Saint-Denis	PROPN	saint-denir
en	ADP	en
France	PROPN	france
,	PUNCT	,
où	ADV	où
ilz	PRON	il
furent	VERB	estre
jusques	ADP	jusque
à	ADP	à
la	DET	le
mi-aoust	ADJ	meslore
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
là	ADV	là
retourna	VERB	retourner
le	DET	le
Roy	NOUN	roi
encore	ADV	encore
à	ADP	à
Conflans	PROPN	conflans
,	PUNCT	,
où	ADV	où
il	PRON	il
fist	VERB	faire
faire	VERB	faire
un	DET	un
pont	NOUN	pont
pour	ADP	pour
passer	VERB	passer
en	ADP	en
ung	DET	un
isle	NOUN	isle
sur	ADP	sur
la	DET	le
rivière	NOUN	rivière
de	ADP	de
Saine	ADJ	sain
.	PUNCT	.
Avec	ADP	avec
ce	PRON	ce
,	PUNCT	,
fist	VERB	faire
faire	VERB	faire
ung	DET	un
aultre	ADJ	autre
pont	NOUN	pont
pour	ADP	pour
passer	VERB	passer
la	DET	le
dessusdicte	ADJ	dessus-dit
rivière	NOUN	rivière
tout	DET	tout
oultre	ADP	outre
.	PUNCT	.
Au	ADP.DET	a.le
bout	NOUN	boter
duquel	ADP.DET	de.lequel
il	PRON	il
fist	VERB	faire
faire	VERB	faire
ung	DET	un
bolevert	NOUN	bolerfe
et	CCONJ	et
grans	ADJ	grand
fossés	NOUN	fossé
entour	ADP	entour
,	PUNCT	,
dedens	ADP	dedans
lequel	DET	lequel
se	PRON	se
logèrent	VERB	loger
grand	ADJ	grand
nombre	NOUN	nombre
de	ADP	de
gens	NOUN	gens
de	ADP	de
guerre	NOUN	guerre
.	PUNCT	.
Durant	ADJ	durant
lequel	DET	lequel
temps	NOUN	temps
,	PUNCT	,
Thalebot	PROPN	table-daut
vint	VERB	venir
pillier	NOUN	pilier
la	DET	le
ville	NOUN	ville
et	CCONJ	et
l'	DET	le
abéye	NOUN	abbéei
de	ADP	de
Poissy	NOUN	paistre
et	CCONJ	et
les	DET	le
biens	NOUN	bien
des	ADP.DET	de.le
dames	NOUN	dame
,	PUNCT	,
et	CCONJ	et
puis	NOUN	puis
s'	DET	soi
en	ADP	en
retourna	VERB	retourner
à	ADP	à
Mante	ADJ	manter
.	PUNCT	.
Et	CCONJ	et
brief	NOUN	brief
ensievant	VERB	enseillier
fut	VERB	être
la	DET	le
ville	NOUN	ville
de	ADP	de
Pontoise	PROPN	pontoise
ravitaillié	VERB	ravivatisant
pour	ADP	pour
la	DET	le
quatriesme	ADJ	quartement
fois	NOUN	fois
,	PUNCT	,
et	CCONJ	et
y	ADV	y
demourèrent	VERB	demeurer
les	DET	le
gens	NOUN	gens
du	ADP.DET	de.le
duc	NOUN	duc
d'	ADP	de
Yorch	PROPN	oiguer
ou	CCONJ	ou
lieu	NOUN	lieu
de	ADP	de
ceulx	PRON	cil
qui	PRON	qui
y	ADV	y
estoient	VERB	estre
de	ADP	de
par	ADP	par
ledit	DET	ledit
Thalebot	PROPN	table-daut
.	PUNCT	.
Dont	PRON	dont
le	DET	le
Roy	NOUN	roi
fut	VERB	être
moult	ADV	moult
troublé	VERB	troubler
,	PUNCT	,
véant	VERB	vëoir
qu'	SCONJ	que
il	PRON	il
estoit	VERB	estre
petit	ADJ	petit
apparant	VERB	apparent
que	SCONJ	que
son	DET	son
entreprinse	NOUN	entreprendre
venist	VERB	venir
à	ADP	à
bonne	ADJ	bon
fin	NOUN	fin
.	PUNCT	.
En	ADP	en
conclusion	NOUN	conclure
il	PRON	il
se	PRON	se
pensa	VERB	penser
en	ADP	en
luy	PRON	lui
meisme	ADJ	même
,	PUNCT	,
que	SCONJ	que
se	PRON	se
il	PRON	il
se	PRON	se
départoit	VERB	départir
de	ADP	de
là	ADV	là
sans	NOUN	sans
avoir	VERB	avoir
l'	DET	le
obéyssance	NOUN	obéissance
d'	ADP	de
ycelle	DET	cil
ville	NOUN	ville
de	ADP	de
Pontoise	PROPN	pontoise
qui	PRON	qui
tant	ADV	tant
lui	PRON	lui
avoit	VERB	avoir
cousté	VERB	couter
et	CCONJ	et
devant	ADP	devant
laquelle	DET	lequel
il	PRON	il
avoit	VERB	avoir
jà	ADV	jà
esté	VERB	être
si	ADV	si
longue	ADJ	long
espace	NOUN	espace
de	ADP	de
temps	NOUN	temps
,	PUNCT	,
ce	PRON	ce
luy	PRON	lui
seroit	VERB	estre
ung	DET	un
très	ADV	très
grand	ADJ	grand
déboutement	NOUN	dobatre
et	CCONJ	et
deshonneur	NOUN	desconnire
de	ADP	de
s'	DET	soi
en	ADP	en
partir	VERB	partir
sans	NOUN	sans
le	DET	le
subjuguier	NOUN	subgueil
,	PUNCT	,
et	CCONJ	et
crieroit	VERB	crïer
le	DET	le
peuple	NOUN	peuple
contre	ADP	contre
luy	PRON	lui
et	CCONJ	et
ses	DET	son
gouverneurs	NOUN	gouverneux
,	PUNCT	,
et	CCONJ	et
par	ADP	par
espécial	NOUN	épécalité
les	DET	le
Parisiens	PROPN	parisis
,	PUNCT	,
qui	PRON	qui
tant	ADV	tant
y	ADV	y
avoient	VERB	avoir
mis	VERB	metre
du	ADP.DET	de.le
leur	DET	leur
.	PUNCT	.
Et	CCONJ	et
avec	ADP	avec
ce	PRON	ce
,	PUNCT	,
estoit	VERB	estre
du	ADP.DET	de.le
tout	DET	tout
adverti	VERB	avertir
comment	ADV	comment
les	DET	le
princes	NOUN	prince
de	ADP	de
son	DET	son
royaume	NOUN	royaume
et	CCONJ	et
meysmement	ADV	mêmement
de	ADP	de
son	DET	son
sang	NOUN	sang
,	PUNCT	,
n'	ADV	ne
estoient	VERB	estre
point	NOUN	point
bien	NOUN	bien
contens	NOUN	content
de	ADP	de
son	DET	son
gouvernement	NOUN	gouvernement
,	PUNCT	,
et	CCONJ	et
luy	PRON	lui
avoit	VERB	avoir
esté	VERB	être
dit	VERB	dire
qu'	SCONJ	que
ilz	PRON	il
se	PRON	se
debvoient	VERB	debacitre
assambler	VERB	assambler
ensamble	ADV	emsambel
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
ce	PRON	ce
n'	ADV	ne
estoit	VERB	estre
point	NOUN	point
pour	ADP	pour
son	DET	son
bien	NOUN	bien
.	PUNCT	.
Et	CCONJ	et
par	ADP	par
ainsy	ADV	ainsi
n'	ADV	ne
estoit	VERB	estre
point	NOUN	point
de	ADP	de
merveille	NOUN	merveille
se	PRON	se
il	PRON	il
avoit	VERB	avoir
bien	NOUN	bien
à	ADP	à
penser	VERB	penser
;	PUNCT	;
nientmains	NOUN	néant
il	PRON	il
se	PRON	se
disposa	VERB	disposer
et	CCONJ	et
conclut	VERB	conclure
avec	ADP	avec
les	DET	le
plus	ADV	plus
féables	ADJ	fabler
de	ADP	de
son	DET	son
conseil	NOUN	conseil
,	PUNCT	,
de	ADP	de
retourner	VERB	retourner
et	CCONJ	et
logier	VERB	logier
audit	ADV	à.ledit
lieu	NOUN	lieu
de	ADP	de
Maubuisson	PROPN	mauboission
,	PUNCT	,
et	CCONJ	et
de	ADP	de
pourseyvir	VERB	poursuivre
sadicte	NOUN	saude
entreprinse	NOUN	entreprendre
.	PUNCT	.
Et	CCONJ	et
y	ADV	y
revint	VERB	revenir
,	PUNCT	,
au	ADP.DET	a.le
bout	NOUN	boter
de	ADP	de
douze	ADJ	douze
jours	NOUN	jour
après	ADV	après
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
en	ADP	en
estoit	VERB	estre
parti	VERB	partir
.	PUNCT	.
Si	ADV	si
fist	VERB	faire
relogier	VERB	relegorre
ses	DET	son
gens	NOUN	gens
en	ADP	en
pluiseurs	NOUN	plusieurs
lieux	NOUN	lieu
,	PUNCT	,
ainsy	ADV	ainsi
comme	SCONJ	comme
ilz	PRON	il
estoient	VERB	estre
par	ADP	par
avant	ADV	avant
son	DET	son
partement	NOUN	partement
.	PUNCT	.
Et	CCONJ	et
ung	DET	un
aultre	ADJ	autre
jour	NOUN	jour
,	PUNCT	,
se	PRON	se
leva	VERB	lever
une	DET	un
moult	ADV	moult
grande	ADJ	grand
escarmuche	NOUN	escarmouche
au	ADP.DET	a.le
costé	NOUN	côté
d'	ADP	de
entre	ADP	entre
Maubuisson	PROPN	mauboission
et	CCONJ	et
ladicte	DET	ledit
ville	NOUN	ville
,	PUNCT	,
à	ADP	à
laquelle	DET	lequel
fut	VERB	être
mort	NOUN	mort
Glaude	PROPN	glade
de	ADP	de
Hangest	PROPN	hangier
,	PUNCT	,
seigueur	NOUN	seignor
d'	ADP	de
Arzillières	PROPN	arilliersemens
,	PUNCT	,
du	ADP.DET	de.le
trait	VERB	traire
d'	ADP	de
un	DET	un
canon	NOUN	canon
.	PUNCT	.
Et	CCONJ	et
d'	ADP	de
aultre	ADJ	autre
part	NOUN	part
,	PUNCT	,
durant	ADJ	durant
le	DET	le
temps	NOUN	temps
dessusdit	NOUN	dessus-dit
,	PUNCT	,
furent	VERB	estre
faites	VERB	faire
pluiseurs	NOUN	plusieurs
chevaulchiés	NOUN	chevauchier
et	CCONJ	et
escarmuches	NOUN	escarmouche
entre	ADP	entre
les	DET	le
François	PROPN	françon
et	CCONJ	et
les	DET	le
Anglois	PROPN	anglais
.	PUNCT	.
Lesquelles	DET	lequel
racompter	VERB	raconter
chascune	DET	chascun
à	ADP	à
par	ADP	par
ly	DET	le
,	PUNCT	,
seroient	VERB	être
longues	ADJ	long
et	CCONJ	et
anuiables	ADJ	enoiable
.	PUNCT	.
Dont	PRON	dont
à	ADP	à
l'	DET	le
une	DET	un
fut	VERB	être
blécié	VERB	blécier
Charles	PROPN	charles
d'	ADP	de
Anjou	ADP	anjou
d'	ADP	de
une	DET	un
flesche	NOUN	fleche
.	PUNCT	.
Et	CCONJ	et
au	ADP.DET	a.le
regard	NOUN	regard
des	ADP.DET	de.le
grosses	ADJ	gros
besongnes	ADJ	besogne
et	CCONJ	et
rencontres	NOUN	rencontrer
,	PUNCT	,
s'	DET	soi
en	ADP	en
firent	VERB	faire
peu	ADV	peu
qui	PRON	qui
facent	VERB	faire
à	ADP	à
escripre	VERB	écrire
.	PUNCT	.
En	ADP	en
après	ADV	après
,	PUNCT	,
le	DET	le
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
ses	DET	son
gens	NOUN	gens
,	PUNCT	,
lesquelx	DET	lequel
estoient	VERB	estre
moult	ADV	moult
travilliés	VERB	travaillier
et	CCONJ	et
avoient	VERB	avoir
despendu	VERB	despendre
largement	NOUN	largement
du	ADP.DET	de.le
leur	DET	leur
et	CCONJ	et
moult	ADV	moult
désiroient	VERB	desirete
de	ADP	de
retourner	VERB	retourner
en	ADP	en
leur	DET	leur
pays	NOUN	pays
,	PUNCT	,
qui	PRON	qui
le	DET	le
prioient	VERB	priier
qu'	SCONJ	que
il	PRON	il
les	DET	le
volsist	VERB	voloir
remener	VERB	remanoir
,	PUNCT	,
prinst	VERB	prendre
congié	NOUN	congié
au	ADP.DET	a.le
Roy	NOUN	roi
et	CCONJ	et
à	ADP	à
monseigneur	NOUN	monseigneur
le	DET	le
Daulphin	PROPN	dauchin
.	PUNCT	.
Et	CCONJ	et
s'	DET	soi
en	ADP	en
retourna	VERB	retourner
devers	ADP	devers
son	DET	son
pays	NOUN	pays
.	PUNCT	.
Lesquelz	DET	lequel
luy	PRON	lui
donnèrent	VERB	donner
de	ADP	de
biaus	ADJ	bel
dons	NOUN	donc
,	PUNCT	,
en	ADP	en
le	DET	le
remerciant	VERB	remercire
des	ADP.DET	de.le
bons	ADJ	bon
services	NOUN	service
qu'	SCONJ	que
il	PRON	il
leur	DET	leur
avoit	VERB	avoir
fais	NOUN	faire
.	PUNCT	.
Si	ADV	si
se	PRON	se
parti	VERB	partir
de	ADP	de
là	ADV	là
et	CCONJ	et
puis	NOUN	puis
amena	VERB	amener
ses	DET	son
gens	NOUN	gens
pour	ADP	pour
passer	VERB	passer
la	DET	le
rivière	NOUN	rivière
d'	ADP	de
Oise	NOUN	oise
au	ADP.DET	a.le
pont	NOUN	pont
Sainte-Maxence	PROPN	saint-macelon
.	PUNCT	.
A	ADP	a
l'	DET	le
entrée	NOUN	entrée
duquel	ADP.DET	de.lequel
pont	NOUN	pont
le	DET	le
capitaine	NOUN	capitaine
d'	ADP	de
ycelui	DET	cil
yssi	NOUN	issi
hors	ADV	hors
pour	ADP	pour
parler	VERB	parler
au	ADP.DET	a.le
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
.	PUNCT	.
Si	ADV	si
s'	DET	soi
esmeurent	VERB	esmoremer
entre	ADP	entre
eulx	PRON	eux
parolles	NOUN	parole
rigoreuses	ADJ	reigoroser
,	PUNCT	,
et	CCONJ	et
tant	ADV	tant
que	SCONJ	que
ycelui	DET	cil
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
cuida	VERB	cuidier
faire	VERB	faire
prendre	VERB	prendre
ledit	DET	ledit
capitaine	NOUN	capitaine
.	PUNCT	.
Mais	CCONJ	mais
il	PRON	il
saillist	VERB	saillir
vistement	ADV	vistement
dedens	ADP	dedans
son	DET	son
fort	ADJ	fort
,	PUNCT	,
et	CCONJ	et
incontinent	NOUN	incontinent
fist	VERB	faire
tirer	VERB	tirer
de	ADP	de
canons	NOUN	chanoin
et	CCONJ	et
d'	ADP	de
arbalestres	NOUN	arbaleste
sur	ADP	sur
ledit	DET	ledit
conte	NOUN	comte
de	ADP	de
Saint-Pol	PROPN	saint-mar
et	CCONJ	et
sur	ADP	sur
ses	DET	son
gens	NOUN	gens
.	PUNCT	.
Desquelx	DET	de.lequel
cops	NOUN	coup
de	ADP	de
canon	NOUN	canon
fu	VERB	estre
tué	VERB	tuer
le	DET	le
cheval	NOUN	cheval
messire	NOUN	seignor
Ferri	PROPN	ferir
de	ADP	de
Mailly	PROPN	mailli
,	PUNCT	,
et	CCONJ	et
ung	DET	un
aultre	ADJ	autre
homme	NOUN	homme
d'	ADP	de
armes	NOUN	arme
eut	VERB	avoir
le	DET	le
bras	NOUN	bras
rompu	VERB	rompre
.	PUNCT	.
Pour	ADP	pour
lequel	DET	lequel
débat	NOUN	dïabte
,	PUNCT	,
ledit	DET	ledit
conte	NOUN	comte
et	CCONJ	et
ses	DET	son
gens	NOUN	gens
se	PRON	se
retrayrent	VERB	retraire
arière	ADV	arrière
de	ADP	de
là	ADV	là
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
alèrent	VERB	aler
passer	VERB	passer
à	ADP	à
Compiengne	PROPN	compignal
,	PUNCT	,
