Depuis	ADV	depuis
li	DET	le
deffendit	VERB	défendre
,	PUNCT	,
car	CCONJ	car
tuit	DET	tot
li	DET	le
defendeor	NOUN	defendre
estoient	VERB	estre
pris	NOUN	prendre
et	CCONJ	et
mort	NOUN	mort
,	PUNCT	,
et	CCONJ	et
la	DET	le
roine	NOUN	roine
estoit	VERB	estre
en	ADP	en
Sur	ADP	sur
,	PUNCT	,
et	CCONJ	et
li	DET	le
baus	ADJ	bau
de	ADP	de
Sur	ADP	sur
wardoit	VERB	garder
la	DET	le
cité	NOUN	cité
,	PUNCT	,
ne	ADV	ne
la	DET	le
roine	NOUN	roine
n'	ADV	ne
i	ADV	i
avoit	VERB	avoir
pooir	NOUN	pöoir
.	PUNCT	.
Veritez	NOUN	verité
est	VERB	estre
que	SCONJ	que
Solehadinsconquist	PROPN	solandiement
toute	DET	tout
la	DET	le
terre	NOUN	terre
que	SCONJ	que
crestien	ADJ	crestiien
tenoient	VERB	tenir
,	PUNCT	,
fors	ADV	fors
seulement	ADV	seulement
Sur	ADP	sur
,	PUNCT	,
mais	NOUN	mais
Sur	ADP	sur
ne	ADV	ne
porent	VERB	pöoir
il	PRON	il
onques	ADV	onque
avoir	VERB	avoir
.	PUNCT	.
Ci	ADV	ci
lairons	NOUN	laisser
ester	VERB	ester
dou	DET	de.le
roy	NOUN	roi
Guion	PROPN	guine
qui	PRON	qui
estoit	VERB	estre
en	ADP	en
prison	NOUN	prison
en	ADP	en
Babiloine	PROPN	baillier
en	ADP	en
grant	ADJ	grant
destrece	NOUN	destrece
,	PUNCT	,
si	ADV	si
parlerons	NOUN	parler
de	ADP	de
Solehadin	PROPN	soleindame
,	PUNCT	,
c'	CCONJ	ce
onques	ADV	onque
mieudres	ADJ	mieurdre
Sarrezins	PROPN	sarrense
ne	ADV	ne
mit	VERB	mettre
piet	NOUN	pié
en	ADP	en
estrier	NOUN	estrieu
.	PUNCT	.
Il	PRON	il
estoit	VERB	estre
un	DET	un
jour	NOUN	jour
en	ADP	en
Babiloine	PROPN	baillier
,	PUNCT	,
et	CCONJ	et
fist	VERB	faire
mander	VERB	mander
devant	ADP	devant
lui	PRON	lui
le	DET	le
roy	NOUN	roi
Guion	PROPN	guine
,	PUNCT	,
et	CCONJ	et
li	DET	le
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Rois	NOUN	roi
,	PUNCT	,
or	NOUN	or
vous	PRON	vous
ferai	VERB	faire
je	PRON	je
la	DET	le
teste	NOUN	teste
coper	NOUN	coper
.	PUNCT	.
-	PUNCT	-
Certes	ADV	certes
,	PUNCT	,
dist	VERB	dire
li	DET	le
rois	NOUN	roi
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
bons	ADJ	bon
droiz	ADJ	droit
,	PUNCT	,
et	CCONJ	et
bien	NOUN	bien
l'	DET	le
ai	VERB	avoir
deservi	VERB	deservir
,	PUNCT	,
car	CCONJ	car
par	ADP	par
moi	PRON	je
est	VERB	estre
la	DET	le
terre	NOUN	terre
d'	ADP	de
outre	ADP	outre
mer	NOUN	mer
perdue	VERB	perdre
,	PUNCT	,
et	CCONJ	et
la	DET	le
crestienté	NOUN	crestiienté
deshonoree	VERB	desomprer
.	PUNCT	.
-	PUNCT	-
Par	ADP	par
Mahom	PROPN	mahom
,	PUNCT	,
dist	VERB	dire
Solehadins	PROPN	solainde
,	PUNCT	,
non	NOUN	nom
est	VERB	estre
,	PUNCT	,
ainçois	ADV	ainçois
est	VERB	estre
par	ADP	par
voz	DET	vostre
barons	NOUN	baron
qui	PRON	qui
vous	PRON	vous
ont	VERB	avoir
traï	VERB	träir
,	PUNCT	,
et	CCONJ	et
ont	VERB	avoir
pris	NOUN	prendre
mon	DET	mon
or	NOUN	or
et	CCONJ	et
mon	DET	mon
argent	NOUN	argent
,	PUNCT	,
et	CCONJ	et
bien	NOUN	bien
sai	VERB	savoir
que	SCONJ	que
vous	PRON	vous
estes	VERB	estre
preudons	NOUN	prudence
et	CCONJ	et
bons	ADJ	bon
chevaliers	NOUN	chevalier
,	PUNCT	,
et	CCONJ	et
vos	PRON	vos
ferai	VERB	faire
grant	ADJ	grant
bonté	NOUN	bonté
,	PUNCT	,
car	CCONJ	car
je	PRON	je
vous	PRON	vous
delivrerai	ADJ	delivrer
vous	PRON	vous
vintime	ADJ	vingtin
de	ADP	de
chevaliers	NOUN	chevalier
,	PUNCT	,
a	ADP	a
chevaus	NOUN	cheval
,	PUNCT	,
et	CCONJ	et
a	ADP	a
armes	NOUN	arme
,	PUNCT	,
et	CCONJ	et
a	ADP	a
viandes	NOUN	venir
.	PUNCT	.
Faites	VERB	faire
dou	DET	de.le
mieuz	ADV	mieuz
que	SCONJ	que
vous	PRON	vous
porrez	VERB	pöoir
.	PUNCT	.
»	PUNCT	"
Atant	ADV	atant
fist	VERB	faire
venir	VERB	venir
Solehadins	PROPN	solainde
touz	DET	tout
les	DET	le
prisoniers	NOUN	prisonier
devant	ADP	devant
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
dist	VERB	dire
au	ADP.DET	a.le
roy	NOUN	roi
:	PUNCT	:
«	PUNCT	"
Or	ADV	or
prenez	VERB	prendre
les	DET	le
quieux	DET	quel
vint	VERB	venir
que	SCONJ	que
vous	PRON	vous
vorrez	NOUN	voroir
.	PUNCT	.
»	PUNCT	"
Li	DET	le
rois	NOUN	roi
eslut	VERB	eslout
vint	VERB	venir
chevaliers	NOUN	chevalier
,	PUNCT	,
les	DET	le
meillors	ADJ	meillor
et	CCONJ	et
les	DET	le
plus	ADV	plus
loiaus	ADJ	loyal
,	PUNCT	,
et	CCONJ	et
Solehadins	PROPN	solainde
leur	DET	leur
fist	VERB	faire
livrer	VERB	livrer
armes	NOUN	arme
et	CCONJ	et
chevaux	NOUN	cheval
et	CCONJ	et
viandes	NOUN	venir
,	PUNCT	,
et	CCONJ	et
furent	VERB	estre
conduit	NOUN	conduit
jusques	ADP	jusque
devant	ADP	devant
Sur	ADP	sur
.	PUNCT	.
Li	DET	le
rois	NOUN	roi
manda	VERB	mander
au	ADP.DET	a.le
bau	ADJ	bal
de	ADP	de
Sur	ADP	sur
qu'	SCONJ	que
il	PRON	il
li	DET	le
ovrit	VERB	ovrir
les	DET	le
portes	NOUN	porte
et	CCONJ	et
le	DET	le
laissat	VERB	laisser
laenz	NOUN	laienz
entrer	VERB	entrer
,	PUNCT	,
et	CCONJ	et
li	DET	le
baus	ADJ	bau
de	ADP	de
Sur	ADP	sur
li	DET	le
manda	VERB	mander
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
i	ADV	i
metroit	VERB	metre
les	DET	le
piez	NOUN	pié
,	PUNCT	,
ne	ADV	ne
il	PRON	il
nel	ADV.PRON	ne.il
tenoit	VERB	tenir
pas	NOUN	pas
a	ADP	a
seignor	NOUN	seignor
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
rois	NOUN	roi
sot	VERB	savoir
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
i	ADV	i
porroit	VERB	pöoir
pas	NOUN	pas
entrer	VERB	entrer
,	PUNCT	,
si	ADV	si
fist	VERB	faire
sa	DET	son
tante	DET	tant
drecier	VERB	drecier
,	PUNCT	,
et	CCONJ	et
fu	VERB	estre
enqui	ADV	enquerre
une	DET	un
piece	NOUN	piece
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
avoit	VERB	avoir
pooir	NOUN	pöoir
de	ADP	de
riens	NOUN	rien
faire	VERB	faire
.	PUNCT	.
Quant	SCONJ	cant
la	DET	le
dame	NOUN	dame
sot	VERB	savoir
que	SCONJ	que
ses	DET	son
sires	NOUN	seignor
estoit	VERB	estre
logiez	VERB	loger
as	VERB	a.le
chans	NOUN	chain
et	CCONJ	et
ne	ADV	ne
pooit	VERB	pöoir
entrer	VERB	entrer
laenz	NOUN	laienz
,	PUNCT	,
si	ADV	si
fu	VERB	estre
trop	ADV	trop
dolente	ADJ	dolent
,	PUNCT	,
et	CCONJ	et
vint	VERB	venir
au	ADP.DET	a.le
bau	ADJ	bal
de	ADP	de
Sur	ADP	sur
et	CCONJ	et
li	DET	le
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Comment	ADV	comment
,	PUNCT	,
sire	NOUN	seignor
!	PUNCT	!
Coment	ADV	comment
?	PUNCT	?
Ne	CCONJ	ne
metez	VERB	metre
vous	PRON	vous
le	DET	le
roi	NOUN	roi
nostre	DET	notre
seignor	NOUN	seignor
çaenz	NOUN	çaienz
,	PUNCT	,
si	ADV	si
come	SCONJ	come
vous	PRON	vous
devez	VERB	devoir
?	PUNCT	?
-	PUNCT	-
Taisiez	PROPN	atisier
vous	PRON	vous
,	PUNCT	,
dame	NOUN	dame
,	PUNCT	,
distli	VERB	dix-il
baus	ADJ	bau
,	PUNCT	,
je	PRON	je
n'	ADV	ne
en	ADP	en
feroie	VERB	faire
riens	NOUN	rien
pour	ADP	pour
vous	PRON	vous
!	PUNCT	!
Et	CCONJ	et
se	PRON	se
vous	PRON	vous
en	ADP	en
parlez	VERB	parler
plus	ADV	plus
,	PUNCT	,
je	PRON	je
vous	PRON	vous
metrai	VERB	metre
a	ADP	a
mesaise	NOUN	mesaise
.	PUNCT	.
»	PUNCT	"
La	DET	le
roine	NOUN	roine
se	PRON	se
teut	VERB	tout
atant	VERB	atendre
et	CCONJ	et
s'	DET	soi
en	ADP	en
ala	VERB	aler
en	ADP	en
sa	DET	son
chambre	NOUN	chambre
,	PUNCT	,
et	CCONJ	et
pensa	VERB	penser
qu'	SCONJ	que
elle	PRON	elle
porroit	VERB	pöoir
faire	VERB	faire
,	PUNCT	,
qu'	SCONJ	que
elle	PRON	elle
veoit	VERB	vëoir
bien	NOUN	bien
qu'	SCONJ	que
elle	PRON	elle
n'	ADV	ne
i	ADV	i
avoit	VERB	avoir
pooir	NOUN	pöoir
,	PUNCT	,
et	CCONJ	et
pensa	VERB	penser
en	ADP	en
son	DET	son
cuer	NOUN	cuer
qu'	SCONJ	que
elle	PRON	elle
se	PRON	se
feroit	VERB	faire
avaler	VERB	avaler
jus	ADV	jus
des	ADP.DET	de.le
creniaus	NOUN	crïencïon
et	CCONJ	et
ses	DET	son
damoiseles	NOUN	damoisele
par	ADP	par
nuit	NOUN	nuit
.	PUNCT	.
Et	CCONJ	et
fit	VERB	faire
tant	ADV	tant
qu'	SCONJ	que
elle	PRON	elle
ot	VERB	avoir
une	DET	un
corde	NOUN	corde
bonne	ADJ	bon
et	CCONJ	et
grant	ADJ	grant
qui	PRON	qui
avenoit	VERB	avenir
juques	ADP	juque
a	ADP	a
terre	NOUN	terre
,	PUNCT	,
et	CCONJ	et
se	PRON	se
fit	VERB	faire
jus	ADV	jus
avaler	VERB	avaler
et	CCONJ	et
une	DET	un
damoisele	NOUN	damoisele
avec	ADP	avec
li	DET	le
,	PUNCT	,
et	CCONJ	et
vint	VERB	venir
a	ADP	a
ses	DET	son
eures	NOUN	avoir
a	ADP	a
la	DET	le
tante	DET	tant
le	DET	le
roi	NOUN	roi
qui	PRON	qui
dormoit	VERB	dormir
et	CCONJ	et
l'	DET	le
esveilla	VERB	esveillier
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
li	DET	le
rois	NOUN	roi
la	DET	le
vit	VERB	vëoir
,	PUNCT	,
si	ADV	si
fu	VERB	estre
merveilles	NOUN	merveille
liez	ADJ	lié
,	PUNCT	,
et	CCONJ	et
mout	ADV	mout
se	PRON	se
conjoïrent	VERB	conjöir
,	PUNCT	,
si	ADV	si
comme	SCONJ	comme
preudons	NOUN	prudence
doit	VERB	devoir
faire	VERB	faire
et	CCONJ	et
preudefame	VERB	prédédeux
.	PUNCT	.
Et	CCONJ	et
l'	DET	le
endemain	NOUN	endemain
,	PUNCT	,
quant	SCONJ	cant
on	PRON	on
sot	VERB	savoir
que	SCONJ	que
la	DET	le
roine	NOUN	roine
ot	VERB	avoir
ce	PRON	ce
fait	VERB	faire
,	PUNCT	,
si	ADV	si
en	ADP	en
fu	VERB	estre
mout	ADV	mout
loee	VERB	löer
.	PUNCT	.
Et	CCONJ	et
demoura	VERB	demeurer
li	DET	le
rois	NOUN	roi
et	CCONJ	et
la	DET	le
roine	NOUN	roine
a	ADP	a
tant	ADV	tant
de	ADP	de
gent	NOUN	gent
comme	SCONJ	comme
il	PRON	il
avoient	VERB	avoir
de	ADP	de
devant	ADP	devant
Sur	ADP	sur
,	PUNCT	,
mout	ADV	mout
i	ADV	i
ot	VERB	avoir
a	ADP	a
soffrir	VERB	sofrir
,	PUNCT	,
car	CCONJ	car
il	PRON	il
n'	ADV	ne
i	ADV	i
pooit	VERB	pöoir
preu	ADJ	pro
esploitier	NOUN	esploitier
et	CCONJ	et
nequedent	ADV	nequedent
Solehadins	PROPN	solainde
li	DET	le
envoia	VERB	envoyer
pain	NOUN	pain
et	CCONJ	et
vin	NOUN	vin
et	CCONJ	et
viandes	NOUN	venir
,	PUNCT	,
ainsi	ADV	ainsi
comme	SCONJ	comme
il	PRON	il
li	DET	le
avoit	VERB	avoir
convenant	NOUN	convenant
.	PUNCT	.
Ci	ADV	ci
vous	PRON	vous
lairons	NOUN	laisser
ester	VERB	ester
dou	DET	de.le
roi	NOUN	roi
Guion	PROPN	guine
et	CCONJ	et
de	ADP	de
la	DET	le
roine	NOUN	roine
que	SCONJ	que
Dieus	PROPN	dieu
gart	VERB	garder
,	PUNCT	,
qui	PRON	qui
mout	ADV	mout
avoient	VERB	avoir
a	ADP	a
soffrir	VERB	sofrir
,	PUNCT	,
si	ADV	si
vous	PRON	vous
dirons	VERB	dire
de	ADP	de
l'	DET	le
apostole	NOUN	apostle
Lucie	PROPN	lucier
qui	PRON	qui
lors	ADV	lors
estoit	VERB	estre
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
eu	VERB	avoir
letres	NOUN	letre
dou	DET	de.le
patriarche	NOUN	patirer
que	SCONJ	que
la	DET	le
terre	NOUN	terre
d'	ADP	de
outre	ADP	outre
mer	NOUN	mer
estoit	VERB	estre
toute	DET	tout
perdue	VERB	perdre
a	ADP	a
rés	NOUN	rés
de	ADP	de
Sur	ADP	sur
,	PUNCT	,
si	ADV	si
en	ADP	en
fu	VERB	estre
mout	ADV	mout
meuz	VERB	mois
et	CCONJ	et
envoia	VERB	envoyer
maintenant	ADV	maintenant
un	DET	un
legat	ADJ	laige
en	ADP	en
France	PROPN	france
,	PUNCT	,
et	CCONJ	et
un	DET	un
Aingleterre	PROPN	hangeleter
,	PUNCT	,
et	CCONJ	et
un	DET	un
en	ADP	en
Alemaigne	PROPN	alemaigne
,	PUNCT	,
et	CCONJ	et
en	ADP	en
toutes	DET	tout
les	DET	le
terres	NOUN	terre
desor	ADP	desor
la	DET	le
loi	NOUN	loi
de	ADP	de
Rome	PROPN	rome
pour	ADP	pour
praachier	VERB	parcher
des	ADP.DET	de.le
croiz	NOUN	croiz
.	PUNCT	.
Li	DET	le
legat	ADJ	laige
furent	VERB	estre
preudome	NOUN	prudhomme
et	CCONJ	et
bon	ADJ	bon
clerc	NOUN	clerc
,	PUNCT	,
et	CCONJ	et
bien	NOUN	bien
moustrerent	VERB	mourtreuste
la	DET	le
besoigne	NOUN	besoignier
Dieu	PROPN	dieu
,	PUNCT	,
et	CCONJ	et
li	DET	le
pueples	NOUN	pueple
fu	VERB	estre
devoz	ADP	devoir
,	PUNCT	,
si	ADV	si
se	PRON	se
croiserent	VERB	croire
enforciement	NOUN	enforcement
.	PUNCT	.
Li	DET	le
rois	NOUN	roi
Phelipes	PROPN	philippe
se	PRON	se
croisa	VERB	croistre
,	PUNCT	,
li	DET	le
rois	NOUN	roi
Richart	PROPN	richer
ausi	ADV	aussi
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
Phelipes	PROPN	philippe
de	ADP	de
Flandres	PROPN	flandres
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
Hanris	PROPN	hangir
de	ADP	de
Champaigne	PROPN	champagne
,	PUNCT	,
li	DET	le
quens	NOUN	comte
de	ADP	de
Blois	PROPN	blois
,	PUNCT	,
et	CCONJ	et
mout	ADV	mout
d'	ADP	de
autre	ADJ	autre
baron	NOUN	baron
qui	PRON	qui
ne	ADV	ne
sont	VERB	estre
mie	ADV	mie
nomet	VERB	nomer
en	ADP	en
mon	DET	mon
ditier	NOUN	dire
.	PUNCT	.
Et	CCONJ	et
s'	DET	soi
apareillierent	VERB	apareillier
bien	NOUN	bien
et	CCONJ	et
richement	NOUN	richement
,	PUNCT	,
et	CCONJ	et
monterent	VERB	monter
sor	ADP	sor
mer	NOUN	mer
a	ADP	a
cinquante	DET	cinquante
quatre	DET	quatre
naves	NOUN	nave
,	PUNCT	,
et	CCONJ	et
nagerent	ADJ	nager
tant	ADV	tant
sans	NOUN	sans
destorbier	VERB	destorber
qu'	SCONJ	que
il	PRON	il
vindrent	VERB	venir
a	ADP	a
Sur	ADP	sur
a	ADP	a
un	DET	un
mercredi	NOUN	mercredi
matin	NOUN	matin
.	PUNCT	.
Et	CCONJ	et
descendirent	VERB	descendre
a	ADP	a
terre	NOUN	terre
et	CCONJ	et
firent	VERB	faire
tendre	NOUN	tendre
lor	DET	lor
treis	DET	traire
et	CCONJ	et
lor	DET	lor
tantes	NOUN	tant
et	CCONJ	et
lor	DET	lor
pavillons	NOUN	paveillon
et	CCONJ	et
assirent	VERB	assirer
la	DET	le
cité	NOUN	cité
par	ADP	par
terre	NOUN	terre
et	CCONJ	et
par	ADP	par
mer	NOUN	mer
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
baus	ADJ	bau
vit	VERB	vëoir
qu'	SCONJ	que
ainsi	ADV	ainsi
estoit	VERB	estre
et	CCONJ	et
que	SCONJ	que
si	ADV	si
grant	ADJ	grant
seignor	NOUN	seignor
le	DET	le
venoient	VERB	venir
assegier	VERB	asseoigne
,	PUNCT	,
si	ADV	si
leur	DET	leur
manda	VERB	mander
qu'	SCONJ	que
il	PRON	il
lor	DET	lor
rendroit	VERB	rendre
Sur	ADP	sur
,	PUNCT	,
sauve	ADJ	sauve
sa	DET	son
vie	NOUN	vie
.	PUNCT	.
Et	CCONJ	et
li	DET	le
rois	NOUN	roi
Phelipes	PROPN	philippe
et	CCONJ	et
li	DET	le
autre	ADJ	autre
prince	NOUN	prince
li	DET	le
manderent	VERB	mander
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
en	ADP	en
feroient	VERB	faire
riens	NOUN	rien
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
il	PRON	il
la	DET	le
tenoit	VERB	tenir
plus	ADV	plus
de	ADP	de
trois	DET	trois
jourz	NOUN	jour
,	PUNCT	,
il	PRON	il
n'	ADV	ne
en	ADP	en
eschaperoit	VERB	eschaper
fors	ADV	fors
que	SCONJ	que
par	ADP	par
la	DET	le
hart	ADJ	hart
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
bax	ADJ	bal
entendi	VERB	entendre
ces	DET	ce
paroles	NOUN	parole
,	PUNCT	,
si	ADV	si
ot	VERB	avoir
mout	ADV	mout
grant	ADJ	grant
paour	NOUN	peur
,	PUNCT	,
et	CCONJ	et
manda	VERB	mander
qu'	SCONJ	que
il	PRON	il
rendroit	VERB	rendre
la	DET	le
cité	NOUN	cité
et	CCONJ	et
se	PRON	se
metroit	VERB	metre
en	ADP	en
la	DET	le
volenté	NOUN	volenté
le	DET	le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
fu	VERB	estre
ainsi	ADV	ainsi
receuz	VERB	recevoir
,	PUNCT	,
et	CCONJ	et
la	DET	le
citez	NOUN	cité
rendue	VERB	rendre
,	PUNCT	,
et	CCONJ	et
fu	VERB	estre
mis	VERB	metre
en	ADP	en
prison	NOUN	prison
perpetuel	NOUN	perpeltue
.	PUNCT	.
Adonc	ADV	adonc
prindrent	VERB	prendre
conseil	NOUN	conseil
tuit	DET	tot
li	DET	le
baron	NOUN	baron
ensemble	ADV	ensemble
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
acorderent	VERB	acorder
entr'aus	NOUN	entre.ue
qu'	SCONJ	que
il	PRON	il
iroient	VERB	aler
asegier	VERB	assegier
Acre	NOUN	acre
,	PUNCT	,
et	CCONJ	et
afermerent	VERB	afermer
par	ADP	par
serment	NOUN	serment
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
s'	DET	soi
en	ADP	en
iroient	VERB	aler
si	ADV	si
fust	VERB	estre
prise	VERB	prendre
.	PUNCT	.
Et	CCONJ	et
maintenant	ADV	maintenant
firent	VERB	faire
destraver	NOUN	destrever
lor	DET	lor
treis	DET	traire
et	CCONJ	et
lor	DET	lor
tentes	NOUN	tente
,	PUNCT	,
et	CCONJ	et
tout	DET	tout
lor	DET	lor
harnois	NOUN	harnais
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
finerent	VERB	finer
d'	ADP	de
aler	VERB	aler
de	ADP	de
ci	ADV	ci
qu'	SCONJ	que
il	PRON	il
vinrent	VERB	venir
devant	ADP	devant
Acre	NOUN	acre
,	PUNCT	,
et	CCONJ	et
firent	VERB	faire
tendre	NOUN	tendre
lor	DET	lor
trais	NOUN	traire
et	CCONJ	et
lor	DET	lor
pavillons	NOUN	paveillon
.	PUNCT	.
Mais	CCONJ	mais
li	DET	le
rois	NOUN	roi
Richarz	ADJ	richer
vot	VERB	aler
avoir	VERB	avoir
le	DET	le
plus	ADV	plus
biau	ADJ	bel
liu	NOUN	lieu
,	PUNCT	,
et	CCONJ	et
si	ADV	si
ot	VERB	avoir
,	PUNCT	,
car	CCONJ	car
il	PRON	il
estoit	VERB	estre
li	DET	le
plus	ADV	plus
riches	ADJ	riche
hons	NOUN	hons
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
plus	ADV	plus
despendoit	VERB	despendre
;	PUNCT	;
et	CCONJ	et
avoit	VERB	avoir
plus	ADV	plus
a	ADP	a
despendre	VERB	despendre
estellins	NOUN	estelin
que	SCONJ	que
li	DET	le
rois	NOUN	roi
de	ADP	de
France	PROPN	france
parisis	NOUN	parisis
.	PUNCT	.
Et	CCONJ	et
firent	VERB	faire
maintefoiz	NOUN	manoitié
asalir	VERB	assalir
aus	PRON	il
muriaus	ADJ	murile
de	ADP	de
la	DET	le
cité	NOUN	cité
et	CCONJ	et
jeter	VERB	jeter
perrieres	NOUN	perriere
et	CCONJ	et
mangoniaus	ADJ	mangoine
,	PUNCT	,
ne	ADV	ne
rien	NOUN	rien
ne	ADV	ne
lor	DET	lor
valoit	VERB	valoir
,	PUNCT	,
car	CCONJ	car
li	DET	le
Sarresin	PROPN	sarrasin
lor	DET	lor
ardoient	VERB	ardre
a	ADP	a
feu	NOUN	feu
grejois	NOUN	grejo
lor	DET	lor
perrieres	NOUN	perriere
et	CCONJ	et
lor	DET	lor
mangoniaus	ADJ	mangoine
;	PUNCT	;
et	CCONJ	et
sachiez	VERB	savoir
que	SCONJ	que
li	DET	le
rois	NOUN	roi
Phelipes	PROPN	philippe
n'	ADV	ne
asaloit	VERB	assalir
mie	ADV	mie
.	PUNCT	.
Ainsi	ADV	ainsi
furent	VERB	estre
tout	DET	tout
l'	DET	le
iver	NOUN	iver
que	SCONJ	que
riens	NOUN	rien
n'	ADV	ne
i	ADV	i
esploiterent	VERB	esploitier
,	PUNCT	,
et	CCONJ	et
li	DET	le
rois	NOUN	roi
Richars	ADJ	richer
aloit	VERB	aler
jouer	VERB	jouer
par	ADP	par
les	DET	le
isles	NOUN	isle
de	ADP	de
mer	NOUN	mer
et	CCONJ	et
veoir	VERB	vëoir
les	DET	le
dames	NOUN	dame
.	PUNCT	.
Et	CCONJ	et
li	DET	le
rois	NOUN	roi
Phelipes	PROPN	philippe
le	DET	le
fesoit	VERB	faire
autrement	ADV	autrement
,	PUNCT	,
car	CCONJ	car
il	PRON	il
faisoit	VERB	faire
enginz	NOUN	engin
charpenter	VERB	charpenter
a	ADP	a
grant	ADJ	grant
planté	NOUN	plenté
par	ADP	par
deça	ADP	deça
mer	NOUN	mer
,	PUNCT	,
et	CCONJ	et
si	ADV	si
furent	VERB	estre
mené	VERB	mener
a	ADP	a
navie	NOUN	navie
par	ADP	par
devant	ADP	devant
Acre	NOUN	acre
,	PUNCT	,
et	CCONJ	et
furent	VERB	estre
drecié	VERB	drecier
hativement	ADV	hatiement
,	PUNCT	,
et	CCONJ	et
furent	VERB	estre
tuit	DET	tot
plomé	VERB	plomer
pour	ADP	pour
le	DET	le
feu	NOUN	feu
grejois	NOUN	grejo
,	PUNCT	,
et	CCONJ	et
commencierent	VERB	commencer
a	ADP	a
geter	VERB	jeter
grosses	ADJ	gros
pierres	NOUN	piere
et	CCONJ	et
bauianz	NOUN	bailler
qui	PRON	qui
confondoient	VERB	confondre
quant	SCONJ	cant
qu'	SCONJ	que
eles	PRON	il
ateignoient	VERB	atteindre
.	PUNCT	.
Adonc	ADV	adonc
eurent	VERB	avoir
li	DET	le
Sarrezin	PROPN	sarrasin
grant	ADJ	grant
paor	NOUN	paroe
,	PUNCT	,
et	CCONJ	et
fist	VERB	faire
li	DET	le
baus	ADJ	bau
d'	ADP	de
Acre	NOUN	acre
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
de	ADP	de
par	ADP	par
Solehadin	PROPN	soleindame
,	PUNCT	,
monter	VERB	monter
as	VERB	a.le
carniaus	ADJ	carnais
un	DET	un
Sarresin	PROPN	sarrasin
de	ADP	de
grant	ADJ	grant
aage	NOUN	ëage
qui	PRON	qui
mout	ADV	mout
savoit	VERB	savoir
,	PUNCT	,
et	CCONJ	et
ot	VERB	avoir
une	DET	un
espie	NOUN	espie
latimiere	NOUN	leygienz
delez	ADP	dalez
lui	PRON	lui
qui	PRON	qui
li	DET	le
enseignoit	VERB	enseigner
les	DET	le
treis	DET	traire
et	CCONJ	et
les	DET	le
pavillons	NOUN	paveillon
et	CCONJ	et
les	DET	le
nons	NOUN	nom
des	ADP.DET	de.le
hauz	ADJ	haut
barons	NOUN	baron
,	PUNCT	,
et	CCONJ	et
li	DET	le
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Sire	NOUN	seignor
,	PUNCT	,
veez	VERB	vëoir
la	DET	le
le	DET	le
treif	NOUN	traire
le	DET	le
roi	NOUN	roi
Richart	PROPN	richer
,	PUNCT	,
et	CCONJ	et
veez	VERB	vëoir
la	DET	le
le	DET	le
treif	NOUN	traire
le	DET	le
conte	NOUN	comte
Phelipe	NOUN	philippe
de	ADP	de
Flandres	PROPN	flandres
,	PUNCT	,
et	CCONJ	et
le	DET	le
tref	NOUN	tref
le	DET	le
conte	NOUN	comte
Hanri	PROPN	hangir
de	ADP	de
Champaigne	PROPN	champagne
,	PUNCT	,
et	CCONJ	et
touz	DET	tout
les	DET	le
treis	DET	traire
as	VERB	a.le
autres	PRON	autre
barons	NOUN	baron
.	PUNCT	.
»	PUNCT	"
Adonc	ADV	adonc
reguarde	NOUN	regarder
li	DET	le
sarrezins	ADJ	sarrense
touz	DET	tout
les	DET	le
engeinz	NOUN	engenir
au	ADP.DET	a.le
roi	NOUN	roi
Phelipe	NOUN	philippe
,	PUNCT	,
et	CCONJ	et
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Qui	PRON	qui
est	VERB	estre
cil	DET	cel
a	ADP	a
cui	PRON	cui
ces	DET	ce
engeinz	NOUN	engenir
sont	VERB	estre
?	PUNCT	?
»	PUNCT	"
Respondi	VERB	répondre
li	DET	le
latimiers	NOUN	letignye
et	CCONJ	et
dist	VERB	dire
:	PUNCT	:
