Prologue	NOUN	prologue
vesqui	VERB	vesquir
,	PUNCT	,
Saint	ADJ	saint
Preiect	NOUN	priier
,	PUNCT	,
le	DET	le
martir	NOUN	martir
,	PUNCT	,
servi	VERB	servir
E	CCONJ	et
chaün	NOUN	chain
an	ADP	en
lui	PRON	lui
fist	VERB	faire
grant	ADJ	grant
feste	NOUN	fête
,	PUNCT	,
Si	ADV	si
cume	SCONJ	comme
lisum	VERB	lire
en	ADP	en
la	DET	le
geste	NOUN	geste
,	PUNCT	,
De	ADP	de
clers	NOUN	cler
paistre	NOUN	paistre
,	PUNCT	,
de	ADP	de
almones	NOUN	alemont
faire	VERB	faire
;	PUNCT	;
De	ADP	de
ses	DET	son
malfaiz	ADJ	malaistie
se	PRON	se
solt	VERB	soudre
retraire	VERB	retraire
.	PUNCT	.
Cheün	VERB	chëoir
an	ADP	en
quant	SCONJ	cant
la	DET	le
feste	NOUN	fête
vint	VERB	venir
,	PUNCT	,
Honestement	PROPN	honsentement
la	DET	le
feste	NOUN	fête
tint	VERB	tenir
.	PUNCT	.
Quant	SCONJ	cant
vers	ADP	vers
enfern	NOUN	enfer
ert	VERB	estre
si	ADV	si
menez	VERB	mener
E	CCONJ	et
mut	VERB	mout
laidengié	NOUN	laidenge
de	ADP	de
mals	NOUN	mal
fez	VERB	faire
,	PUNCT	,
Dunc	ADV	donc
distrent	VERB	dire
li	DET	le
seint	ADJ	saint
humblement	ADV	humblement
A	ADP	a
saint	ADJ	saint
Preiect	NOUN	priier
de	ADP	de
cel	DET	cel
dolent	ADJ	doler
:	PUNCT	:
«	PUNCT	"
Cheles	DET	chele
,	PUNCT	,
Preiect	NOUN	priier
!	PUNCT	!
Que	CCONJ	que
demorez	VERB	demorer
Ke	PRON	que
tuen	ADJ	tien
Estiefne	VERB	esteindre
ne	ADV	ne
sucurrez	VERB	surpreur
,	PUNCT	,
Ki	PRON	qui
tant	ADV	tant
bonement	NOUN	bonnement
te	PRON	tu
servi	VERB	servir
?	PUNCT	?
Pur	ADP	pour
quei	PRON	quere
n'	ADV	ne
as	VERB	a.le
tu	PRON	tu
de	ADP	de
li	DET	le
merci	NOUN	merci
?	PUNCT	?
Va	VERB	aler
a	ADP	a
Deu	PROPN	dieu
,	PUNCT	,
de	ADP	de
bone	ADJ	bon
fiance	NOUN	fïance
,	PUNCT	,
Requier	VERB	requerre
le	DET	le
par	ADP	par
sa	DET	son
grant	ADJ	grant
puissance	NOUN	puissance
,	PUNCT	,
K'	CCONJ	que
il	PRON	il
ait	VERB	avoir
pitié	NOUN	pitié
par	ADP	par
sa	DET	son
merci	NOUN	merci
Del	ADP.DET	de.le
chaitif	ADJ	chaitif
ki	PRON	qui
tant	ADV	tant
te	PRON	tu
servi	VERB	servir
.	PUNCT	.
»	PUNCT	"
E	CCONJ	et
saint	ADJ	saint
Preiect	NOUN	priier
ne	ADV	ne
fud	VERB	deuf
pas	NOUN	pas
lenz	ADJ	lant
:	PUNCT	:
Primes	NOUN	prim
alat	VERB	aler
a	ADP	a
saint	ADJ	saint
Lorenz	PROPN	lorne
,	PUNCT	,
Cria	PROPN	crïer
merci	NOUN	merci
d'	ADP	de
icel	DET	cil
dolent	ADJ	doler
,	PUNCT	,
E	CCONJ	et
a	ADP	a
sainte	ADJ	saint
Agneis	PROPN	agneau
ensement	ADV	ensement
,	PUNCT	,
Ke	PRON	que
ço	PRON	ce
ke	SCONJ	que
cil	DET	cel
lur	DET	leur
out	VERB	avoir
mesfait	NOUN	mesfait
Ne	CCONJ	ne
li	DET	le
fust	VERB	estre
mais	NOUN	mais
par	ADP	par
els	PRON	eux
retrait	VERB	retraire
:	PUNCT	:
E	CCONJ	et
li	DET	le
saint	ADJ	saint
li	DET	le
firent	VERB	faire
pardun	NOUN	pardon
Pur	ADP	pour
saint	ADJ	saint
Preiect	NOUN	priier
,	PUNCT	,
lur	DET	leur
cumpainun	NOUN	compagnon
.	PUNCT	.
Puis	NOUN	puis
s'	DET	soi
en	ADP	en
ala	VERB	aler
al	ADP.DET	à.le
sauveür	NOUN	sauver
,	PUNCT	,
Ki	PRON	qui
ne	ADV	ne
volt	VERB	voloir
la	DET	le
mort	NOUN	mort
al	ADP.DET	à.le
pecheur	NOUN	pecheucher
,	PUNCT	,
E	CCONJ	et
a	ADP	a
sa	DET	son
duce	NOUN	duc
mere	NOUN	mere
e	CCONJ	et
chere	NOUN	cher
,	PUNCT	,
Pitusement	ADV	pitosment
fist	VERB	faire
sa	DET	son
preiere	NOUN	priiere
,	PUNCT	,
K'	CCONJ	que
il	PRON	il
eussent	VERB	avoir
de	ADP	de
sun	DET	son
serf	NOUN	serf
merci	NOUN	merci
,	PUNCT	,
Que	CCONJ	que
dampné	NOUN	damnez
ne	ADV	ne
fust	VERB	estre
ne	ADV	ne
peri	NOUN	peri
.	PUNCT	.
La	DET	le
dame	NOUN	dame
requist	VERB	requerre
sun	DET	son
fiz	NOUN	fils
cher	ADJ	cher
,	PUNCT	,
Ke	PRON	que
li	DET	le
dolent	ADJ	doler
peust	VERB	pouvoir
repairer	VERB	repairier
E	CCONJ	et
puis	NOUN	puis
el	ADP.DET	en.le
siecle	NOUN	siècle
espenir	VERB	espendre
Ses	DET	son
malfaiz	ADJ	malaistie
pur	ADP	pour
l'	DET	le
alme	NOUN	alem
guarir	VERB	garir
.	PUNCT	.
Si	ADV	si
tost	DET	tost
cum	SCONJ	comme
ele	PRON	il
le	DET	le
requist	VERB	requerre
,	PUNCT	,
Respondi	VERB	répondre
sun	DET	son
fiz	NOUN	fils
Jhesu	PROPN	jesus
Crist	PROPN	crist
:	PUNCT	:
«	PUNCT	"
Ore	NOUN	or
s'	DET	soi
en	ADP	en
voist	VERB	aler
el	ADP.DET	en.le
siecle	NOUN	siècle
ariere	NOUN	arrière
,	PUNCT	,
Si	ADV	si
s'	DET	soi
amende	NOUN	amender
en	ADP	en
itel	DET	itel
maniere	NOUN	manière
:	PUNCT	:
Iço	PRON	ce
rende	VERB	rendre
que	SCONJ	que
a	ADP	a
tort	NOUN	tort
toli	VERB	tolir
,	PUNCT	,
Que	CCONJ	que
de	ADP	de
ses	DET	son
pechiez	NOUN	pechié
ait	VERB	avoir
merci	NOUN	merci
.	PUNCT	.
Sul	DET	seul
trente	DET	trente
jurz	NOUN	jour
i	ADV	i
viverat	VERB	vivre
E	CCONJ	et
puis	NOUN	puis
del	ADP.DET	de.le
siecle	NOUN	siècle
s'	DET	soi
en	ADP	en
irat	VERB	aler
.	PUNCT	.
»	PUNCT	"
Dementres	NOUN	dementre
ke	SCONJ	que
cist	DET	cest
fud	VERB	deuf
menez	VERB	mener
A	ADP	a
Judas	PROPN	juder
pur	ADP	pour
estre	VERB	estre
dampnez	VERB	damneter
Puis	NOUN	puis
ke	SCONJ	que
Deu	PROPN	dieu
meimes	ADJ	mëis
l'	DET	le
out	VERB	avoir
jugié	VERB	jugier
,	PUNCT	,
Ainz	PROPN	ainz
k'	SCONJ	que
il	PRON	il
pout	VERB	pouvoir
estre	VERB	estre
purchacié	VERB	prochaire
E	CCONJ	et
ainz	ADV	ainz
k'	SCONJ	que
il	PRON	il
venist	VERB	venir
al	ADP.DET	à.le
turment	NOUN	trometer
,	PUNCT	,
Oï	VERB	öir
mult	ADV	moult
grant	ADJ	grant
gemissement	NOUN	jesimmer
Des	ADP.DET	de.le
almes	NOUN	aler
ki	PRON	qui
en	ADP	en
peine	NOUN	peine
esteient	VERB	estre
,	PUNCT	,
Ki	PRON	qui
dulurusement	NOUN	dluger
se	PRON	se
plaigneient	VERB	plaindre
,	PUNCT	,
Entre	ADP	entre
les	DET	le
queles	DET	quel
il	PRON	il
conuit	VERB	conoistre
Pieres	NOUN	piere
,	PUNCT	,
sun	DET	son
frere	NOUN	frere
,	PUNCT	,
ki	PRON	qui
ainz	ADV	ainz
murut	VERB	mourir
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
uns	DET	un
vers	ADP	vers
l'	DET	le
autre	ADJ	autre
aprismat	VERB	aprendre
,	PUNCT	,
Pitusement	ADV	pitosment
lui	PRON	lui
demandat	VERB	demander
:	PUNCT	:
«	PUNCT	"
Frere	NOUN	frere
,	PUNCT	,
frere	NOUN	frere
!	PUNCT	!
Cheles	DET	chele
,	PUNCT	,
cument	VERB	comment
?	PUNCT	?
Ke	PRON	que
deit	VERB	devoir
ke	SCONJ	que
tu	PRON	tu
ies	VERB	ies
en	ADP	en
turment	NOUN	trometer
?	PUNCT	?
Ki	PRON	qui
vus	PRON	vous
resemblat	NOUN	resembler
dreituriers	ADJ	droiturier
?	PUNCT	?
»	PUNCT	"
Pieres	NOUN	piere
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Trop	ADV	trop
amai	VERB	amer
deniers	NOUN	denier
;	PUNCT	;
Pur	ADP	pour
ceo	DET	ce
ke	SCONJ	que
aveirs	NOUN	avoir
ere	NOUN	ere
e	CCONJ	et
nun	NOUN	non
large	ADJ	large
,	PUNCT	,
Ai	VERB	avoir
ore	NOUN	ore
sur	ADP	sur
mei	PRON	moi
si	ADV	si
grevus	ADJ	grevus
charge	NOUN	charge
.	PUNCT	.
»	PUNCT	"
E	CCONJ	et
Estiefnes	NOUN	entifesie
dunc	ADV	donc
li	DET	le
redit	VERB	redire
:	PUNCT	:
«	PUNCT	"
Espeires	NOUN	espaiier
tu	PRON	tu
aveir	NOUN	avoir
delit	NOUN	delit
U	DET	ou
de	ADP	de
tes	DET	ton
peines	NOUN	peine
delivrance	NOUN	délivrance
?	PUNCT	?
»	PUNCT	"
Pieres	NOUN	piere
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Oïl	ADV	öil
,	PUNCT	,
sanz	ADP	sans
dutance	NOUN	dotance
!	PUNCT	!
Ja	ADV	ja
seit	VERB	être
iço	PRON	il
ke	SCONJ	que
aveirs	NOUN	avoir
esteie	VERB	estre
,	PUNCT	,
Mult	ADV	moult
durement	ADV	durement
grant	ADJ	grant
bien	NOUN	bien
feseie	NOUN	faire
A	ADP	a
sainte	ADJ	saint
iglise	NOUN	eglise
a	ADP	a
mun	DET	mon
poeir	VERB	pöoir
,	PUNCT	,
E	CCONJ	et
pur	ADP	pour
ço	PRON	ce
sui	VERB	estre
en	ADP	en
bon	ADJ	bon
espeir	NOUN	espeiier
.	PUNCT	.
Se	SCONJ	se
li	DET	le
apostoiles	NOUN	apostle
chantast	VERB	chanter
Messes	NOUN	messe
pur	ADP	pour
mei	PRON	moi
,	PUNCT	,
ke	SCONJ	que
ne	ADV	ne
cessast	VERB	cesser
,	PUNCT	,
E	CCONJ	et
li	DET	le
covent	NOUN	covent
des	ADP.DET	de.le
chardinals	NOUN	chardinal
,	PUNCT	,
Jo	PRON	je
guarreie	NOUN	garir
bien	NOUN	bien
de	ADP	de
tuz	DET	tous
mals	NOUN	mal
.	PUNCT	.
»	PUNCT	"
Puis	NOUN	puis
si	ADV	si
cum	SCONJ	comme
Deu	PROPN	dieu
out	VERB	avoir
comandé	VERB	comander
,	PUNCT	,
Ert	VERB	estre
cist	DET	cest
chaitif	ADJ	chaitif
tost	DET	tost
reamené	VERB	remanaire
De	ADP	de
Judas	PROPN	juder
,	PUNCT	,
u	CCONJ	ou
ert	VERB	estre
en	ADP	en
destreit	NOUN	destrier
.	PUNCT	.
Ore	NOUN	or
oez	VERB	öir
quel	DET	quel
li	DET	le
liu	NOUN	lieu
esteit	VERB	estre
:	PUNCT	:
Un	DET	un
ord	NOUN	ord
puiz	NOUN	pöoir
tut	DET	tout
plein	ADJ	plein
d'	ADP	de
agu	ADJ	agu
darz	NOUN	dart
E	CCONJ	et
plein	ADJ	plein
de	ADP	de
clous	NOUN	clore
de	ADP	de
tutes	DET	tous
parz	NOUN	part
,	PUNCT	,
Plein	ADJ	plein
de	ADP	de
draguns	NOUN	dragon
e	CCONJ	et
de	ADP	de
serpenz	NOUN	serpent
,	PUNCT	,
Ki	PRON	qui
feseient	VERB	faire
grevus	ADJ	grevus
turmenz	NOUN	turment
.	PUNCT	.
Malsfez	NOUN	masles
i	ADV	i
out	VERB	avoir
plus	ADV	plus
neir	NOUN	neignir
que	SCONJ	que
rien	NOUN	rien
,	PUNCT	,
Abaiant	PROPN	abain
,	PUNCT	,
denté	NOUN	dender
cume	SCONJ	comme
chien	NOUN	chien
.	PUNCT	.
Vermine	NOUN	vermein
i	ADV	i
out	VERB	avoir
horrible	NOUN	horrible
e	CCONJ	et
laie	NOUN	laie
,	PUNCT	,
Ki	PRON	qui
unc	DET	un
ne	ADV	ne
porterent	VERB	porter
maneie	VERB	maniere
Ne	CCONJ	ne
de	ADP	de
puindre	VERB	poindre
ne	ADV	ne
de	ADP	de
garser	VERB	garesre
,	PUNCT	,
Plus	ADV	plus
ke	SCONJ	que
Diable	NOUN	dïable
de	ADP	de
pener	VERB	pener
.	PUNCT	.
Ja	ADV	ja
ne	ADV	ne
ierent	VERB	estre
descrit	VERB	descrir
li	DET	le
turment	NOUN	trometer
,	PUNCT	,
Li	DET	le
plur	NOUN	plur
ne	ADV	ne
li	DET	le
gemissement	NOUN	jesimmer
,	PUNCT	,
La	DET	le
grant	ADJ	grant
niule	NOUN	nul
ne	ADV	ne
la	DET	le
puur	ADP	pur
;	PUNCT	;
Tenebres	NOUN	tenebre
i	ADV	i
ad	VERB	avoir
sanz	ADP	sans
luur	DET	lure
,	PUNCT	,
Chald	ADJ	chaloir
ert	VERB	estre
amunt	ADV	amont
e	CCONJ	et
aval	ADV	aval
freit	NOUN	fraindre
.	PUNCT	.
Cist	DET	cest
Estiefne	VERB	esteindre
enz	ADV	ens
el	ADP.DET	en.le
puiz	NOUN	pöoir
esteit	VERB	estre
,	PUNCT	,
Quant	SCONJ	cant
li	DET	le
saint	ADJ	saint
Deu	PROPN	dieu
comandement	NOUN	comandement
Enmenat	VERB	ennemer
d'	ADP	de
iloec	NOUN	illuec
le	DET	le
dolent	ADJ	doler
,	PUNCT	,
Ke	PRON	que
l'	DET	le
alme	NOUN	alem
el	ADP.DET	en.le
cors	NOUN	cors
revenist	VERB	revenir
,	PUNCT	,
Pur	ADP	pour
amender	VERB	amender
ço	PRON	ce
ke	SCONJ	que
ainz	ADV	ainz
mesfist	VERB	mesfir
.	PUNCT	.
Il	PRON	il
fu	VERB	estre
remené	VERB	remanoir
a	ADP	a
espleit	VERB	esplit
Devant	ADP	devant
Nostre	DET	notre
Dame	NOUN	dame
tut	DET	tout
dreit	NOUN	dret
,	PUNCT	,
E	CCONJ	et
la	DET	le
dame	NOUN	dame
l'	DET	le
areisunat	VERB	araisnier
E	CCONJ	et
ducement	NOUN	docmer
li	DET	le
comandat	VERB	comander
Ke	PRON	que
cheün	NOUN	chëoir
jur	NOUN	jour
tant	ADV	tant
cum	SCONJ	comme
vesquist	VERB	vesquer
Ceste	DET	cest
salme	NOUN	pasmer
de	ADP	de
cuer	NOUN	cuer
deïst	VERB	dire
:	PUNCT	:
«	PUNCT	"
Beati	PROPN	beaut
inmaculati	VERB	incaratil
»	PUNCT	"
,	PUNCT	,
Ke	PRON	que
de	ADP	de
ses	DET	son
pechiez	NOUN	pechié
eust	VERB	avoir
merci	NOUN	merci
.	PUNCT	.
E	CCONJ	et
dist	VERB	dire
li	DET	le
que	SCONJ	que
el	ADP.DET	en.le
siecle	NOUN	siècle
vivreit	VERB	vivre
Sul	DET	seul
trente	DET	trente
jurz	NOUN	jour
,	PUNCT	,
puis	NOUN	puis
s'	DET	soi
en	ADP	en
vendreit	NOUN	vendredi
.	PUNCT	.
Puis	NOUN	puis
quant	SCONJ	cant
cist	DET	cest
Estifnes	NOUN	estendre
fud	VERB	deuf
vifs	ADJ	vif
,	PUNCT	,
Recuntat	PROPN	réconter
del	ADP.DET	de.le
tut	DET	tout
sun	DET	son
estrif	NOUN	estrif
,	PUNCT	,
Cum	X	comme
lui	PRON	lui
avint	VERB	avenir
,	PUNCT	,
cum	SCONJ	comme
lui	PRON	lui
estut	VERB	estovoir
,	PUNCT	,
Cum	X	comme
sun	DET	son
frere	NOUN	frere
vit	VERB	vëoir
ki	PRON	qui
ainz	ADV	ainz
murut	VERB	mourir
,	PUNCT	,
Cum	X	comme
il	PRON	il
requist	VERB	requerre
pitusement	NOUN	pitostement
L'	DET	le
apostoile	NOUN	apostle
e	CCONJ	et
le	DET	le
covent	NOUN	covent
,	PUNCT	,
Ki	PRON	qui
pur	ADP	pour
lui	PRON	lui
messes	NOUN	messe
chantassent	VERB	chanter
E	CCONJ	et
de	ADP	de
peines	NOUN	peine
le	DET	le
deliverassent	VERB	delivrez
.	PUNCT	.
Sun	DET	son
braz	NOUN	braz
lur	DET	leur
mustra	VERB	moustre
damagié	NOUN	damage
,	PUNCT	,
Dist	VERB	dire
cum	SCONJ	comme
saint	ADJ	saint
Lorenz	PROPN	lorne
l'	DET	le
out	VERB	avoir
blecié	VERB	blecier
.	PUNCT	.
El	ADP.DET	en.le
braz	NOUN	braz
parut	VERB	paroir
li	DET	le
mal	NOUN	mal
si	ADV	si
cert	ADJ	cert
Cum	X	comme
en	ADP	en
sa	DET	son
vie	NOUN	vie
l'	DET	le
eust	VERB	avoir
suffert	NOUN	souffre
.	PUNCT	.
Chaün	NOUN	chavoir
kil	DET	qui.le
vit	VERB	vëoir
en	ADP	en
out	VERB	avoir
hisdur	VERB	hisdre
E	CCONJ	et
de	ADP	de
ses	DET	son
pechiez	NOUN	pechié
grant	ADJ	grant
poür	NOUN	pouvoir
.	PUNCT	.
Uncore	ADV	onorer
lur	DET	leur
dit	VERB	dire
autrement	ADV	autrement
:	PUNCT	:
«	PUNCT	"
Par	ADP	par
ceo	DET	ce
saciez	VERB	savoir
ke	SCONJ	que
ne	ADV	ne
vus	PRON	vous
ment	VERB	mentir
,	PUNCT	,
Ke	PRON	que
trente	DET	trente
jors	NOUN	jour
od	ADP	o
vus	PRON	vous
serai	VERB	estre
E	CCONJ	et
puis	NOUN	puis
del	ADP.DET	de.le
siecle	NOUN	siècle
m'	PRON	je
en	ADP	en
irai	VERB	aler
.	PUNCT	.
»	PUNCT	"
Par	ADP	par
ço	PRON	ce
les	DET	le
mist	VERB	metre
hors	ADV	hors
de	ADP	de
dutance	NOUN	dotance
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
lur	DET	leur
dist	VERB	dire
si	ADV	si
certe	ADJ	certe
provance	NOUN	provence
.	PUNCT	.
Tut	DET	tout
rendi	VERB	rendre
ceo	DET	ce
ke	SCONJ	que
a	ADP	a
tort	NOUN	tort
toli	VERB	tolir
,	PUNCT	,
De	ADP	de
ses	DET	son
mesfaiz	NOUN	mesfait
cria	VERB	crïer
merci	NOUN	merci
.	PUNCT	.
Quant	SCONJ	cant
parfait	ADJ	parfait
out	VERB	avoir
sa	DET	son
penitence	NOUN	pentice
,	PUNCT	,
Del	ADP.DET	de.le
siecle	NOUN	siècle
alat	VERB	aler
en	ADP	en
pacience	NOUN	paceince
,	PUNCT	,
El	ADP.DET	en.le
trentime	ADJ	trentement
jor	NOUN	jor
vint	VERB	venir
veirement	NOUN	voirement
Si	ADV	si
cum	SCONJ	comme
ainceis	ADJ	ancier
dist	VERB	dire
a	ADP	a
la	DET	le
gent	NOUN	gent
.	PUNCT	.
E	CCONJ	et
Deu	PROPN	dieu
nus	DET	nul
duinst	VERB	donner
sei	PRON	soi
si	ADV	si
servir	VERB	servir
K'	CCONJ	que
en	ADP	en
sun	DET	son
regne	NOUN	renge
puissum	VERB	pöoir
venir	VERB	venir
!	PUNCT	!
Suvent	PROPN	suvent
fait	VERB	faire
Deus	PROPN	dieu
merveilles	NOUN	merveille
maintes	DET	maint
Pur	ADP	pour
tuz	DET	tous
sainz	ADJ	saint
e	CCONJ	et
pur	ADP	pour
tutes	DET	tous
saintes	ADJ	saint
,	PUNCT	,
Ensurquetut	ADV	ensurquetout
pur	ADP	pour
la	DET	le
reïne	NOUN	röine
Dunt	PRON	dont
il	PRON	il
nasqui	VERB	naistre
e	CCONJ	et
est	VERB	estre
meschine	NOUN	meschin
.	PUNCT	.
Bien	NOUN	bien
demustre	ADJ	demeurer
par	ADP	par
sa	DET	son
neissance	NOUN	naissance
Ke	PRON	que
de	ADP	de
tute	DET	tout
rien	NOUN	rien
ad	VERB	avoir
puissance	NOUN	puissance
,	PUNCT	,
K'	CCONJ	que
il	PRON	il
sa	DET	son
mere	NOUN	mere
aime	NOUN	aimer
plus	ADV	plus
ke	SCONJ	que
rien	NOUN	rien
;	PUNCT	;
Par	ADP	par
ceo	DET	ce
le	DET	le
poum	ADP	pomme
veer	VERB	vëer
bien	NOUN	bien
,	PUNCT	,
Ke	PRON	que
il	PRON	il
nasqui	VERB	naistre
en	ADP	en
tel	DET	tel
mesure	NOUN	mesure
;	PUNCT	;
Envers	ADP	envers
li	DET	le
ne	ADV	ne
aime	NOUN	aimer
il	PRON	il
creature	NOUN	créature
.	PUNCT	.
N'	ADV	ne
est	VERB	estre
rien	NOUN	rien
,	PUNCT	,
s'	DET	soi
ele	PRON	il
le	DET	le
veut	VERB	vouloir
preier	ADJ	priier
,	PUNCT	,
Dunt	PRON	dont
ne	ADV	ne
puisse	VERB	pöoir
bien	NOUN	bien
espleiter	VERB	esplité
.	PUNCT	.
Pur	ADP	pour
ceo	DET	ce
ne	ADV	ne
vus	PRON	vous
esmerveilliez	VERB	esmerveiller
Des	ADP.DET	de.le
honurs	NOUN	honneur
ne	ADV	ne
des	ADP.DET	de.le
amistiez	NOUN	amitié
Ke	PRON	que
Deu	PROPN	dieu
fait	VERB	faire
pur	ADP	pour
sa	DET	son
duce	NOUN	duc
mere	NOUN	mere
Cum	X	comme
sis	DET	son
chier	ADJ	chier
fiz	NOUN	fils
,	PUNCT	,
cum	SCONJ	comme
sun	DET	son
duz	NOUN	deus
pere	NOUN	père
.	PUNCT	.
De	ADP	de
mei	PRON	moi
ne	ADV	ne
redevez	VERB	redever
duter	VERB	dut
,	PUNCT	,
Ki	PRON	qui
m'	PRON	je
entremet	VERB	entremetre
de	ADP	de
translater	VERB	trentelor
,	PUNCT	,
Kar	CCONJ	car
ne	ADV	ne
me	PRON	je
vois	NOUN	aler
mie	ADV	mie
tapir	NOUN	tapir
,	PUNCT	,
Del	ADP.DET	de.le
tuit	DET	tot
vus	PRON	vous
voil	NOUN	voloir
mun	DET	mon
nun	NOUN	non
geïr	VERB	jejoir
,	PUNCT	,
Pur	ADP	pour
ceo	DET	ce
ke	SCONJ	que
l'	DET	le
en	ADP	en
selt	VERB	seltre
estriver	VERB	estrifier
Qu'	CCONJ	que
enz	ADV	ens
livre	NOUN	livre
se	PRON	se
deüst	VERB	devoir
numer	VERB	nommer
Icil	DET	cil
ki	PRON	qui
le	DET	le
livre	NOUN	livre
translate	NOUN	trenteler
;	PUNCT	;
Par	ADP	par
tant	ADV	tant
iert	VERB	estre
le	DET	le
livre	NOUN	livre
sanz	ADP	sans
barate	NOUN	barat
,	PUNCT	,
Mut	PROPN	mout
volentirs	NOUN	volentiers
me	PRON	je
numerai	VERB	nomer
:	PUNCT	:
Adgar	PROPN	agarde
ai	VERB	avoir
nun	NOUN	non
.	PUNCT	.
Mes	CCONJ	mais
el	ADP.DET	en.le
i	ADV	i
sai	VERB	savoir
:	PUNCT	:
Li	DET	le
plusur	DET	plus
me	PRON	je
apelent	VERB	apeler
Willame	PROPN	gilaine
;	PUNCT	;
Bien	NOUN	bien
le	DET	le
puent	VERB	pouvoir
faire	VERB	faire
sanz	ADP	sans
blasme	NOUN	blasme
,	PUNCT	,
Kar	CCONJ	car
par	ADP	par
cel	DET	cel
nun	NOUN	non
fui	VERB	estre
primeseinet	VERB	primessement
E	CCONJ	et
puis	NOUN	puis
par	ADP	par
Adgar	PROPN	agarde
baptizet	NOUN	battre
.	PUNCT	.
Pur	ADP	pour
ceo	DET	ce
par	ADP	par
raisun	NOUN	raison
m'	PRON	je
est	VERB	estre
avis	NOUN	avis
Ke	PRON	que
enz	ADV	ens
es	ADP.DET	en.le
nuns	DET	nous
n'	ADV	ne
ai	VERB	avoir
rien	NOUN	rien
mespris	NOUN	mesprendre
Ne	CCONJ	ne
cil	DET	cel
ki	PRON	qui
Willame	PROPN	gilaine
me	PRON	je
claiment	VERB	clamer
.	PUNCT	.
Ore	NOUN	or
me	PRON	je
apelgent	VERB	apeler
quei	PRON	quere
ke	SCONJ	que
milz	ADV	mil
aiment	VERB	aimer
!	PUNCT	!
E	CCONJ	et
jo	PRON	je
dirai	VERB	dire
avant	ADV	avant
l'	DET	le
escrit	NOUN	écrit
;	PUNCT	;
Mais	CCONJ	mais
nel	ADV.PRON	ne.il
voil	NOUN	voloir
estre	VERB	estre
cuntredit	NOUN	contredit
,	PUNCT	,
Ke	PRON	que
jo	PRON	je
de	ADP	de
mei	PRON	moi
miracle	NOUN	miralt
i	ADV	i
feine	NOUN	feine
U	DET	ou
raisun	NOUN	raison
ke	SCONJ	que
a	ADP	a
bien	NOUN	bien
ne	ADV	ne
ataigne	VERB	ataindre
.	PUNCT	.
S'	DET	se
il	PRON	il
enquerent	VERB	enquerre
de	ADP	de
l'	DET	le
essamplarie	NOUN	essamplaire
,	PUNCT	,
Jo	PRON	je
l'	DET	le
ai	VERB	avoir
de	ADP	de
Saint	ADJ	saint
Pol	PROPN	paul
,	PUNCT	,
de	ADP	de
l'	DET	le
almarie	VERB	alarme
,	PUNCT	,
De	ADP	de
Saint	ADJ	saint
Pol	PROPN	paul
,	PUNCT	,
de	ADP	de
la	DET	le
noble	ADJ	noble
iglise	NOUN	eglise
Ki	PRON	qui
en	ADP	en
Lundres	PROPN	landure
est	VERB	estre
bien	NOUN	bien
asise	VERB	asseoir
;	PUNCT	;
Tele	DET	tel
n'	ADV	ne
ad	VERB	avoir
en	ADP	en
crestienté	NOUN	crestiienté
.	PUNCT	.
Li	DET	le
clerc	NOUN	clerc
i	ADV	i
sunt	VERB	être
mut	VERB	mout
renumé	VERB	rengüer
:	PUNCT	:
De	ADP	de
clergie	VERB	clergie
ne	ADV	ne
sai	VERB	savoir
lur	DET	leur
pers	NOUN	pers
;	PUNCT	;
Si	ADV	si
sunt	VERB	être
chanuines	NOUN	chanuine
seculers	NOUN	secler
,	PUNCT	,
E	CCONJ	et
Deu	PROPN	dieu
lur	DET	leur
duint	VERB	donner
sun	DET	son
paraïs	NOUN	paräir
!	PUNCT	!
Avant	ADV	avant
dirai	VERB	dire
ço	PRON	ce
k'	SCONJ	que
ai	VERB	avoir
apris	VERB	aprendre
D'	ADP	de
une	DET	un
cité	NOUN	cité
,	PUNCT	,
par	ADP	par
nun	NOUN	non
Papie	NOUN	papei
:	PUNCT	:
Merveille	NOUN	merveille
i	ADV	i
fist	VERB	faire
sainte	ADJ	saint
Marie	PROPN	marie
.	PUNCT	.
En	ADP	en
la	DET	le
cité	NOUN	cité
ke	SCONJ	que
ore	NOUN	ore
numai	NOUN	nomai
,	PUNCT	,
Ke	PRON	que
Papie	NOUN	papei
si	ADV	si
reclamai	VERB	reclamer
,	PUNCT	,
Ert	VERB	estre
uns	DET	un
mustier	NOUN	mustire
de	ADP	de
Saint	ADJ	saint
Salvur	NOUN	saluvre
.	PUNCT	.
Un	DET	un
moine	NOUN	moine
,	PUNCT	,
des	ADP.DET	de.le
autres	PRON	autre
priur	NOUN	prison
,	PUNCT	,
Esteit	VERB	estre
en	ADP	en
cel	DET	cel
meimes	ADJ	mëis
mustier	NOUN	mustire
:	PUNCT	:
Mult	ADV	moult
ert	VERB	estre
fel	ADJ	felon
e	CCONJ	et
de	ADP	de
cors	NOUN	cors
legier	ADJ	legier
,	PUNCT	,
Mult	ADV	moult
par	ADP	par
ert	VERB	estre
legier	ADJ	legier
en	ADP	en
sez	VERB	savoir
diz	NOUN	dire
;	PUNCT	;
Si	ADV	si
