Bien	ADV	bien
del	ADP.DET	de.le
Caisnoit	PROPN	casinoy
,	PUNCT	,
ke	SCONJ	que
c'	CCONJ	ce
est	VERB	estre
li	DET	le
drois	ADJ	droit
de	ADP	de
çaus	PRON	cil
de	ADP	de
le	DET	le
glise	NOUN	église
devant	ADP	devant
dite	VERB	dire
el	ADP.DET	en.le
tiesmoing	NOUN	témoin
des	ADP.DET	de.le
eskievins	NOUN	échevin
de	ADP	de
le	DET	le
poestet	NOUN	poësté
si	ADV	si
coume	NOUN	comme
Hesselin	NOUN	hesseindle
Gerart	PROPN	gerradir
de	ADP	de
Coupegnies	PROPN	coupenance
,	PUNCT	,
Hadon	NOUN	hadon
de	ADP	de
Viheries	NOUN	vihéries
et	CCONJ	et
Hadon	NOUN	hadon
le	DET	le
Carpentier	VERB	carpentier
et	CCONJ	et
Robuet	VERB	robet
de	ADP	de
Gaureng	PROPN	garengue
et	CCONJ	et
Ewrart	PROPN	erdre
,	PUNCT	,
le	DET	le
castelain	NOUN	châtelain
de	ADP	de
Leuse	ADJ	leuze
,	PUNCT	,
Stievenon	PROPN	etinel
,	PUNCT	,
le	DET	le
maieur	NOUN	maire
de	ADP	de
Leuse	ADJ	leuze
,	PUNCT	,
Colart	PROPN	colart
de	ADP	de
Viheries	NOUN	vihéries
,	PUNCT	,
le	DET	le
maiieur	NOUN	maire
,	PUNCT	,
Jehan	PROPN	jean
Roussiel	PROPN	rossel
de	ADP	de
Breuse	PROPN	breux
,	PUNCT	,
Haniske	NOUN	hansigue
d'	ADP	de
Angi	PROPN	angi
et	CCONJ	et
autres	PRON	autre
preudoumes	NOUN	prudhomme
assés	ADV	assez
de	ADP	de
cele	DET	cel
poestet	NOUN	poësté
et	CCONJ	et
d'	ADP	de
autres	PRON	autre
.	PUNCT	.
Pour	ADP	pour
chou	PRON	ce
ke	SCONJ	que
ciste	NOUN	cist
pais	NOUN	paix
soit	VERB	estre
ferme	NOUN	ferme
et	CCONJ	et
estale	NOUN	estale
a	ADP	a
tous	DET	tout
jours	NOUN	jour
mais	NOUN	mais
ke	SCONJ	que
par	ADP	par
mortoire	NOUN	mortier
de	ADP	de
gens	NOUN	gens
ne	ADV	ne
par	ADP	par
eslongement	NOUN	eslongement
de	ADP	de
tans	NOUN	tens
n'	ADV	ne
i	ADV	i
ait	VERB	avoir
jamais	ADV	jamais
ke	SCONJ	que
dire	VERB	dire
se	PRON	se
bien	NOUN	bien
non	NOUN	nom
end	ADP	en
est	VERB	estre
fais	NOUN	faire
cis	DET	cist
escris	NOUN	écrire
et	CCONJ	et
ceste	DET	cest
cartre	ADJ	cart
.	PUNCT	.
S'	DET	se
i	ADV	i
ai	VERB	avoir
pendu	VERB	pendre
,	PUNCT	,
jou	PRON	je
,	PUNCT	,
Watier	PROPN	watier
,	PUNCT	,
mon	DET	mon
saiel	NOUN	sceau
et	CCONJ	et
li	DET	le
castelains	NOUN	châtelain
de	ADP	de
Leuse	ADJ	leuze
le	DET	le
sien	ADJ	sien
en	ADP	en
tiesmoignage	NOUN	témoignage
de	ADP	de
le	DET	le
pais	NOUN	paix
.	PUNCT	.
Ce	PRON	ce
fu	VERB	estre
fait	VERB	faire
l'	DET	le
an	ADP	en
del	ADP.DET	de.le
Incarnation	NOUN	incarnation
Nostre	DET	notre
Segneur	NOUN	seigneur
mil	DET	mil
et	CCONJ	et
deus	DET	deux
cens	DET	cent
et	CCONJ	et
trente	DET	trente
et	CCONJ	et
wit	VERB	huit
ans	NOUN	an
,	PUNCT	,
el	ADP.DET	en.le
mois	NOUN	mois
d'	ADP	de
avril	NOUN	avril
,	PUNCT	,
devant	ADP	devant
le	DET	le
moutier	NOUN	moutier
de	ADP	de
Ramecrois	PROPN	ramecrer
dalés	ADP	dalez
le	DET	le
puch	NOUN	puc
.	PUNCT	.
Je	PRON	je
,	PUNCT	,
Hues	PROPN	hues
de	ADP	de
Casteillon	PROPN	châtelle
,	PUNCT	,
cuens	NOUN	conte
de	ADP	de
Saint	ADJ	saint
Pol	PROPN	paul
et	CCONJ	et
de	ADP	de
Blois	PROPN	blois
,	PUNCT	,
et	CCONJ	et
je	PRON	je
,	PUNCT	,
Marie	PROPN	marie
sa	DET	son
feme	NOUN	femme
,	PUNCT	,
contesse	NOUN	comtesse
de	ADP	de
Blois	PROPN	blois
et	CCONJ	et
de	ADP	de
Saint	ADJ	saint
Pol	PROPN	paul
,	PUNCT	,
faisomes	NOUN	faire
a	ADP	a
savoir	VERB	savoir
a	ADP	a
touz	DET	tout
ceus	DET	ceu
qui	PRON	qui
sunt	VERB	être
et	CCONJ	et
qui	PRON	qui
venront	VERB	venir
que	SCONJ	que
nostres	DET	notre
sires	NOUN	seignor
nostres	DET	notre
peres	NOUN	père
,	PUNCT	,
Gautiers	PROPN	gautier
,	PUNCT	,
sires	NOUN	seignor
de	ADP	de
Avesnes	PROPN	avesnes
,	PUNCT	,
a	ADP	a
doné	VERB	doner
et	CCONJ	et
otroié	VERB	otroiier
a	ADP	a
mon	DET	mon
seignor	NOUN	seignor
Bochart	PROPN	bouchart
de	ADP	de
Avesnes	PROPN	avesnes
,	PUNCT	,
son	DET	son
frere	NOUN	frere
,	PUNCT	,
et	CCONJ	et
a	ADP	a
ses	DET	son
oirs	NOUN	hoir
Jehan	PROPN	jean
et	CCONJ	et
Bauduin	PROPN	baudouin
,	PUNCT	,
heritablement	ADV	hertemaille
,	PUNCT	,
Estreuem	PROPN	estreucier
et	CCONJ	et
totes	DET	tot
les	DET	le
apandances	NOUN	apendance
et	CCONJ	et
si	ADV	si
lor	DET	lor
a	ADP	a
assené	VERB	assener
,	PUNCT	,
au	ADP.DET	a.le
devant	ADP	devant
dist	VERB	dire
Bochart	PROPN	bouchart
et	CCONJ	et
a	ADP	a
ses	DET	son
oirs	NOUN	hoir
devant	ADP	devant
diz	NOUN	dire
,	PUNCT	,
trois	DET	trois
cenz	DET	cent
livres	NOUN	livre
de	ADP	de
blans	ADJ	blanc
chascun	DET	chascun
an	ADP	en
,	PUNCT	,
a	ADP	a
pramdre	VERB	prendre
heritablement	ADV	hertemaille
an	ADP	en
sun	DET	son
winage	NOUN	vinage
de	ADP	de
Avesnes	PROPN	avesnes
,	PUNCT	,
es	ADP.DET	en.le
forages	NOUN	forage
,	PUNCT	,
es	ADP.DET	en.le
tonliz	VERB	tondre
,	PUNCT	,
es	ADP.DET	en.le
estelages	NOUN	estalage
,	PUNCT	,
es	ADP.DET	en.le
deniers	NOUN	denier
de	ADP	de
la	DET	le
hale	ADJ	halle
et	CCONJ	et
es	ADP.DET	en.le
apartenances	NOUN	appartenance
do	ADP.DET	de.le
winage	NOUN	vinage
,	PUNCT	,
des	ADP.DET	de.le
premiers	ADJ	premier
deniers	NOUN	denier
qui	PRON	qui
vanront	VERB	venir
au	ADP.DET	a.le
winage	NOUN	vinage
et	CCONJ	et
aus	PRON	il
apartenances	NOUN	appartenance
et	CCONJ	et
aus	PRON	il
choses	NOUN	chose
devant	ADP	devant
dites	VERB	dire
;	PUNCT	;
et	CCONJ	et
si	ADV	si
comance	VERB	comencier
la	DET	le
prise	VERB	prendre
do	ADP.DET	de.le
winage	NOUN	vinage
et	CCONJ	et
des	ADP.DET	de.le
choses	NOUN	chose
deseur	ADP	dessure
dites	VERB	dire
chascun	DET	chascun
an	ADP	en
le	DET	le
jor	NOUN	jor
de	ADP	de
feste	NOUN	fête
saint	ADJ	saint
Jehan	PROPN	jean
Decollace	VERB	decollacher
;	PUNCT	;
et	CCONJ	et
si	ADV	si
peut	VERB	pouvoir
li	DET	le
devant	ADP	devant
diz	NOUN	dire
Bocharz	PROPN	bouchart
metre	VERB	metre
son	DET	son
sergent	NOUN	sergent
por	ADP	por
reçoivre	VERB	recevoir
le	DET	le
winage	NOUN	vinage
jusques	ADP	jusque
a	ADP	a
tant	ADV	tant
que	SCONJ	que
il	PRON	il
oit	VERB	avoir
receues	NOUN	recevoir
les	DET	le
trois	DET	trois
cenz	DET	cent
livres	NOUN	livre
devant	ADP	devant
dites	VERB	dire
contanment	NOUN	comptement
par	ADP	par
le	DET	le
sergent	NOUN	sergent
nostre	DET	notre
seignor	NOUN	seignor
nostre	DET	notre
pere	NOUN	père
;	PUNCT	;
et	CCONJ	et
cil	DET	cel
dui	PRON	deus
sergent	NOUN	sergent
doivent	VERB	devoir
fere	VERB	faire
fëauté	NOUN	faiteure
de	ADP	de
conter	VERB	conter
loiaument	ADV	loyalement
;	PUNCT	;
et	CCONJ	et
se	PRON	se
il	PRON	il
avenoit	VERB	avenir
que	SCONJ	que
nostre	DET	notre
sires	NOUN	seignor
nostres	DET	notre
peres	NOUN	père
acensesist	VERB	achenser
son	DET	son
winage	NOUN	vinage
,	PUNCT	,
cil	DET	cel
a	ADP	a
cui	PRON	cui
il	PRON	il
l'	DET	le
acensiroist	VERB	acensir
fineroit	VERB	finer
au	ADP.DET	a.le
gré	NOUN	gré
do	ADP.DET	de.le
devant	ADP	devant
dist	VERB	dire
Bochart	PROPN	bouchart
des	ADP.DET	de.le
devant	ADP	devant
diz	NOUN	dire
trois	DET	trois
cenz	DET	cent
lb.	DET	libra
ou	CCONJ	ou
il	PRON	il
i	ADV	i
metroit	VERB	metre
son	DET	son
sergent	NOUN	sergent
tant	ADV	tant
que	SCONJ	que
li	DET	le
denier	NOUN	denier
devant	ADP	devant
dist	VERB	dire
fusseint	NOUN	être
receu	VERB	recevoir
par	ADP	par
loial	ADJ	loyal
conte	NOUN	comte
par	ADP	par
le	DET	le
sergent	NOUN	sergent
nostre	DET	notre
seignor	NOUN	seignor
nostre	DET	notre
pere	NOUN	père
et	CCONJ	et
par	ADP	par
le	DET	le
sergent	NOUN	sergent
do	ADP.DET	de.le
devant	ADP	devant
dist	VERB	dire
Bochart	PROPN	bouchart
;	PUNCT	;
et	CCONJ	et
si	ADV	si
a	ADP	a
doné	VERB	doner
nostre	DET	notre
sires	NOUN	seignor
nostre	DET	notre
peres	NOUN	père
au	ADP.DET	a.le
devant	ADP	devant
dist	VERB	dire
Bochart	PROPN	bouchart
la	DET	le
moitié	NOUN	moitié
do	ADP.DET	de.le
winage	NOUN	vinage
de	ADP	de
Boloigne	PROPN	boulogne
;	PUNCT	;
et	CCONJ	et
an	ADP	en
tel	DET	tel
maniere	NOUN	manière
com	SCONJ	come
ci	ADV	ci
devant	ADP	devant
est	VERB	estre
dist	VERB	dire
do	ADP.DET	de.le
winage	NOUN	vinage
de	ADP	de
Avesnes	PROPN	avesnes
an	ADP	en
pramdra	VERB	prendre
li	DET	le
devant	ADP	devant
diz	NOUN	dire
Bocharz	PROPN	bouchart
cent	DET	cent
livres	NOUN	livre
au	ADP.DET	a.le
winage	NOUN	vinage
de	ADP	de
Lamdercies	PROPN	lamder
,	PUNCT	,
et	CCONJ	et
au	ADP.DET	a.le
winage	NOUN	vinage
de	ADP	de
Guise	PROPN	guise
trois	DET	trois
cenz	DET	cent
livres	NOUN	livre
tot	DET	tot
an	ADP	en
tel	DET	tel
maniere	NOUN	manière
com	SCONJ	come
il	PRON	il
est	VERB	estre
dist	VERB	dire
do	ADP.DET	de.le
winage	NOUN	vinage
de	ADP	de
Avesnes	PROPN	avesnes
;	PUNCT	;
et	CCONJ	et
si	ADV	si
a	ADP	a
doné	VERB	doner
nostre	DET	notre
sires	NOUN	seignor
nostre	DET	notre
peres	NOUN	père
au	ADP.DET	a.le
devant	ADP	devant
dist	VERB	dire
Bochart	PROPN	bouchart
tote	DET	tot
la	DET	le
terre	NOUN	terre
que	SCONJ	que
mesires	NOUN	messire
Guiz	PROPN	guidir
,	PUNCT	,
ses	DET	son
freres	NOUN	frere
,	PUNCT	,
tint	VERB	tenir
dela	ADP	dale
la	DET	le
Haye	PROPN	haye
de	ADP	de
Avesnes	PROPN	avesnes
,	PUNCT	,
ainsint	ADV	ainsi
com	SCONJ	come
il	PRON	il
la	DET	le
tint	VERB	tenir
;	PUNCT	;
et	CCONJ	et
si	ADV	si
a	ADP	a
quité	VERB	quitter
a	ADP	a
icelui	DET	cil
Bochart	PROPN	bouchart
et	CCONJ	et
a	ADP	a
ses	DET	son
oirs	NOUN	hoir
toz	DET	tot
les	DET	le
homages	NOUN	hommage
qui	PRON	qui
meuvent	VERB	movoir
de	ADP	de
la	DET	le
terre	NOUN	terre
de	ADP	de
Estruen	PROPN	estreu
;	PUNCT	;
et	CCONJ	et
se	PRON	se
li	DET	le
winage	NOUN	vinage
des	ADP.DET	de.le
trois	DET	trois
leus	NOUN	lieu
devant	ADP	devant
diz	NOUN	dire
ne	ADV	ne
valoient	VERB	valoir
cel	DET	cel
asenement	NOUN	assement
qui	PRON	qui
est	VERB	estre
diz	NOUN	dire
,	PUNCT	,
nostres	DET	notre
sires	NOUN	seignor
nostre	DET	notre
peres	NOUN	père
et	CCONJ	et
si	ADV	si
oir	NOUN	hoir
est	VERB	estre
tenuz	VERB	tenir
au	ADP.DET	a.le
parfere	NOUN	parfaire
se	PRON	se
il	PRON	il
ne	ADV	ne
decheoist	VERB	dechëoir
par	ADP	par
conmune	VERB	commun
guerre	NOUN	guerre
;	PUNCT	;
et	CCONJ	et
par	ADP	par
ces	DET	ce
choses	NOUN	chose
qui	PRON	qui
ci	ADV	ci
devant	ADP	devant
sunt	VERB	être
dites	VERB	dire
a	ADP	a
li	DET	le
diz	NOUN	dire
Bocharz	PROPN	bouchart
et	CCONJ	et
si	ADV	si
oir	NOUN	hoir
Jehans	PROPN	jean
et	CCONJ	et
Bauduins	PROPN	baudouin
quité	VERB	quitter
a	ADP	a
nostre	DET	notre
seignor	NOUN	seignor
nostre	DET	notre
pere	NOUN	père
et	CCONJ	et
a	ADP	a
ses	DET	son
oirs	NOUN	hoir
tote	DET	tot
la	DET	le
terre	NOUN	terre
qui	PRON	qui
lor	DET	lor
vient	VERB	venir
de	ADP	de
par	ADP	par
lor	DET	lor
pere	NOUN	père
et	CCONJ	et
de	ADP	de
par	ADP	par
lor	DET	lor
mere	NOUN	mere
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
a	ADP	a
savoir	VERB	savoir
a	ADP	a
moi	PRON	je
et	CCONJ	et
a	ADP	a
Marie	PROPN	marie
,	PUNCT	,
ma	DET	mon
feme	NOUN	femme
,	PUNCT	,
et	CCONJ	et
a	ADP	a
ses	DET	son
oirs	NOUN	hoir
;	PUNCT	;
et	CCONJ	et
se	PRON	se
l'	DET	le
a	ADP	a
quité	VERB	quitter
cil	DET	cel
Bocharz	PROPN	bouchart
an	ADP	en
la	DET	le
cort	NOUN	cort
des	ADP.DET	de.le
seignors	NOUN	seignor
ainsint	ADV	ainsi
com	SCONJ	come
droiz	ADJ	droit
l'	DET	le
a	ADP	a
anseigné	VERB	enseignier
;	PUNCT	;
et	CCONJ	et
nostres	DET	notre
sires	NOUN	seignor
nostre	DET	notre
peres	NOUN	père
li	DET	le
a	ADP	a
cele	DET	cel
terre	NOUN	terre
asegnee	VERB	assegne
si	ADV	si
bien	NOUN	bien
fetement	NOUN	fertement
com	SCONJ	come
droiz	ADJ	droit
et	CCONJ	et
corz	NOUN	cort
l'	DET	le
ont	VERB	avoir
anseigné	VERB	enseignier
;	PUNCT	;
et	CCONJ	et
ces	DET	ce
choses	NOUN	chose
devant	ADP	devant
dites	VERB	dire
avons	VERB	avoir
loees	VERB	louer
et	CCONJ	et
otroiees	VERB	otroiier
.	PUNCT	.
Totes	DET	tot
ces	DET	ce
choses	NOUN	chose
devant	ADP	devant
dites	VERB	dire
tient	VERB	tenir
li	DET	le
devant	ADP	devant
diz	NOUN	dire
Bocharz	PROPN	bouchart
de	ADP	de
nostre	DET	notre
seignor	NOUN	seignor
nostre	DET	notre
pere	NOUN	père
an	ADP	en
fié	NOUN	fief
et	CCONJ	et
an	ADP	en
homage	NOUN	hommage
lige	ADJ	lige
.	PUNCT	.
Et	CCONJ	et
por	ADP	por
ce	PRON	ce
que	SCONJ	que
ce	PRON	ce
soit	VERB	estre
ferm	NOUN	ferm
et	CCONJ	et
estable	NOUN	estable
,	PUNCT	,
nos	PRON	nos
avons	VERB	avoir
ces	DET	ce
letres	NOUN	letre
seelees	VERB	sceller
de	ADP	de
noz	DET	notre
seaus	NOUN	salüer
.	PUNCT	.
Ce	PRON	ce
fu	VERB	estre
an	ADP	en
l'	DET	le
an	ADP	en
de	ADP	de
le	DET	le
Incarnation	NOUN	incarnation
Nostre	DET	notre
Seignor	NOUN	seignor
.M	PUNCT	ne
CC	PRON	ce
XXX	DET	vingt-sin
VIII.	NOUN	huit
,	PUNCT	,
ou	CCONJ	ou
mois	NOUN	mois
de	ADP	de
març	NOUN	marc
,	PUNCT	,
le	DET	le
mardi	NOUN	mardi
amprés	ADJ	emprès
mi	DET	moi
quaresme	NOUN	carsement
.	PUNCT	.
Jo	PRON	je
,	PUNCT	,
Ostes	NOUN	oste
,	PUNCT	,
sires	NOUN	seignor
de	ADP	de
Riuant	PROPN	rianwez
Wes	PROPN	wez
,	PUNCT	,
faich	VERB	faici
savoir	VERB	savoir
a	ADP	a
tous	DET	tout
chias	NOUN	chief
ki	PRON	qui
sunt	VERB	être
et	CCONJ	et
ki	PRON	qui
venront	VERB	venir
ke	SCONJ	que
tele	DET	tel
est	VERB	estre
li	DET	le
pais	NOUN	paix
entre	ADP	entre
moi	PRON	je
,	PUNCT	,
d'	ADP	de
une	DET	un
part	NOUN	part
,	PUNCT	,
et	CCONJ	et
l'	DET	le
abeit	NOUN	abbé
de	ADP	de
Bonesperance	NOUN	bonne-e-perance
et	CCONJ	et
le	DET	le
covent	NOUN	covent
,	PUNCT	,
d'	ADP	de
autre	ADJ	autre
,	PUNCT	,
d'	ADP	de
endroit	NOUN	endroit
l'	DET	le
aluet	NOUN	aller
Saint	ADJ	saint
Foyllien	PROPN	feuillien
ki	PRON	qui
est	VERB	estre
ens	ADV	ens
la	DET	le
parroche	VERB	paroisse
de	ADP	de
Corcelles	PROPN	corcelles
,	PUNCT	,
dont	PRON	dont
plais	NOUN	plais
astoit	VERB	estre
entre	ADP	entre
moi	PRON	je
et	CCONJ	et
iaus	ADJ	eux
,	PUNCT	,
ke	SCONJ	que
des	ADP.DET	de.le
bos	NOUN	bois
conmuns	NOUN	commun
dont	PRON	dont
il	PRON	il
avoient	VERB	avoir
en	ADP	en
lor	DET	lor
part	NOUN	part
de	ADP	de
.xxvi.	DET	vingt-six
les	DET	le
.v.	DET	cinc
encontre	ADP	encontre
moi	PRON	je
,	PUNCT	,
que	SCONJ	que
jo	PRON	je
lor	DET	lor
enn'	ADP	an
ai	VERB	avoir
d'	ADP	de
une	DET	un
part	NOUN	part
delivreit	VERB	delivrer
et	CCONJ	et
fait	VERB	faire
aboneir	VERB	abonner
bien	NOUN	bien
par	ADP	par
maeur	NOUN	maure
et	CCONJ	et
par	ADP	par
eskevins	NOUN	échevin
.Ixii.	DET	cetre
boniers	NOUN	bonnier
quittement	ADV	quittement
.	PUNCT	.
Por	ADP	por
le	DET	le
partie	NOUN	partie
des	ADP.DET	de.le
conmuns	NOUN	commun
bos	NOUN	bois
dunt	PRON	dont
il	PRON	il
avoient	VERB	avoir
de	ADP	de
.xxvi.	DET	vingt-six
les	DET	le
.v.	DET	cinc
lor	DET	lor
a	ADP	a
je	PRON	je
rendunt	VERB	rendre
.lij.	DET	quinze
boniere	NOUN	bonnier
mesureis	NOUN	mesure
d'	ADP	de
une	DET	un
part	NOUN	part
.	PUNCT	.
Et	CCONJ	et
,	PUNCT	,
por	ADP	por
les	DET	le
entrepresures	NOUN	entrepreur
qu'	SCONJ	que
il	PRON	il
disoient	VERB	dire
ke	SCONJ	que
jo	PRON	je
avoie	VERB	avoir
entrepris	VERB	entreprendre
et	CCONJ	et
trait	VERB	traire
au	ADP.DET	a.le
mien	ADJ	mien
endemene	NOUN	endement
,	PUNCT	,
se	PRON	se
lor	DET	lor
en	ADP	en
a	ADP	a
je	PRON	je
rendut	VERB	rendre
.viij.	DET	huit
boniere	NOUN	bonnier
.	PUNCT	.
Et	CCONJ	et
por	ADP	por
chiaus	DET	cil
de	ADP	de
Gemblues	PROPN	gemblois
et	CCONJ	et
por	ADP	por
chiaus	DET	cil
de	ADP	de
Mostiers	NOUN	mostier
et	CCONJ	et
les	DET	le
autres	PRON	autre
parchoniers	NOUN	parçonnier
fors	ADV	fors
chiaus	DET	cil
de	ADP	de
Ravie	VERB	ravise
,	PUNCT	,
de	ADP	de
que	SCONJ	que
jo	PRON	je
ne	ADV	ne
me	PRON	je
melle	NOUN	milail
mie	ADV	mie
,	PUNCT	,
lor	DET	lor
en	ADP	en
ai	VERB	avoir
rendut	VERB	rendre
.ij.	DET	deux
boniere	NOUN	bonnier
.	PUNCT	.
Et	CCONJ	et
ces	DET	ce
.Ixij.	DET	seut
boniers	NOUN	bonnier
lor	DET	lor
a	ADP	a
je	PRON	je
aboneis	NOUN	abonner
tous	DET	tout
en	ADP	en
une	DET	un
pieche	NOUN	piche
,	PUNCT	,
les	DET	le
queis	DET	cais
il	PRON	il
doient	VERB	devoir
tenir	VERB	tenir
frankement	NOUN	francement
com	SCONJ	come
lor	DET	lor
aluet	NOUN	aller
et	CCONJ	et
maintenier	NOUN	maintenir
si	ADV	si
com	SCONJ	come
il	PRON	il
vorrunt	VERB	vouron
et	CCONJ	et
justicier	VERB	justicier
le	DET	le
doient	VERB	devoir
et	CCONJ	et
puent	VERB	pouvoir
frankement	NOUN	francement
com	SCONJ	come
lor	DET	lor
franch	ADJ	franc
aluet	NOUN	aller
sens	NOUN	sens
avoet	NOUN	avoué
et	CCONJ	et
sens	NOUN	sens
nul	DET	nul
signeur	NOUN	seigneur
terrien	ADJ	terrien
a	ADP	a
reis	NOUN	roi
de	ADP	de
cho	DET	ce
ke	SCONJ	que
,	PUNCT	,
se	PRON	se
il	PRON	il
ville	NOUN	ville
i	ADV	i
faissoient	VERB	faire
,	PUNCT	,
li	DET	le
sires	NOUN	seignor
de	ADP	de
Riuant	PROPN	rianwez
Wes	PROPN	wez
avuoés	VERB	avouer
seroit	VERB	estre
de	ADP	de
ces	DET	ce
honmes	NOUN	homme
.	PUNCT	.
Et	CCONJ	et
si	ADV	si
volons	VERB	voloir
c'	CCONJ	ce
on	PRON	on
sace	NOUN	savoir
ke	SCONJ	que
,	PUNCT	,
tant	ADV	tant
com	SCONJ	come
il	PRON	il
vorrunt	VERB	vouron
maintenir	VERB	maintenir
ceste	DET	cest
lor	DET	lor
partie	NOUN	partie
en	ADP	en
bos	NOUN	bois
,	PUNCT	,
tant	ADV	tant
i	ADV	i
aront	NOUN	aront
cil	DET	cel
de	ADP	de
la	DET	le
parroche	VERB	paroisse
de	ADP	de
Corcelles	PROPN	corcelles
teil	DET	tel
usuaire	NOUN	uslëor
com	SCONJ	come
il	PRON	il
avoier	VERB	avoir
i	ADV	i
suelent	VERB	soloir
,	PUNCT	,
sauf	ADJ	sauf
cho	DET	ce
que	SCONJ	que
il	PRON	il
en	ADP	en
paieront	VERB	paiier
tele	DET	tel
rente	NOUN	rente
com	SCONJ	come
il	PRON	il
i	ADV	i
afiert	VERB	aferir
a	ADP	a
l'	DET	le
abeit	NOUN	abbé
et	CCONJ	et
au	ADP.DET	a.le
convent	VERB	convent
de	ADP	de
Bonesperance	NOUN	bonne-e-perance
,	PUNCT	,
si	ADV	si
com	SCONJ	come
de	ADP	de
.xxvi.	DET	vingt-six
les	DET	le
.v.	DET	cinc
de	ADP	de
quant	SCONJ	cant
il	PRON	il
ist	VERB	issir
des	ADP.DET	de.le
communs	ADJ	commun
bos	NOUN	bois
.	PUNCT	.
Et	CCONJ	et
,	PUNCT	,
s'	DET	soi
il	PRON	il
avenoit	VERB	avenir
ke	SCONJ	que
cil	DET	cel
vosissent	VERB	voloir
ce	PRON	ce
bos	NOUN	bois
sarteir	NOUN	sartir
ne	ADV	ne
metre	VERB	metre
a	ADP	a
terre	NOUN	terre
,	PUNCT	,
faire	VERB	faire
le	DET	le
puent	VERB	pouvoir
sens	NOUN	sens
calenge	NOUN	chalengle
,	PUNCT	,
si	ADV	si
com	SCONJ	come
le	DET	le
lor	DET	lor
,	PUNCT	,
as	VERB	a.le
usages	ADJ	usage
et	CCONJ	et
as	VERB	a.le
coustumes	NOUN	coutume
et	CCONJ	et
a	ADP	a
le	DET	le
loi	NOUN	loi
de	ADP	de
Hainau	ADJ	haunaut
et	CCONJ	et
li	DET	le
home	NOUN	ome
ki	PRON	qui
dit	VERB	dire
sunt	VERB	être
,	PUNCT	,
d'	ADP	de
enki	ADV	enci
en	ADP	en
avant	ADV	avant
aprés	ADP	après
le	DET	le
sartage	NOUN	sartage
,	PUNCT	,
quitte	ADJ	quitte
doient	VERB	devoir
estre	VERB	estre
de	ADP	de
cel	DET	cel
selvage	NOUN	selage
tant	ADV	tant
com	SCONJ	come
a	ADP	a
le	DET	le
partie	NOUN	partie
de	ADP	de
le	DET	le
glise	NOUN	église
ki	PRON	qui
dite	VERB	dire
est	VERB	estre
.	PUNCT	.
Ne	CCONJ	ne
,	PUNCT	,
aprés	ADP	après
ce	PRON	ce
sartage	NOUN	sartage
,	PUNCT	,
jo	PRON	je
ne	ADV	ne
mi	DET	moi
oir	NOUN	hoir
ne	ADV	ne
mi	DET	moi
home	NOUN	ome
ne	ADV	ne
usage	NOUN	usage
ne	ADV	ne
autre	ADJ	autre
droiture	NOUN	droiture
reclameir	VERB	reclamer
n'	ADV	ne
i	ADV	i
poons	NOUN	pouvoir
et	CCONJ	et
faire	VERB	faire
le	DET	le
doit	VERB	devoir
tenir	VERB	tenir
li	DET	le
sires	NOUN	seignor
de	ADP	de
Riuant	PROPN	rianwez
Wes	PROPN	wez
en	ADP	en
pais	NOUN	paix
et	CCONJ	et
quittement	ADV	quittement
le	DET	le
glise	NOUN	église
ki	PRON	qui
dite	VERB	dire
est	VERB	estre
de	ADP	de
tous	DET	tout
ses	DET	son
homes	NOUN	ome
et	CCONJ	et
de	ADP	de
tous	DET	tout
ses	DET	son
hostes	NOUN	hôte
et	CCONJ	et
de	ADP	de
tous	DET	tout
chiaus	DET	cil
que	SCONJ	que
li	DET	le
glise	NOUN	église
li	DET	le
a	ADP	a
enscangiés	NOUN	encassance
par	ADP	par
ceste	DET	cest
pais	NOUN	paix
,	PUNCT	,
ki	PRON	qui
sunt	VERB	être
et	CCONJ	et
ki	PRON	qui
seront	VERB	estre
si	ADV	si
justiçable	NOUN	justiciable
,	PUNCT	,
sauf	ADJ	sauf
cho	DET	ce
que	SCONJ	que
,	PUNCT	,
par	ADP	par
cho	DET	ce
,	PUNCT	,
ne	ADV	ne
ne	ADV	ne
poons	NOUN	pouvoir
ne	ADV	ne
ne	ADV	ne
devons	VERB	devoir
demander	VERB	demander
,	PUNCT	,
ne	ADV	ne
nos	PRON	nos
ne	ADV	ne
li	DET	le
signeur	NOUN	seigneur
de	ADP	de
Riuant	PROPN	rianwez
Wes	PROPN	wez
ki	PRON	qui
aprés	ADP	après
nos	PRON	nos
venront	VERB	venir
,	PUNCT	,
ne	ADV	ne
signerie	NOUN	seigneurie
ne	ADV	ne
justige	NOUN	justicier
.	PUNCT	.
Et	CCONJ	et
,	PUNCT	,
se	PRON	se
jo	PRON	je
et	CCONJ	et
mi	DET	moi
oir	NOUN	hoir
ne	ADV	ne
le	DET	le
faisoient	VERB	faire
si	ADV	si
com	SCONJ	come
dit	VERB	dire
est	VERB	estre
,	PUNCT	,
li	DET	le
sires	NOUN	seignor
de	ADP	de
Hainau	ADJ	haunaut
le	DET	le
doit	VERB	devoir
faire	VERB	faire
tenir	VERB	tenir
le	DET	le
glise	NOUN	église
devant	ADP	devant
dite	VERB	dire
en	ADP	en
bone	ADJ	bon
pais	NOUN	paix
,	PUNCT	,
si	ADV	si
com	SCONJ	come
dit	VERB	dire
