Ci	ADV	ci
a	ADP	a
Et	CCONJ	et
si	ADV	si
tres	ADV	très
sain	ADJ	sain
Que	CCONJ	que
Diex	PROPN	dieu
en	ADP	en
li	DET	le
s'	DET	soi
aümbra	VERB	avoir
Et	CCONJ	et
jut	VERB	jesir
dedens	ADP	dedans
son	DET	son
saim	VERB	saim
.	PUNCT	.
Ce	PRON	ce
fu	VERB	estre
l'	DET	le
ente	NOUN	ente
ou	CCONJ	ou
crut	VERB	croire
li	DET	le
fruis	NOUN	fruis
Dont	PRON	dont
dyables	NOUN	dïable
fu	VERB	estre
sousduis	VERB	soudri
,	PUNCT	,
Qui	PRON	qui
tous	DET	tout
nous	PRON	nous
avoit	VERB	avoir
destruis	ADJ	destruir
Par	ADP	par
le	DET	le
forfait	VERB	forfait
d'	ADP	de
Evain	PROPN	avein
.	PUNCT	.
Eve	NOUN	aigue
a	ADP	a
mort	NOUN	mort
tous	DET	tout
nous	PRON	nous
livra	VERB	livre
Par	ADP	par
sen	DET	son
seurfait	VERB	sorfait
.	PUNCT	.
Marie	PROPN	marie
nous	PRON	nous
delivra	VERB	delivrer
,	PUNCT	,
Par	ADP	par
li	DET	le
sons	NOUN	son
tuit	DET	tot
refait	VERB	refaire
.	PUNCT	.
Qui	PRON	qui
de	ADP	de
dous	DET	doux
cuer	NOUN	cuer
l'	DET	le
amera	VERB	aimer
Et	CCONJ	et
de	ADP	de
parfait	ADJ	parfait
Ja	ADV	ja
voir	ADJ	voir
dampnés	NOUN	dempons
ne	ADV	ne
sera	VERB	estre
Por	ADP	por
riens	NOUN	rien
qu'	SCONJ	que
il	PRON	il
ait	VERB	avoir
mesfait	NOUN	mesfait
,	PUNCT	,
Car	CCONJ	car
de	ADP	de
tous	DET	tout
celz	DET	cel
trait	VERB	traire
l'	DET	le
amer	VERB	amer
Qui	PRON	qui
la	DET	le
vuelent	VERB	voloir
reclamer	VERB	reclarme
.	PUNCT	.
Diex	PROPN	dieu
!	PUNCT	!
Diex	PROPN	dieu
!	PUNCT	!
Diex	PROPN	dieu
!	PUNCT	!
com	SCONJ	come
doz	NOUN	doze
amer	VERB	amer
Si	ADV	si
douce	ADJ	doux
dame	NOUN	dame
fait	VERB	faire
.	PUNCT	.
En	ADP	en
si	ADV	si
douce	ADJ	doux
dame	NOUN	dame
amer	VERB	amer
A	ADP	a
grant	ADJ	grant
deduit	NOUN	deduit
:	PUNCT	:
En	ADP	en
s'	DET	soi
amor	NOUN	amor
n'	ADV	ne
a	ADP	a
point	NOUN	point
d'	ADP	de
amer	VERB	amer
,	PUNCT	,
Ançois	ADV	ainçois
i	ADV	i
a	ADP	a
grant	ADJ	grant
fruit	NOUN	fruit
.	PUNCT	.
Chascuns	DET	chascun
la	DET	le
doit	VERB	devoir
reclamer	VERB	reclarme
Et	CCONJ	et
jor	NOUN	jor
et	CCONJ	et
nuit	NOUN	nuit
,	PUNCT	,
Car	CCONJ	car
c'	CCONJ	ce
est	VERB	estre
l'	DET	le
estoile	NOUN	estre
de	ADP	de
mer	NOUN	mer
Qui	PRON	qui
tout	DET	tout
le	DET	le
mont	NOUN	monde
conduist	VERB	conduit
.	PUNCT	.
Qui	PRON	qui
l'	DET	le
aimme	VERB	amer
et	CCONJ	et
sert	VERB	servir
en	ADP	en
cest	DET	cest
mont	NOUN	monde
Ne	CCONJ	ne
puet	VERB	pöoir
estre	VERB	estre
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
mont	NOUN	monde
Devant	ADP	devant
Dieu	PROPN	dieu
lasus	NOUN	los
amont	ADV	amont
.	PUNCT	.
Pour	ADP	pour
Dieu	PROPN	dieu
,	PUNCT	,
amons	NOUN	amon
la	DET	le
tuit	DET	tot
.	PUNCT	.
Amen	NOUN	amener
.	PUNCT	.
Esforcier	VERB	esforcier
m'	PRON	je
estuet	VERB	estovoir
ma	DET	mon
voiz	NOUN	voiz
Quant	SCONJ	cant
de	ADP	de
celi	PRON	cel
me	PRON	je
sovient	VERB	sovenir
Qui	PRON	qui
la	DET	le
sorse	NOUN	sors
est	VERB	estre
et	CCONJ	et
la	DET	le
doiz	NOUN	devoir
Dont	PRON	dont
tous	DET	tout
biens	NOUN	bien
nous	PRON	nous
sourt	NOUN	sort
et	CCONJ	et
vient	VERB	venir
.	PUNCT	.
Trop	ADV	trop
est	VERB	estre
cuivers	NOUN	cuivre
,	PUNCT	,
trop	ADV	trop
est	VERB	estre
frois	NOUN	frois
Qui	PRON	qui
ne	ADV	ne
l'	DET	le
aimme	VERB	amer
,	PUNCT	,
doute	ADJ	doute
et	CCONJ	et
crient	VERB	criembre
.	PUNCT	.
He	ADV	he
!	PUNCT	!
mere	NOUN	mere
au	ADP.DET	a.le
roi	NOUN	roi
dou	DET	de.le
ciel	NOUN	ciel
,	PUNCT	,
Plus	ADV	plus
iez	VERB	aise
douce	ADJ	doux
de	ADP	de
miel	NOUN	miel
.	PUNCT	.
Oste	NOUN	oste
de	ADP	de
moi	PRON	je
le	DET	le
fiel	NOUN	fiel
.	PUNCT	.
Bele	ADJ	bel
douce	ADJ	doux
dame	NOUN	dame
,	PUNCT	,
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
aies	NOUN	avoir
merci	NOUN	merci
,	PUNCT	,
Merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
De	ADP	de
ma	DET	mon
chaitive	ADJ	chaitif
d'	ADP	de
ame	NOUN	ame
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
tu	PRON	tu
iez	VERB	aise
la	DET	le
fleurs	NOUN	fleur
Ou	CCONJ	où
li	DET	le
sires	NOUN	seignor
descendi	VERB	descendre
Qui	PRON	qui
en	ADP	en
crois	NOUN	croix
por	ADP	por
pecheürs	NOUN	pechëoir
Ses	DET	son
sains	ADJ	sain
menbres	NOUN	membre
estendi	VERB	estendre
.	PUNCT	.
Paradis	NOUN	paradis
ta	DET	ton
grans	ADJ	grand
douceurs	ADJ	doux
,	PUNCT	,
Doce	NOUN	doc
dame	NOUN	dame
,	PUNCT	,
nous	PRON	nous
rendi	VERB	rendre
:	PUNCT	:
Saus	NOUN	sauf
est	VERB	estre
par	ADP	par
toi	PRON	tu
li	DET	le
monz	NOUN	mont
.	PUNCT	.
Porte	VERB	porte
iez	VERB	aise
dou	DET	de.le
ciel	NOUN	ciel
et	CCONJ	et
pons	NOUN	penser
,	PUNCT	,
Dois	NOUN	dois
de	ADP	de
douceur	ADJ	doux
et	CCONJ	et
fons	NOUN	fens
.	PUNCT	.
Bele	ADJ	bel
douce	ADJ	doux
dame	NOUN	dame
,	PUNCT	,
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
aiez	VERB	avoir
merci	NOUN	merci
,	PUNCT	,
Merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
De	ADP	de
ma	DET	mon
chaitive	ADJ	chaitif
d'	ADP	de
ame	NOUN	ame
.	PUNCT	.
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
tu	PRON	tu
iez	VERB	aise
la	DET	le
tors	NOUN	tors
Qui	PRON	qui
deffens	VERB	defendre
et	CCONJ	et
escremis	NOUN	escrendre
Del	ADP.DET	de.le
diable	NOUN	dïable
et	CCONJ	et
de	ADP	de
ses	DET	son
tors	NOUN	tors
Tes	DET	ton
servans	NOUN	servir
et	CCONJ	et
tes	DET	ton
amis	NOUN	ami
.	PUNCT	.
Tant	ADV	tant
nos	PRON	nos
rent	VERB	rendre
de	ADP	de
grans	ADJ	grand
estors	NOUN	estordre
Li	DET	le
decevans	NOUN	decevoir
anemis	NOUN	ennemi
Tost	DET	tost
nos	PRON	nos
aroit	NOUN	avoir
dontez	VERB	donter
,	PUNCT	,
Vaincus	ADJ	venir
et	CCONJ	et
seurmontés	VERB	sûrmente
,	PUNCT	,
Se	SCONJ	se
n'	ADV	ne
ert	VERB	estre
ta	DET	ton
grans	ADJ	grand
bontez	NOUN	bonté
.	PUNCT	.
Bele	ADJ	bel
douce	ADJ	doux
dame	NOUN	dame
,	PUNCT	,
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
aies	NOUN	avoir
merci	NOUN	merci
,	PUNCT	,
Merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
De	ADP	de
ma	DET	mon
chaitive	ADJ	chaitif
d'	ADP	de
ame	NOUN	ame
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
tout	DET	tout
son	DET	son
tans	NOUN	tens
pert	VERB	perdre
Qui	PRON	qui
a	ADP	a
toi	PRON	tu
servir	VERB	servir
n'	ADV	ne
entent	VERB	entendre
;	PUNCT	;
Mais	CCONJ	mais
cil	DET	cel
,	PUNCT	,
dame	NOUN	dame
,	PUNCT	,
qui	PRON	qui
te	PRON	tu
sert	VERB	servir
Et	CCONJ	et
a	ADP	a
toi	PRON	tu
honorer	VERB	honorer
tent	VERB	tendre
L'	DET	le
amor	NOUN	amor
ton	DET	ton
fil	NOUN	fil
en	ADP	en
desert	NOUN	desert
Et	CCONJ	et
paradis	NOUN	paradis
en	ADP	en
atent	VERB	atendre
.	PUNCT	.
Tu	PRON	tu
ne	ADV	ne
puez	NOUN	pöoir
a	ADP	a
nul	DET	nul
fuer	NOUN	fuer
Haïr	VERB	häir
ne	ADV	ne
jeter	VERB	jeter
puer	NOUN	pouvoir
Nului	DET	nul
qui	PRON	qui
t'	PRON	tu
aint	VERB	aindre
de	ADP	de
cuer	NOUN	cuer
.	PUNCT	.
Bele	ADJ	bel
douce	ADJ	doux
dame	NOUN	dame
,	PUNCT	,
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
aies	NOUN	avoir
merci	NOUN	merci
,	PUNCT	,
Merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
De	ADP	de
ma	DET	mon
chaitive	ADJ	chaitif
d'	ADP	de
ame	NOUN	ame
.	PUNCT	.
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
a	ADP	a
ton	DET	ton
fil	NOUN	fil
dous	DET	doux
,	PUNCT	,
Qu'	CCONJ	que
alaitas	VERB	aller
de	ADP	de
ten	DET	tendre
douz	ADJ	douz
lait	VERB	lait
,	PUNCT	,
Deprie	VERB	depriier
que	SCONJ	que
ça	ADV	ça
desouz	ADP	desoz
En	ADP	en
obli	NOUN	oblïer
mis	VERB	metre
ne	ADV	ne
nos	PRON	nos
ait	VERB	avoir
,	PUNCT	,
Mais	CCONJ	mais
si	ADV	si
fins	NOUN	fin
nous	PRON	nous
face	VERB	faire
tous	DET	tout
Qu'	CCONJ	que
a	ADP	a
la	DET	le
fin	NOUN	fin
soions	NOUN	estre
si	ADV	si
fait	VERB	faire
Toi	PRON	toi
et	CCONJ	et
lui	PRON	lui
de	ADP	de
cuer	NOUN	cuer
fin	NOUN	fin
Loer	VERB	lore
puissom	VERB	poisson
sanz	ADP	sans
fin	NOUN	fin
,	PUNCT	,
Sanz	ADP	sans
fin	NOUN	fin
,	PUNCT	,
sanz	ADP	sans
fin	NOUN	fin
,	PUNCT	,
sanz	ADP	sans
fin	NOUN	fin
.	PUNCT	.
Bele	ADJ	bel
douce	ADJ	doux
dame	NOUN	dame
,	PUNCT	,
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
aies	NOUN	avoir
merci	NOUN	merci
,	PUNCT	,
Merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
,	PUNCT	,
merci	NOUN	merci
De	ADP	de
ma	DET	mon
chaitive	ADJ	chaitif
d'	ADP	de
ame	NOUN	ame
.	PUNCT	.
Amen	NOUN	amener
.	PUNCT	.
Quant	SCONJ	cant
ces	DET	ce
floretes	NOUN	florete
florir	NOUN	flerir
voi	NOUN	vëoir
Et	CCONJ	et
chanter	VERB	chanter
oi	VERB	avoir
ces	DET	ce
chanteürs	NOUN	chantëor
,	PUNCT	,
Pour	ADP	pour
la	DET	le
flor	NOUN	flor
chant	VERB	chant
qui	PRON	qui
a	ADP	a
en	ADP	en
soi	PRON	soi
Toutes	DET	tout
biautés	NOUN	biauté
,	PUNCT	,
toutes	DET	tout
valeurs	NOUN	valeur
.	PUNCT	.
Ele	PRON	il
est	VERB	estre
et	CCONJ	et
mere	NOUN	mere
et	CCONJ	et
fille	NOUN	fille
a	ADP	a
roi	NOUN	roi
,	PUNCT	,
Rose	NOUN	rose
des	ADP.DET	de.le
roses	NOUN	rose
,	PUNCT	,
fleurs	NOUN	fleur
des	ADP.DET	de.le
fleurs	NOUN	fleur
.	PUNCT	.
Certes	ADV	certes
mout	ADV	mout
l'	DET	le
aim	VERB	aimer
:	PUNCT	:
Diex	PROPN	dieu
doinst	VERB	doner
qu'	SCONJ	que
aint	VERB	aindre
moi	PRON	je
Et	CCONJ	et
qu'	SCONJ	que
ele	PRON	il
i	ADV	i
mece	NOUN	mece
bones	ADJ	bon
meurs	NOUN	muir
.	PUNCT	.
La	DET	le
fleurs	NOUN	fleur
dont	PRON	dont
chant	VERB	chant
est	VERB	estre
fleurs	NOUN	fleur
roiaus	NOUN	roiaul
.	PUNCT	.
De	ADP	de
nule	DET	nul
flor	NOUN	flor
tant	ADV	tant
de	ADP	de
biens	NOUN	bien
n'	ADV	ne
ist	VERB	issir
.	PUNCT	.
C'	CCONJ	ce
est	VERB	estre
li	DET	le
vergiers	NOUN	vergier
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
li	DET	le
prealz	ADJ	préler
Ou	CCONJ	où
Sainz	ADJ	saint
Espirs	NOUN	esprendre
s'	DET	soi
aümbre	NOUN	avoir
et	CCONJ	et
gist	VERB	jesir
.	PUNCT	.
C'	CCONJ	ce
est	VERB	estre
la	DET	le
pucele	NOUN	pucele
emperïalz	NOUN	empereur
Qu'	CCONJ	que
apelons	VERB	apeler
mere	NOUN	mere
Jesu	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
Ou	CCONJ	où
li	DET	le
fix	NOUN	fils
Dieu	PROPN	dieu
,	PUNCT	,
qui	PRON	qui
tant	ADV	tant
fu	VERB	estre
biaus	ADJ	bel
,	PUNCT	,
Pour	ADP	pour
nous	PRON	nous
sauver	VERB	sauver
char	NOUN	char
et	CCONJ	et
sanc	NOUN	sanc
prist	VERB	prendre
.	PUNCT	.
Mere	NOUN	mere
Dieu	PROPN	dieu
,	PUNCT	,
trop	ADV	trop
a	ADP	a
le	DET	le
cuer	NOUN	cuer
vain	ADJ	vain
Qui	PRON	qui
ne	ADV	ne
te	PRON	tu
sert	VERB	servir
par	ADP	par
grant	ADJ	grant
deduit	NOUN	deduit
,	PUNCT	,
Car	CCONJ	car
tu	PRON	tu
portas	VERB	porter
en	ADP	en
ten	DET	tendre
douz	ADJ	douz
saim	VERB	saim
La	DET	le
douce	ADJ	doux
espece	NOUN	espece
et	CCONJ	et
le	DET	le
dous	DET	doux
fruit	NOUN	fruit
De	ADP	de
quoi	PRON	coi
nos	PRON	nos
sommes	NOUN	somme
soir	NOUN	soir
et	CCONJ	et
main	NOUN	main
Rasazïé	VERB	rassatir
et	CCONJ	et
peü	VERB	peu
tuit	DET	tot
.	PUNCT	.
Sacrares	PROPN	savorger
fu	VERB	estre
dou	DET	de.le
sacré	VERB	savorger
pain	NOUN	pain
Qui	PRON	qui
les	DET	le
angles	NOUN	ange
paist	VERB	paistre
jor	NOUN	jor
et	CCONJ	et
nuit	NOUN	nuit
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
seur	NOUN	soir
toz	DET	tot
nons	NOUN	nom
est	VERB	estre
li	DET	le
tienz	NOUN	tenir
Dous	PROPN	deux
et	CCONJ	et
piteus	NOUN	pitos
,	PUNCT	,
dignes	ADJ	digne
et	CCONJ	et
hauz	ADJ	haut
.	PUNCT	.
Tu	PRON	tu
iez	VERB	aise
la	DET	le
dois	NOUN	dois
de	ADP	de
tous	DET	tout
les	DET	le
biens	NOUN	bien
Tu	PRON	tu
iez	VERB	aise
dou	DET	de.le
ciel	NOUN	ciel
pons	NOUN	penser
et	CCONJ	et
portaus	NOUN	porter
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
tu	PRON	tu
iez	VERB	aise
de	ADP	de
toutes	DET	tout
riens	NOUN	rien
Tous	DET	tout
li	DET	le
confors	NOUN	confort
,	PUNCT	,
tous	DET	tout
li	DET	le
consaus	NOUN	conseil
.	PUNCT	.
Par	ADP	par
tes	DET	ton
preces	NOUN	prece
tous	DET	tout
nous	PRON	nous
soustiens	NOUN	soutine
,	PUNCT	,
Car	CCONJ	car
seur	NOUN	soir
tous	DET	tout
sainz	ADJ	saint
pués	NOUN	pué
tu	PRON	tu
et	CCONJ	et
vaus	NOUN	vaul
.	PUNCT	.
Dame	NOUN	dame
d'	ADP	de
aval	ADV	aval
,	PUNCT	,
dame	NOUN	dame
d'	ADP	de
amont	ADV	amont
,	PUNCT	,
Dame	NOUN	dame
de	ADP	de
quanque	PRON	cantque
Diex	PROPN	dieu
a	ADP	a
fait	VERB	faire
,	PUNCT	,
Ta	DET	ton
grans	ADJ	grand
douceurs	ADJ	doux
bien	NOUN	bien
nous	PRON	nous
semont	VERB	semondre
Que	CCONJ	que
te	PRON	tu
servommes	NOUN	servommer
tuit	DET	tot
affait	NOUN	affaitier
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
bien	NOUN	bien
ont	VERB	avoir
monté	VERB	monter
le	DET	le
mont	NOUN	monde
,	PUNCT	,
Bien	NOUN	bien
sunt	VERB	être
gari	VERB	garir
,	PUNCT	,
bien	NOUN	bien
sunt	VERB	être
refait	VERB	refaire
Cil	DET	cel
qui	PRON	qui
te	PRON	tu
servent	VERB	servir
en	ADP	en
cest	DET	cest
mont	NOUN	monde
,	PUNCT	,
Car	CCONJ	car
ja	ADV	ja
leur	DET	leur
lit	NOUN	lit
ou	CCONJ	ou
ciel	NOUN	ciel
sunt	VERB	être
fait	VERB	faire
.	PUNCT	.
Pour	ADP	pour
conforter	VERB	conforter
mon	DET	mon
cuer	NOUN	cuer
et	CCONJ	et
mon	DET	mon
coraige	NOUN	corage
,	PUNCT	,
Un	DET	un
son	DET	son
dirai	VERB	dire
de	ADP	de
la	DET	le
virge	NOUN	virge
honoree	NOUN	honorer
Qui	PRON	qui
en	ADP	en
ciel	NOUN	ciel
est	VERB	estre
et	CCONJ	et
en	ADP	en
terre	NOUN	terre
aouree	VERB	aorer
,	PUNCT	,
Qui	PRON	qui
tous	DET	tout
nous	PRON	nous
a	ADP	a
delivrés	ADJ	delivrer
de	ADP	de
servage	NOUN	servage
.	PUNCT	.
A	ADP	a
li	DET	le
amer	VERB	amer
soit	VERB	estre
chascuns	DET	chascun
ententilz	NOUN	ententif
,	PUNCT	,
Car	CCONJ	car
tant	ADV	tant
par	ADP	par
est	VERB	estre
debonaire	ADJ	debonaire
et	CCONJ	et
gentilz	ADJ	gentil
Tous	DET	tout
ses	DET	son
amans	NOUN	amener
met	VERB	metre
ou	CCONJ	ou
ciel	NOUN	ciel
et	CCONJ	et
marie	NOUN	marie
.	PUNCT	.
Mout	ADV	mout
se	PRON	se
fait	VERB	faire
bon	ADJ	bon
marïer	VERB	marier
a	ADP	a
Marie	PROPN	marie
.	PUNCT	.
En	ADP	en
Nostre	DET	notre
Dame	NOUN	dame
a	ADP	a
mout	ADV	mout
haut	ADJ	haut
mariage	NOUN	mariage
;	PUNCT	;
Car	CCONJ	car
,	PUNCT	,
luez	NOUN	löer
qu'	SCONJ	que
a	ADP	a
li	DET	le
s'	DET	soi
est	VERB	estre
l'	DET	le
ame	NOUN	ame
marïee	NOUN	marie
,	PUNCT	,
De	ADP	de
fole	ADJ	fol
amor	NOUN	amor
l'	DET	le
a	ADP	a
mout	ADV	mout
tost	DET	tost
varïee	NOUN	vëoir
Et	CCONJ	et
mout	ADV	mout
l'	DET	le
a	ADP	a
tost	DET	tost
retraite	VERB	retraire
de	ADP	de
folaige	NOUN	folaige
.	PUNCT	.
Mout	ADV	mout
par	ADP	par
est	VERB	estre
faus	ADJ	faus
et	CCONJ	et
mout	ADV	mout
est	VERB	estre
enfantix	NOUN	enfant
Qui	PRON	qui
ne	ADV	ne
la	DET	le
sert	VERB	servir
,	PUNCT	,
malades	ADJ	malade
et	CCONJ	et
santix	NOUN	sentil
.	PUNCT	.
Toz	DET	tot
celz	DET	cel
donra	VERB	doner
qui	PRON	qui
bien	NOUN	bien
l'	DET	le
aront	NOUN	aront
servie	NOUN	servir
Joie	NOUN	joie
sans	NOUN	sans
fin	NOUN	fin
et	CCONJ	et
pardurable	ADJ	perdurable
vie	NOUN	vie
.	PUNCT	.
Pucele	NOUN	pucele
en	ADP	en
cui	PRON	cui
toute	DET	tout
douceurs	ADJ	doux
repose	NOUN	reposer
,	PUNCT	,
Chascuns	DET	chascun
te	PRON	tu
doit	VERB	devoir
amer	VERB	amer
de	ADP	de
toute	DET	tout
s'	DET	soi
ame	NOUN	ame
;	PUNCT	;
Amer	VERB	amer
te	PRON	tu
doit	VERB	devoir
tous	DET	tout
hom	NOUN	ome
et	CCONJ	et
toute	DET	tout
fame	NOUN	feme
Et	CCONJ	et
honorer	VERB	honorer
par	ADP	par
deseur	ADP	dessure
toute	DET	tout
chose	NOUN	chose
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
dou	DET	de.le
ciel	NOUN	ciel
la	DET	le
porte	NOUN	porte
desserras	VERB	deserrer
,	PUNCT	,
Dame	NOUN	dame
,	PUNCT	,
en	ADP	en
haut	ADJ	haut
liu	NOUN	lieu
touz	DET	tout
ciax	NOUN	cil
i	ADV	i
aserras	VERB	assëurer
Qui	PRON	qui
bien	NOUN	bien
t'	PRON	tu
aront	NOUN	aront
servie	NOUN	servir
et	CCONJ	et
reclamee	VERB	reclamer
:	PUNCT	:
Bien	NOUN	bien
iert	VERB	estre
de	ADP	de
Dieu	PROPN	dieu
qui	PRON	qui
bien	NOUN	bien
t'	PRON	tu
ara	VERB	avoir
amee	NOUN	amer
.	PUNCT	.
Fleurs	NOUN	fleur
d'	ADP	de
aiglentier	VERB	alergin
,	PUNCT	,
fleurs	NOUN	fleur
de	ADP	de
lis	NOUN	lis
,	PUNCT	,
fresche	NOUN	frois
rose	NOUN	rose
,	PUNCT	,
Fleurs	NOUN	fleur
de	ADP	de
tous	DET	tout
biens	NOUN	bien
,	PUNCT	,
fleurs	NOUN	fleur
de	ADP	de
toutes	DET	tout
fleurs	NOUN	fleur
,	PUNCT	,
dame	NOUN	dame
,	PUNCT	,
En	ADP	en
tes	DET	ton
sainz	ADJ	saint
flanz	NOUN	flant
cil	DET	cel
s'	DET	soi
enclost	VERB	enclore
,	PUNCT	,
clere	ADJ	clair
gemme	NOUN	meme
,	PUNCT	,
Qui	PRON	qui
en	ADP	en
sen	DET	son
poing	NOUN	poing
toute	DET	tout
rien	NOUN	rien
a	ADP	a
enclose	VERB	enclore
.	PUNCT	.
En	ADP	en
tes	DET	ton
sainz	ADJ	saint
flans	NOUN	flanc
le	DET	le
roi	NOUN	roi
des	ADP.DET	de.le
rois	NOUN	roi
portas	VERB	porter
,	PUNCT	,
En	ADP	en
tes	DET	ton
douz	ADJ	douz
flanz	NOUN	flant
tous	DET	tout
depors	ADP	depors
aportas	VERB	aporter
:	PUNCT	:
Tu	PRON	tu
aportas	VERB	aporter
la	DET	le
deportant	VERB	deporter
portee	NOUN	porter
Qui	PRON	qui
au	ADP.DET	a.le
monde	NOUN	monde
a	ADP	a
toute	DET	tout
joie	NOUN	joie
aportee	VERB	aporter
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
de	ADP	de
cui	PRON	cui
tant	ADV	tant
de	ADP	de
douceur	ADJ	doux
recorde	VERB	recorder
Et	CCONJ	et
tant	ADV	tant
de	ADP	de
bien	NOUN	bien
toute	DET	tout
Sainte	ADJ	saint
Escriture	NOUN	écriture
,	PUNCT	,
Mout	ADV	mout
est	VERB	estre
cix	DET	cel
faus	ADJ	faus
et	CCONJ	et
de	ADP	de
male	ADJ	mal
nature	NOUN	nature
A	ADP	a
toi	PRON	tu
servir	VERB	servir
qui	PRON	qui
tous	DET	tout
tans	NOUN	tens
ne	ADV	ne
s'	DET	soi
acorde	NOUN	acorder
.	PUNCT	.
Qui	PRON	qui
mout	ADV	mout
ne	ADV	ne
t'	PRON	tu
aimme	VERB	amer
obscurs	NOUN	obscur
est	VERB	estre
mout	ADV	mout
et	CCONJ	et
lais	NOUN	laisser
Mais	CCONJ	mais
cil	DET	cel
qui	PRON	qui
t'	PRON	tu
aime	NOUN	aimer
est	VERB	estre
plus	ADV	plus
blans	ADJ	blanc
que	SCONJ	que
nus	DET	nul
lais	NOUN	laisser
.	PUNCT	.
Qui	PRON	qui
t'	PRON	tu
amera	VERB	aimer
,	PUNCT	,
pucele	NOUN	pucele
delitable	ADJ	delitable
,	PUNCT	,
Em	ADP	en
paradis	NOUN	paradis
serra	VERB	serrer
a	ADP	a
riche	ADJ	riche
table	NOUN	table
.	PUNCT	.
Fluns	PROPN	flon
de	ADP	de
douceur	ADJ	doux
,	PUNCT	,
fons	NOUN	fens
de	ADP	de
misericorde	NOUN	miséricorde
,	PUNCT	,
Pecine	NOUN	peindre
et	CCONJ	et
dois	NOUN	dois
qui	PRON	qui
tout	DET	tout
le	DET	le
monde	NOUN	monde
cure	NOUN	cure
,	PUNCT	,
De	ADP	de
tous	DET	tout
pechiez	NOUN	pechié
tous	DET	tout
nos	PRON	nos
leve	ADJ	lever
et	CCONJ	et
escure	NOUN	escurer
,	PUNCT	,
Et	CCONJ	et
a	ADP	a
ton	DET	ton
fil	NOUN	fil
,	PUNCT	,
dame	NOUN	dame
,	PUNCT	,
tous	DET	tout
nous	PRON	nous
concorde	NOUN	concrecier
.	PUNCT	.
Chascuns	DET	chascun
de	ADP	de
nous	PRON	nous
,	PUNCT	,
dame	NOUN	dame
,	PUNCT	,
s'	DET	soi
est	VERB	estre
tant	ADV	tant
mesfais	NOUN	mesfait
,	PUNCT	,
Se	SCONJ	se
tu	PRON	tu
nos	PRON	nos
lais	NOUN	laisser
jugier	VERB	jugier
selonc	ADJ	selonc
nos	PRON	nos
fais	NOUN	faire
,	PUNCT	,
Dampné	PROPN	damnez
serons	NOUN	estre
en	ADP	en
flanbe	NOUN	flambe
pardurable	ADJ	perdurable
.	PUNCT	.
Merci	NOUN	merci
!	PUNCT	!
merci	NOUN	merci
!	PUNCT	!
roïne	NOUN	röine
esperitable	ADJ	espéritable
.	PUNCT	.
Amen	NOUN	amener
.	PUNCT	.
Comment	ADV	comment
Theophilus	PROPN	thehaushol
vint	VERB	venir
a	ADP	a
penitance	NOUN	penitence
Pour	ADP	pour
chaus	NOUN	chaloir
esbatre	VERB	esbatre
et	CCONJ	et
deporter	VERB	deporter
Qui	PRON	qui
se	PRON	se
deportent	VERB	deporter
en	ADP	en
porter	VERB	porter
Honeur	NOUN	honneur
celi	PRON	cel
qui	PRON	qui
Dieu	PROPN	dieu
porta	VERB	porter
,	PUNCT	,
Myracles	PROPN	miralais
ou	CCONJ	ou
grant	ADJ	grant
deport	VERB	deport
a	ADP	a
Rimoier	VERB	reimorie
vuel	VERB	voloir
par	ADP	par
grant	ADJ	grant
deport	VERB	deport
,	PUNCT	,
Car	CCONJ	car
en	ADP	en
trouver	VERB	trouver
mout	ADV	mout
me	PRON	je
deport	VERB	deport
De	ADP	de
celi	PRON	cel
qui	PRON	qui
fist	VERB	faire
la	DET	le
portee	NOUN	porter
Qui	PRON	qui
toute	DET	tout
joie	NOUN	joie
a	ADP	a
aportee	VERB	aporter
.	PUNCT	.
En	ADP	en
