Monsieur	NOUN	monsieur
ung	DET	un
instant	DET	instre
,	PUNCT	,
de	ADP	de
toutes	DET	tout
les	DET	le
choses	NOUN	chose
dont	PRON	dont
j'	PRON	je
ay	VERB	avoir
icy	ADV	ici
devant	ADP	devant
parlé	VERB	parler
,	PUNCT	,
se	PRON	se
mist	VERB	metre
le	DET	le
conte	NOUN	comte
de	ADP	de
Charroloys	PROPN	charolais
en	ADP	en
chemin	NOUN	chemin
avecques	ADP	avec
toute	DET	tout
icelle	DET	cil
armée	NOUN	armée
,	PUNCT	,
qui	PRON	qui
estoient	VERB	estre
tous	DET	tout
à	ADP	à
cheval	NOUN	cheval
,	PUNCT	,
sauf	ADJ	sauf
ceulx	PRON	cil
qui	PRON	qui
conduysoient	VERB	conduire
son	DET	son
artillerie	NOUN	artillerie
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
belle	ADJ	beau
et	CCONJ	et
grande	ADJ	grand
selon	ADJ	selon
le	DET	le
temps	NOUN	temps
de	ADP	de
lors	ADV	lors
,	PUNCT	,
et	CCONJ	et
fort	ADJ	fort
grand	ADJ	grand
nombre	NOUN	nombre
de	ADP	de
charroy	NOUN	charroi
,	PUNCT	,
et	CCONJ	et
tant	ADV	tant
qu'	SCONJ	que
ilz	PRON	il
clouoyent	VERB	clore
la	DET	le
pluspart	NOUN	plupart
de	ADP	de
son	DET	son
ost	VERB	ost
,	PUNCT	,
seulement	ADV	seulement
ce	PRON	ce
qui	PRON	qui
estoit	VERB	estre
sien	ADJ	sien
.	PUNCT	.
Tyra	VERB	tirer
son	DET	son
chemin	NOUN	chemin
vers	ADP	vers
Noyon	ADJ	noyon
et	CCONJ	et
assiegea	VERB	assiéger
ung	DET	un
petit	ADJ	petit
chastel	NOUN	chastel
,	PUNCT	,
où	ADV	où
il	PRON	il
y	ADV	y
avoit	VERB	avoir
des	ADP.DET	de.le
gens	NOUN	gens
de	ADP	de
guerre	NOUN	guerre
,	PUNCT	,
appellé	VERB	appeler
Nesle	NOUN	neles
.	PUNCT	.
En	ADP	en
peu	ADV	peu
de	ADP	de
jours	NOUN	jour
le	DET	le
print	VERB	prendre
.	PUNCT	.
Le	DET	le
mareschal	NOUN	maréchal
Joachin	PROPN	joachim
,	PUNCT	,
mareschal	NOUN	maréchal
de	ADP	de
France	PROPN	france
,	PUNCT	,
estoit	VERB	estre
tousjours	ADV	toujours
envyron	ADP	environ
de	ADP	de
luy	PRON	lui
(	PUNCT	(
qui	PRON	qui
estoit	VERB	estre
party	VERB	partir
de	ADP	de
Peronne	NOUN	permenor
)	PUNCT	)
,	PUNCT	,
mais	NOUN	mais
il	PRON	il
ne	ADV	ne
luy	PRON	lui
faisoit	VERB	faire
point	NOUN	point
de	ADP	de
dommaige	NOUN	dommage
,	PUNCT	,
par	ADP	par
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
peu	ADV	peu
de	ADP	de
gens	NOUN	gens
,	PUNCT	,
et	CCONJ	et
se	PRON	se
mist	VERB	metre
dedans	ADP	dedans
Paris	PROPN	paris
quant	SCONJ	cant
ledict	DET	ledit
conte	NOUN	comte
en	ADP	en
approcha	VERB	approcher
.	PUNCT	.
Tout	DET	tout
au	ADP.DET	a.le
long	NOUN	long
du	ADP.DET	de.le
chemin	NOUN	chemin
ne	ADV	ne
faisoit	VERB	faire
ledict	DET	ledit
conte	NOUN	comte
nulles	NOUN	nul
guerres	NOUN	guerre
,	PUNCT	,
ny	CCONJ	ne
ne	ADV	ne
prenoyent	VERB	prendre
riens	NOUN	rien
ses	DET	son
gens	NOUN	gens
sans	NOUN	sans
payer	VERB	payer
.	PUNCT	.
Aussi	ADV	aussi
les	DET	le
villes	NOUN	ville
de	ADP	de
la	DET	le
rivière	NOUN	rivière
de	ADP	de
Somme	SCONJ	somme
et	CCONJ	et
toutes	DET	tout
autres	PRON	autre
laissoyent	VERB	laisser
entrer	VERB	entrer
ses	DET	son
gens	NOUN	gens
en	ADP	en
petit	ADJ	petit
nombre	NOUN	nombre
et	CCONJ	et
leur	DET	leur
bailloyent	VERB	bailler
ce	PRON	ce
qu'	SCONJ	que
ilz	PRON	il
vouloyent	VERB	vouloir
pour	ADP	pour
leur	DET	leur
argent	NOUN	argent
;	PUNCT	;
et	CCONJ	et
sembloit	VERB	sembler
bien	NOUN	bien
qu'	SCONJ	que
ilz	PRON	il
escoutassent	VERB	écouter
qui	PRON	qui
seroit	VERB	estre
le	DET	le
plus	ADV	plus
fort	ADJ	fort
,	PUNCT	,
ou	CCONJ	ou
le	DET	le
roy	NOUN	roi
ou	CCONJ	ou
les	DET	le
seigneurs	NOUN	seigneur
.	PUNCT	.
Et	CCONJ	et
chemyna	VERB	cheminer
tant	ADV	tant
ledict	DET	ledit
conte	NOUN	comte
qu'	SCONJ	que
il	PRON	il
vint	VERB	venir
à	ADP	à
Sainct	ADJ	saint
Denys	PROPN	denis
près	NOUN	près
Paris	PROPN	paris
,	PUNCT	,
où	ADV	où
se	PRON	se
devoyent	VERB	devoir
trouver	VERB	trouver
tous	DET	tout
les	DET	le
seigneurs	NOUN	seigneur
du	ADP.DET	de.le
royaulme	NOUN	royaume
,	PUNCT	,
comme	SCONJ	comme
ilz	PRON	il
avoyent	VERB	avoir
promis	VERB	prometre
;	PUNCT	;
mais	NOUN	mais
ilz	PRON	il
ne	ADV	ne
se	PRON	se
y	ADV	y
trouvèrent	VERB	trouver
pas	NOUN	pas
.	PUNCT	.
Pour	ADP	pour
le	DET	le
duc	NOUN	duc
de	ADP	de
Bretaigne	PROPN	bretagne
,	PUNCT	,
y	ADV	y
avoit	VERB	avoir
avec	ADP	avec
ledict	DET	ledit
conte	NOUN	comte
pour	ADP	pour
embassadeur	NOUN	ambassadeur
le	DET	le
vychancellier	VERB	vice-chancelier
de	ADP	de
Bretaigne	PROPN	bretagne
nommé	VERB	nommer
Rouville	PROPN	rouville
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
des	ADP.DET	de.le
blans	ADJ	blanc
signez	VERB	signer
de	ADP	de
son	DET	son
maistre	NOUN	maître
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
aydoit	VERB	aider
en	ADP	en
nouvelles	NOUN	nouvelle
et	CCONJ	et
escriptz	NOUN	écrit
,	PUNCT	,
comme	SCONJ	comme
le	DET	le
cas	NOUN	cas
le	DET	le
requeroit	VERB	requerre
.	PUNCT	.
Il	PRON	il
estoit	VERB	estre
Normant	PROPN	normer
et	CCONJ	et
très	ADV	très
habille	NOUN	habille
homme	NOUN	homme
;	PUNCT	;
et	CCONJ	et
besoing	NOUN	besoing
luy	PRON	lui
en	ADP	en
fut	VERB	être
pour	ADP	pour
le	DET	le
murmure	NOUN	murmure
des	ADP.DET	de.le
gens	NOUN	gens
qui	PRON	qui
sourdit	ADJ	soudrir
contre	ADP	contre
luy	PRON	lui
.	PUNCT	.
Ledit	DET	ledit
conte	NOUN	comte
se	PRON	se
alla	VERB	aller
monstrer	VERB	montrer
devant	ADP	devant
Paris	PROPN	paris
et	CCONJ	et
y	ADV	y
eut	VERB	avoir
très	ADV	très
grand	ADJ	grand
escarmouche	NOUN	escarmouche
,	PUNCT	,
et	CCONJ	et
jusques	ADP	jusque
aux	ADP.DET	à.le
portes	NOUN	porte
,	PUNCT	,
au	ADP.DET	a.le
desavantaige	NOUN	desavant-sable
de	ADP	de
ceulx	PRON	cil
de	ADP	de
dedans	ADP	dedans
.	PUNCT	.
De	ADP	de
gens	NOUN	gens
d'	ADP	de
armes	NOUN	arme
il	PRON	il
n'	ADV	ne
y	ADV	y
avoit	VERB	avoir
que	SCONJ	que
ledict	DET	ledit
Joachin	PROPN	joachim
et	CCONJ	et
sa	DET	son
compaignie	NOUN	compagnie
et	CCONJ	et
monsr	NOUN	monseigneur
de	ADP	de
Nantouillet	PROPN	nantouille
,	PUNCT	,
puis	NOUN	puis
grant	ADJ	grant
maistre	NOUN	maître
,	PUNCT	,
qui	PRON	qui
aussi	ADV	aussi
bien	NOUN	bien
servit	VERB	servir
le	DET	le
roy	NOUN	roi
en	ADP	en
ceste	DET	cest
année	NOUN	année
que	SCONJ	que
jamais	ADV	jamais
subject	NOUN	sujet
servit	VERB	servir
roy	NOUN	roi
de	ADP	de
France	PROPN	france
à	ADP	à
son	DET	son
besoing	NOUN	besoing
,	PUNCT	,
et	CCONJ	et
en	ADP	en
la	DET	le
fin	NOUN	fin
en	ADP	en
fut	VERB	être
mal	NOUN	mal
rescompencé	VERB	récompesser
,	PUNCT	,
par	ADP	par
la	DET	le
pousuyte	NOUN	pourset
de	ADP	de
ses	DET	son
ennemys	NOUN	ennemi
plus	ADV	plus
que	SCONJ	que
par	ADP	par
le	DET	le
deffault	NOUN	défaut
du	ADP.DET	de.le
roy	NOUN	roi
;	PUNCT	;
mais	NOUN	mais
les	DET	le
ungs	DET	un
ne	ADV	ne
les	DET	le
autres	PRON	autre
ne	ADV	ne
s'	DET	soi
en	ADP	en
sçauroyent	VERB	savoir
de	ADP	de
tous	DET	tout
poinctz	NOUN	pointe
excuser	VERB	excuser
.	PUNCT	.
Il	PRON	il
y	ADV	y
eut	VERB	avoir
du	ADP.DET	de.le
menu	ADJ	menu
peuple	NOUN	peuple
,	PUNCT	,
comme	SCONJ	comme
ay	VERB	avoir
sceu	NOUN	savoir
depuis	ADV	depuis
,	PUNCT	,
fort	ADJ	fort
espoventé	NOUN	épouvanter
ce	PRON	ce
jour	NOUN	jour
,	PUNCT	,
jusques	ADP	jusque
à	ADP	à
cryer	VERB	crïer
:	PUNCT	:
«	PUNCT	"
Ilz	PRON	il
sont	VERB	estre
dedans	ADP	dedans
!	PUNCT	!
»	PUNCT	"
Ainsi	ADV	ainsi
le	DET	le
m'	PRON	je
ont	VERB	avoir
compté	NOUN	compter
plusieurs	DET	plusieurs
depuis	ADV	depuis
.	PUNCT	.
Mais	CCONJ	mais
c'	CCONJ	ce
estoit	VERB	estre
sans	NOUN	sans
propoz	NOUN	propos
.	PUNCT	.
Toutesfois	ADV	toutefois
,	PUNCT	,
monsr	NOUN	monseigneur
de	ADP	de
Hautbourdin	PROPN	hautbourdin
,	PUNCT	,
dont	PRON	dont
ay	VERB	avoir
parlé	VERB	parler
icy	ADV	ici
devant	ADP	devant
,	PUNCT	,
eust	VERB	avoir
esté	VERB	être
assez	ADV	assez
d'	ADP	de
oppinion	NOUN	opinion
que	SCONJ	que
on	PRON	on
l'	DET	le
eust	VERB	avoir
assaillye	VERB	assalir
,	PUNCT	,
lequel	DET	lequel
y	ADV	y
avoit	VERB	avoir
esté	VERB	être
nourry	VERB	nourrir
;	PUNCT	;
et	CCONJ	et
n'	ADV	ne
estoit	VERB	estre
si	ADV	si
forte	NOUN	fort
comme	SCONJ	comme
elle	PRON	elle
est	VERB	estre
à	ADP	à
present	NOUN	présent
.	PUNCT	.
Les	DET	le
gensdarmes	NOUN	gendaume
l'	DET	le
eussent	VERB	avoir
bien	NOUN	bien
voulu	DET	vouloir
,	PUNCT	,
tous	DET	tout
mesprisant	VERB	mespriser
le	DET	le
peuple	NOUN	peuple
,	PUNCT	,
car	CCONJ	car
jusques	ADP	jusque
à	ADP	à
la	DET	le
porte	NOUN	porte
estoyent	VERB	être
les	DET	le
escarmouches	NOUN	escarmouche
.	PUNCT	.
Toutesfois	ADV	toutefois
il	PRON	il
est	VERB	estre
vraysemblable	ADJ	vraimble
qu'	SCONJ	que
elle	PRON	elle
n'	ADV	ne
estoit	VERB	estre
point	NOUN	point
prenable	ADJ	prendhe
.	PUNCT	.
Ledict	DET	ledit
conte	NOUN	comte
s'	DET	soi
en	ADP	en
retourna	VERB	retourner
à	ADP	à
Sainct	ADJ	saint
Denys	PROPN	denis
.	PUNCT	.
Le	DET	le
lendemain	NOUN	lendemain
au	ADP.DET	a.le
matin	NOUN	matin
se	PRON	se
tint	VERB	tenir
conseil	NOUN	conseil
,	PUNCT	,
sçavoir	VERB	savoir
sy	ADV	si
on	PRON	on
yroit	NOUN	aller
au	ADP.DET	a.le
devant	ADP	devant
du	ADP.DET	de.le
duc	NOUN	duc
de	ADP	de
Berry	PROPN	berry
et	CCONJ	et
du	ADP.DET	de.le
duc	NOUN	duc
de	ADP	de
Bretaigne	PROPN	bretagne
,	PUNCT	,
qui	PRON	qui
estoyent	VERB	être
près	NOUN	près
,	PUNCT	,
comme	SCONJ	comme
disoit	VERB	dire
le	DET	le
vichancellier	NOUN	vice-chancelier
de	ADP	de
Bretaigne	PROPN	bretagne
,	PUNCT	,
qui	PRON	qui
monstroit	VERB	montrer
lettres	NOUN	lettre
d'	ADP	de
eulx	PRON	eux
,	PUNCT	,
mais	NOUN	mais
il	PRON	il
les	DET	le
avoit	VERB	avoir
faictes	VERB	faire
sur	ADP	sur
des	ADP.DET	de.le
blancs	ADJ	blanc
signéz	VERB	signée
,	PUNCT	,
et	CCONJ	et
autre	ADJ	autre
chose	NOUN	chose
n'	ADV	ne
en	ADP	en
sçavoit	VERB	savoir
.	PUNCT	.
La	DET	le
conclusion	NOUN	conclure
si	ADV	si
fut	VERB	être
que	SCONJ	que
on	PRON	on
passeroit	VERB	passer
la	DET	le
rivière	NOUN	rivière
de	ADP	de
Seine	NOUN	seine
,	PUNCT	,
combien	NOUN	combien
que	SCONJ	que
plusieurs	DET	plusieurs
oppinèrent	VERB	opiner
de	ADP	de
retourner	VERB	retourner
,	PUNCT	,
puisque	NOUN	puisque
les	DET	le
autres	PRON	autre
avoyent	VERB	avoir
failly	VERB	falir
à	ADP	à
leur	DET	leur
jour	NOUN	jour
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
avoir	VERB	avoir
passé	NOUN	passer
la	DET	le
rivière	NOUN	rivière
de	ADP	de
la	DET	le
Somme	SCONJ	somme
et	CCONJ	et
de	ADP	de
Marne	PROPN	marne
c'	CCONJ	ce
estoit	VERB	estre
assez	ADV	assez
et	CCONJ	et
suffisoit	VERB	suffisit
bien	NOUN	bien
sans	NOUN	sans
passer	VERB	passer
celle	DET	cil
de	ADP	de
Seine	NOUN	seine
.	PUNCT	.
Et	CCONJ	et
y	ADV	y
mectoyent	VERB	mettre
grans	ADJ	grand
doubtes	NOUN	doute
d'	ADP	de
aucuns	DET	aucun
,	PUNCT	,
veu	VERB	voir
que	SCONJ	que
à	ADP	à
leur	DET	leur
doz	NOUN	doze
n'	ADV	ne
avoyent	VERB	avoir
nulles	NOUN	nul
places	NOUN	place
pour	ADP	pour
eulx	PRON	eux
retirer	VERB	retirer
s'	DET	soi
ilz	PRON	il
en	ADP	en
avoyent	VERB	avoir
besoing	NOUN	besoing
.	PUNCT	.
Fort	ADJ	fort
murmuroit	VERB	murmure
tout	DET	tout
l'	DET	le
ost	VERB	ost
sur	ADP	sur
le	DET	le
conte	NOUN	comte
de	ADP	de
Sainct	ADJ	saint
Pol	PROPN	paul
et	CCONJ	et
sur	ADP	sur
ce	PRON	ce
vichancellier	NOUN	vice-chancelier
.	PUNCT	.
Toutesfois	ADV	toutefois
ledict	DET	ledit
conte	NOUN	comte
de	ADP	de
Charroloys	PROPN	charolais
alla	VERB	aller
passer	VERB	passer
la	DET	le
rivière	NOUN	rivière
et	CCONJ	et
loger	VERB	loger
au	ADP.DET	a.le
pont	NOUN	pont
Sainct	ADJ	saint
Clou	PROPN	clore
.	PUNCT	.
Le	DET	le
lendemain	NOUN	lendemain
qu'	SCONJ	que
il	PRON	il
y	ADV	y
fut	VERB	être
arrivé	VERB	arriver
,	PUNCT	,
luy	PRON	lui
vindrent	VERB	venir
nouvelles	NOUN	nouvelle
d'	ADP	de
une	DET	un
dame	NOUN	dame
de	ADP	de
ce	PRON	ce
royaulme	NOUN	royaume
qui	PRON	qui
lui	PRON	lui
escrivoit	VERB	escrïer
de	ADP	de
sa	DET	son
main	NOUN	main
comme	SCONJ	comme
le	DET	le
roy	NOUN	roi
partoit	VERB	partir
de	ADP	de
Bourbonnoys	PROPN	bourbonnais
et	CCONJ	et
que	SCONJ	que
,	PUNCT	,
à	ADP	à
grans	ADJ	grand
journées	NOUN	journée
,	PUNCT	,
alloit	VERB	aller
pour	ADP	pour
le	DET	le
trouver	VERB	trouver
.	PUNCT	.
Or	ADV	or
fault	NOUN	falloir
ung	DET	un
peu	ADV	peu
parler	VERB	parler
comme	SCONJ	comme
le	DET	le
roy	NOUN	roi
estoit	VERB	estre
allé	VERB	aller
en	ADP	en
Bourbonnoys	PROPN	bourbonnais
.	PUNCT	.
Congnoissant	VERB	connaître
que	SCONJ	que
tous	DET	tout
les	DET	le
seigneurs	NOUN	seigneur
du	ADP.DET	de.le
royaulme	NOUN	royaume
se	PRON	se
declairoient	VERB	déclarer
contre	ADP	contre
luy	PRON	lui
,	PUNCT	,
au	ADP.DET	a.le
moins	ADV	moins
contre	ADP	contre
son	DET	son
gouvernement	NOUN	gouvernement
,	PUNCT	,
se	PRON	se
delibera	VERB	délibérer
de	ADP	de
courir	VERB	courir
sus	DET	sus
le	DET	le
premier	ADJ	premier
au	ADP.DET	a.le
duc	NOUN	duc
de	ADP	de
Bourbon	PROPN	bourbon
,	PUNCT	,
qui	PRON	qui
luy	PRON	lui
sembloit	VERB	sembler
s'	DET	soi
estre	VERB	estre
plus	ADV	plus
declairé	VERB	déclarer
que	SCONJ	que
les	DET	le
autres	PRON	autre
princes	NOUN	prince
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
son	DET	son
pays	NOUN	pays
estoit	VERB	estre
foible	NOUN	foible
,	PUNCT	,
par	ADP	par
quoy	PRON	quoi
tantost	ADV	tantost
l'	DET	le
auroit	VERB	avoir
suppedité	NOUN	suppédier
.	PUNCT	.
Et	CCONJ	et
luy	PRON	lui
print	VERB	prendre
plusieurs	DET	plusieurs
places	NOUN	place
,	PUNCT	,
et	CCONJ	et
eust	VERB	avoir
achevé	VERB	achever
le	DET	le
demourant	NOUN	demeurer
,	PUNCT	,
si	ADV	si
n'	ADV	ne
eust	VERB	avoir
esté	VERB	être
le	DET	le
secours	NOUN	secours
qui	PRON	qui
vint	VERB	venir
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
que	SCONJ	que
mena	VERB	mener
le	DET	le
marquis	VERB	marquis
de	ADP	de
Rothelin	PROPN	rothelin
,	PUNCT	,
le	DET	le
seigneur	NOUN	seigneur
de	ADP	de
Montagu	NOUN	montagu
et	CCONJ	et
autres	PRON	autre
.	PUNCT	.
Et	CCONJ	et
y	ADV	y
estoit	VERB	estre
portant	VERB	porter
le	DET	le
harnoys	NOUN	harnais
le	DET	le
chancellier	VERB	chancelier
de	ADP	de
France	PROPN	france
qui	PRON	qui
est	VERB	estre
aujourdhuy	ADJ	aujourd'hui
,	PUNCT	,
homme	NOUN	homme
bien	NOUN	bien
extimé	VERB	extimer
,	PUNCT	,
appelé	VERB	appeler
monsr	NOUN	monseigneur
Guillaume	PROPN	guillaume
de	ADP	de
Rochefort	PROPN	rochefort
.	PUNCT	.
Ceste	DET	cest
assemblée	VERB	assemblée
avoyent	VERB	avoir
faicte	VERB	faire
en	ADP	en
Bourgongne	PROPN	bourgogne
le	DET	le
conte	NOUN	comte
de	ADP	de
Beaujeu	PROPN	beauce
et	CCONJ	et
le	DET	le
cardinal	ADJ	cardinal
de	ADP	de
Bourbon	PROPN	bourbon
,	PUNCT	,
frère	NOUN	frère
du	ADP.DET	de.le
duc	NOUN	duc
Jehan	PROPN	jean
de	ADP	de
Bourbon	PROPN	bourbon
,	PUNCT	,
et	CCONJ	et
misdrent	VERB	mettre
les	DET	le
Bourguygnons	PROPN	bourguignon
dedans	ADP	dedans
Moulins	PROPN	moulin
.	PUNCT	.
D'	ADP	de
autre	ADJ	autre
part	NOUN	part
vindrent	VERB	venir
en	ADP	en
ayde	NOUN	aider
dudict	ADP.DET	de.ledit
duc	NOUN	duc
le	DET	le
duc	NOUN	duc
de	ADP	de
Nemours	NOUN	nemours
,	PUNCT	,
le	DET	le
conte	NOUN	comte
d'	ADP	de
Armignac	PROPN	armagnac
,	PUNCT	,
le	DET	le
seigneur	NOUN	seigneur
d'	ADP	de
Albret	PROPN	albret
,	PUNCT	,
avec	ADP	avec
grant	ADJ	grant
nombre	NOUN	nombre
de	ADP	de
gens	NOUN	gens
,	PUNCT	,
où	ADV	où
il	PRON	il
y	ADV	y
avoit	VERB	avoir
aucuns	DET	aucun
bien	NOUN	bien
bons	ADJ	bon
de	ADP	de
leur	DET	leur
pays	NOUN	pays
qui	PRON	qui
avoyent	VERB	avoir
laissé	VERB	laisser
les	DET	le
ordonnances	NOUN	ordonner
et	CCONJ	et
s'	DET	soi
estoient	VERB	estre
retiréz	VERB	retirer
à	ADP	à
eulx	PRON	eux
.	PUNCT	.
Le	DET	le
grand	ADJ	grand
nombre	NOUN	nombre
estoit	VERB	estre
assez	ADV	assez
mal	NOUN	mal
empoint	ADJ	empoint
,	PUNCT	,
car	CCONJ	car
ilz	PRON	il
n'	ADV	ne
avoyent	VERB	avoir
point	NOUN	point
de	ADP	de
payement	NOUN	payement
et	CCONJ	et
failloit	VERB	falir
qu'	SCONJ	que
ilz	PRON	il
vesquissent	VERB	vëoir
sur	ADP	sur
le	DET	le
peuple	NOUN	peuple
.	PUNCT	.
Nonobstant	PROPN	nonobstant
tout	DET	tout
ce	PRON	ce
nombre	NOUN	nombre
,	PUNCT	,
le	DET	le
roy	NOUN	roi
leur	DET	leur
donnoit	VERB	donner
beaucoup	ADV	beaucoup
affaire	NOUN	affaire
.	PUNCT	.
Et	CCONJ	et
traictèrent	VERB	traire
aucune	DET	aucun
forme	NOUN	forme
de	ADP	de
paix	NOUN	paix
.	PUNCT	.
Et	CCONJ	et
par	ADP	par
especial	ADJ	espécial
le	DET	le
duc	NOUN	duc
de	ADP	de
Nemours	NOUN	nemours
.	PUNCT	.
Et	CCONJ	et
fist	VERB	faire
serment	NOUN	serment
au	ADP.DET	a.le
roy	NOUN	roi
,	PUNCT	,
luy	PRON	lui
promectant	NOUN	promettre
tenir	VERB	tenir
son	DET	son
party	VERB	partir
;	PUNCT	;
toutesfois	ADV	toutefois
puys	NOUN	puis
fist	VERB	faire
le	DET	le
contraire	ADJ	contraire
,	PUNCT	,
dont	PRON	dont
le	DET	le
roy	NOUN	roi
conceust	VERB	conquerre
ceste	DET	cest
longue	ADJ	long
hayne	NOUN	haine
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
contre	ADP	contre
luy	PRON	lui
,	PUNCT	,
comme	SCONJ	comme
plusieurs	DET	plusieurs
fois	NOUN	fois
il	PRON	il
m'	PRON	je
a	ADP	a
dit	VERB	dire
.	PUNCT	.
Or	ADV	or
,	PUNCT	,
voyant	VERB	voir
le	DET	le
roy	NOUN	roi
que	SCONJ	que
là	ADV	là
ne	ADV	ne
povoit	VERB	pouvoir
si	ADV	si
tost	DET	tost
avoir	VERB	avoir
fait	VERB	faire
et	CCONJ	et
que	SCONJ	que
le	DET	le
conte	NOUN	comte
de	ADP	de
Charroloys	PROPN	charolais
s'	DET	soi
aprochoit	VERB	aprochier
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
doubtant	ADJ	douter
qu'	SCONJ	que
ilz	PRON	il
ne	ADV	ne
feissent	VERB	faire
ouverture	NOUN	ouvrir
à	ADP	à
luy	PRON	lui
et	CCONJ	et
à	ADP	à
son	DET	son
frère	NOUN	frère
et	CCONJ	et
duc	NOUN	duc
de	ADP	de
Bretaigne	PROPN	bretagne
qui	PRON	qui
venoyent	VERB	venir
du	ADP.DET	de.le
costé	NOUN	côté
de	ADP	de
Bretaigne	PROPN	bretagne
,	PUNCT	,
à	ADP	à
cause	NOUN	cause
que	SCONJ	que
tous	DET	tout
se	PRON	se
coulouroyent	VERB	couroleur
sur	ADP	sur
le	DET	le
bien	NOUN	bien
publicque	ADJ	public
du	ADP.DET	de.le
royaulme	NOUN	royaume
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
ce	PRON	ce
que	SCONJ	que
eust	VERB	avoir
fait	VERB	faire
ladicte	DET	ledit
cité	NOUN	cité
de	ADP	de
Paris	PROPN	paris
doubtoit	VERB	douter
que	SCONJ	que
toutes	DET	tout
les	DET	le
autres	PRON	autre
villes	NOUN	ville
ne	ADV	ne
feissent	VERB	faire
le	DET	le
semblable	NOUN	semblable
,	PUNCT	,
se	PRON	se
delibera	VERB	délibérer
à	ADP	à
grans	ADJ	grand
journées	NOUN	journée
de	ADP	de
venir	VERB	venir
entrer	VERB	entrer
dedans	ADP	dedans
Paris	PROPN	paris
et	CCONJ	et
garder	VERB	garder
que	SCONJ	que
ces	DET	ce
deux	DET	deux
grosses	ADJ	gros
armées	NOUN	armée
ne	ADV	ne
se	PRON	se
peussent	VERB	pouvoir
assembler	VERB	assembler
.	PUNCT	.
Et	CCONJ	et
ne	ADV	ne
venoit	VERB	venir
point	NOUN	point
en	ADP	en
intention	NOUN	intention
de	ADP	de
combattre	VERB	combattre
,	PUNCT	,
comme	SCONJ	comme
par	ADP	par
plusieurs	DET	plusieurs
foys	NOUN	fois
il	PRON	il
m'	PRON	je
a	ADP	a
compté	NOUN	compter
et	CCONJ	et
dit	VERB	dire
en	ADP	en
parlant	VERB	parler
de	ADP	de
ces	DET	ce
matières	NOUN	matière
.	PUNCT	.
Icy	ADV	ice
commance	VERB	commencer
la	DET	le
journée	VERB	journée
de	ADP	de
Montlehery	PROPN	montlhéry
Comme	SCONJ	comme
j'	PRON	je
ay	VERB	avoir
dit	VERB	dire
icy	ADV	ici
dessus	ADV	dessus
,	PUNCT	,
quant	SCONJ	cant
le	DET	le
conte	NOUN	comte
de	ADP	de
Charroloys	PROPN	charolais
sceut	VERB	savoir
le	DET	le
departement	NOUN	departer
du	ADP.DET	de.le
roy	NOUN	roi
,	PUNCT	,
qui	PRON	qui
s'	DET	soi
estoit	VERB	estre
party	VERB	partir
du	ADP.DET	de.le
pays	NOUN	pays
de	ADP	de
Bourbonnoys	PROPN	bourbonnais
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
venoit	VERB	venir
droit	ADJ	droit
à	ADP	à
luy	PRON	lui
(	PUNCT	(
au	ADP.DET	a.le
moins	ADV	moins
le	DET	le
cuydoit	VERB	cuidier
)	PUNCT	)
,	PUNCT	,
il	PRON	il
se	PRON	se
delibera	VERB	délibérer
aussy	ADV	aussi
de	ADP	de
marcher	VERB	marcher
au	ADP.DET	a.le
devant	ADP	devant
de	ADP	de
luy	PRON	lui
et	CCONJ	et
dist	VERB	dire
alors	NOUN	alors
le	DET	le
contenu	VERB	contenir
de	ADP	de
ses	DET	son
lectres	NOUN	letre
sans	NOUN	sans
nommer	VERB	nommer
le	DET	le
personnaige	NOUN	personnage
et	CCONJ	et
que	SCONJ	que
ung	DET	un
chascun	DET	chascun
se	PRON	se
deliberast	VERB	délibérer
de	ADP	de
bien	NOUN	bien
faire	VERB	faire
,	PUNCT	,
car	CCONJ	car
il	PRON	il
deliberoit	VERB	délibérer
de	ADP	de
tempter	VERB	tempter
la	DET	le
fortune	NOUN	fortune
.	PUNCT	.
Et	CCONJ	et
s'	DET	soi
en	ADP	en
alla	VERB	aller
loger	VERB	loger
en	ADP	en
un	DET	un
villaige	NOUN	village
près	NOUN	près
Paris	PROPN	paris
,	PUNCT	,
appelé	VERB	appeler
Longeumeau	PROPN	longuement
,	PUNCT	,
et	CCONJ	et
monsr	NOUN	monseigneur
le	DET	le
connestable	NOUN	connétable
à	ADP	à
tout	DET	tout
son	DET	son
avantgarde	NOUN	avant-garde
à	ADP	à
Montlehery	PROPN	montlhéry
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
trois	DET	trois
lieues	NOUN	lieue
oultre	ADP	outre
,	PUNCT	,
et	CCONJ	et
envoyèrent	VERB	envoyer
