CHRONIQUE	NOUN	chronique
qui	PRON	qui
estoient	VERB	estre
dedens	ADP	dedans
la	DET	le
ville	NOUN	ville
,	PUNCT	,
quant	SCONJ	cant
il	PRON	il
virent	VERB	vëoir
ceste	DET	cest
chose	NOUN	chose
,	PUNCT	,
si	ADV	si
getterent	VERB	jeter
l'	DET	le
empereor	NOUN	emperëor
Quir	NOUN	querre
Saquy	PROPN	saube
de	ADP	de
prison	NOUN	prison
ou	CCONJ	ou
il	PRON	il
estoit	VERB	estre
,	PUNCT	,
et	CCONJ	et
le	DET	le
menerent	VERB	mener
au	ADP.DET	a.le
palais	NOUN	palais
imperial	NOUN	impervelit
,	PUNCT	,
et	CCONJ	et
le	DET	le
mirent	VERB	metre
en	ADP	en
son	DET	son
siege	NOUN	siege
,	PUNCT	,
avugle	NOUN	avugle
come	SCONJ	come
il	PRON	il
estoit	VERB	estre
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
la	DET	le
ville	NOUN	ville
fu	VERB	estre
prinse	VERB	prendre
,	PUNCT	,
lez	DET	lez
nobles	NOUN	noble
hommes	NOUN	homme
de	ADP	de
France	PROPN	france
,	PUNCT	,
messire	NOUN	seignor
Goffroys	PROPN	goffrof
de	ADP	de
Villarduin	NOUN	vloirin
et	CCONJ	et
autres	PRON	autre
pluiseurs	NOUN	plusieurs
de	ADP	de
sa	DET	son
compaignie	NOUN	compagnie
si	ADV	si
prinrent	VERB	princer
l'	DET	le
enfant	NOUN	enfant
Alexi	PROPN	aleail
et	CCONJ	et
le	DET	le
menerent	VERB	mener
a	ADP	a
son	DET	son
pere	NOUN	père
Quir	NOUN	querre
Saquy	PROPN	saube
l'	DET	le
empereor	NOUN	emperëor
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
furent	VERB	estre
par	ADP	par
devant	ADP	devant
lui	PRON	lui
,	PUNCT	,
si	ADV	si
le	DET	le
saluerent	VERB	salüer
de	ADP	de
par	ADP	par
nostre	DET	notre
Saint	ADJ	saint
Pere	NOUN	père
le	DET	le
pape	NOUN	pape
,	PUNCT	,
de	ADP	de
tous	DET	tout
les	DET	le
haulz	NOUN	haut
hommes	NOUN	homme
de	ADP	de
l'	DET	le
ost	VERB	ost
;	PUNCT	;
et	CCONJ	et
puis	NOUN	puis
si	ADV	si
lui	PRON	lui
conterent	VERB	conter
particulerement	NOUN	parteume
comment	ADV	comment
et	CCONJ	et
par	ADP	par
quelles	DET	quel
convenences	NOUN	convenir
il	PRON	il
estoient	VERB	estre
venus	VERB	venir
de	ADP	de
remettre	VERB	remettre
son	DET	son
fis	VERB	faire
Alexi	PROPN	aleail
en	ADP	en
son	DET	son
empire	NOUN	empire
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
vouloient	VERB	voloir
savoir	VERB	savoir
de	ADP	de
lui	PRON	lui
se	PRON	se
il	PRON	il
vouloient	VERB	voloir
tenir	VERB	tenir
cez	DET	ce
convenences	NOUN	convenir
ou	CCONJ	ou
non	NOUN	nom
.	PUNCT	.
Et	CCONJ	et
li	DET	le
empereor	NOUN	emperëor
leur	DET	leur
respondy	VERB	répondre
herraument	NOUN	herremor
sans	NOUN	sans
conseil	NOUN	conseil
,	PUNCT	,
car	CCONJ	car
tout	DET	tout
ce	PRON	ce
que	SCONJ	que
son	DET	son
frere	NOUN	frere
le	DET	le
roy	NOUN	roi
de	ADP	de
Alemaigne	PROPN	alemaigne
et	CCONJ	et
Alexi	PROPN	aleail
son	DET	son
fis	VERB	faire
avoient	VERB	avoir
fait	VERB	faire
et	CCONJ	et
ordiné	VERB	ordrine
avec	ADP	avec
nostre	DET	notre
Saint	ADJ	saint
Pere	NOUN	père
le	DET	le
pape	NOUN	pape
,	PUNCT	,
que	SCONJ	que
il	PRON	il
lui	PRON	lui
plaisoit	VERB	plaire
,	PUNCT	,
et	CCONJ	et
se	PRON	se
tenoit	VERB	tenir
bien	NOUN	bien
a	ADP	a
payez	VERB	payer
;	PUNCT	;
et	CCONJ	et
de	ADP	de
ce	PRON	ce
prioit	VERB	priier
et	CCONJ	et
requieroit	VERB	requerre
le	DET	le
chapitaine	NOUN	chatinetier
de	ADP	de
l'	DET	le
ost	VERB	ost
et	CCONJ	et
le	DET	le
marquis	VERB	marquis
de	ADP	de
Monferra	VERB	monferdre
,	PUNCT	,
et	CCONJ	et
tous	DET	tout
lez	DET	lez
autres	PRON	autre
gentilz	ADJ	gentil
hommes	NOUN	homme
de	ADP	de
l'	DET	le
ost	VERB	ost
,	PUNCT	,
que	SCONJ	que
il	PRON	il
deussent	VERB	devoir
coronner	VERB	coroner
Alecxi	PROPN	alec
son	DET	son
fis	VERB	faire
de	ADP	de
son	DET	son
empire	NOUN	empire
,	PUNCT	,
pour	ADP	pour
quoy	PRON	quoi
il	PRON	il
,	PUNCT	,
aiant	VERB	avoir
la	DET	le
seignorie	NOUN	seignorie
,	PUNCT	,
peust	VERB	pouvoir
faire	VERB	faire
et	CCONJ	et
acomplir	VERB	accomplir
les	DET	le
convenenches	NOUN	convenir
que	SCONJ	que
il	PRON	il
fist	VERB	faire
avec	ADP	avec
son	DET	son
oncle	NOUN	oncle
le	DET	le
roy	NOUN	roi
d'	ADP	de
Alemaigne	PROPN	alemaigne
et	CCONJ	et
cellui	DET	cil
avec	ADP	avec
le	DET	le
Saint	ADJ	saint
Pere	NOUN	père
le	DET	le
pape	NOUN	pape
de	ADP	de
Rome	PROPN	rome
.	PUNCT	.
Et	CCONJ	et
puis	NOUN	puis
que	SCONJ	que
monseignor	NOUN	seignor
Goffroy	PROPN	goffrot
et	CCONJ	et
li	DET	le
autre	ADJ	autre
message	NOUN	message
orrent	VERB	avoir
ceste	DET	cest
response	NOUN	response
de	ADP	de
l'	DET	le
empereor	NOUN	emperëor
,	PUNCT	,
si	ADV	si
tournerent	VERB	tourner
au	ADP.DET	a.le
marquis	VERB	marquis
et	CCONJ	et
aux	ADP.DET	à.le
autres	PRON	autre
barons	NOUN	baron
,	PUNCT	,
et	CCONJ	et
leur	DET	leur
conterent	VERB	conter
la	DET	le
response	NOUN	response
de	ADP	de
Quir	NOUN	querre
Saqui	PROPN	saube
,	PUNCT	,
de	ADP	de
laquelle	DET	lequel
il	PRON	il
se	PRON	se
tinrent	VERB	tenir
moult	ADV	moult
apayé	VERB	appeler
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
present	NOUN	présent
si	ADV	si
prinrent	VERB	princer
l'	DET	le
enfant	NOUN	enfant
et	CCONJ	et
entrerent	VERB	entrer
en	ADP	en
la	DET	le
cité	NOUN	cité
,	PUNCT	,
et	CCONJ	et
le	DET	le
amenerent	VERB	amener
au	ADP.DET	a.le
palays	NOUN	palais
imperial	NOUN	impervelit
,	PUNCT	,
et	CCONJ	et
le	DET	le
coronnerent	NOUN	coroner
a	ADP	a
grant	ADJ	grant
triomphe	NOUN	trompier
et	CCONJ	et
solempnité	NOUN	solentément
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
li	DET	le
enfes	NOUN	enfant
fu	VERB	estre
coronnez	NOUN	coroner
et	CCONJ	et
ot	VERB	avoir
receu	VERB	recevoir
la	DET	le
seignorie	NOUN	seignorie
de	ADP	de
l'	DET	le
empire	NOUN	empire
des	ADP.DET	de.le
Grecs	ADJ	grec
,	PUNCT	,
qui	PRON	qui
tousjours	ADV	toujours
ont	VERB	avoir
esté	VERB	être
malicieux	NOUN	malicue
et	CCONJ	et
fausses	NOUN	fausse
gent	NOUN	gent
,	PUNCT	,
especialment	NOUN	espécialmement
aux	ADP.DET	à.le
François	PROPN	françon
,	PUNCT	,
des	ADP.DET	de.le
plus	ADV	plus
gentilz	ADJ	gentil
et	CCONJ	et
riches	ADJ	riche
hommes	NOUN	homme
qui	PRON	qui
la	DET	le
estoient	VERB	estre
si	ADV	si
dirent	VERB	dire
et	CCONJ	et
conseillerent	VERB	conseillier
Alecxi	PROPN	alec
,	PUNCT	,
l'	DET	le
empereor	NOUN	emperëor
joyne	NOUN	joindre
,	PUNCT	,
de	ADP	de
non	NOUN	nom
aler	VERB	aler
avec	ADP	avec
les	DET	le
François	PROPN	françon
,	PUNCT	,
faisant	VERB	faire
lui	PRON	lui
entendant	VERB	entendre
car	CCONJ	car
il	PRON	il
estoient	VERB	estre
gent	NOUN	gent
desesperée	VERB	deserver
et	CCONJ	et
aloient	VERB	aler
cerchant	VERB	cerchier
lor	DET	lor
mort	NOUN	mort
sans	NOUN	sans
raisons	NOUN	raison
;	PUNCT	;
mais	NOUN	mais
que	SCONJ	que
,	PUNCT	,
se	PRON	se
il	PRON	il
voloit	VERB	voloir
faire	VERB	faire
bien	NOUN	bien
et	CCONJ	et
son	DET	son
avantaige	NOUN	avantage
,	PUNCT	,
que	SCONJ	que
il	PRON	il
les	DET	le
menast	VERB	mener
de	ADP	de
paroles	NOUN	parole
jusques	ADP	jusque
à	ADP	à
tant	ADV	tant
que	SCONJ	que
il	PRON	il
eussent	VERB	avoir
despandu	VERB	despendre
et	CCONJ	et
consummé	VERB	compunésse
vitaille	NOUN	vitaille
;	PUNCT	;
et	CCONJ	et
puis	NOUN	puis
se	PRON	se
partiroient	VERB	partir
povre	ADJ	pauvre
et	CCONJ	et
mescheant	VERB	meschëoir
.	PUNCT	.
Et	CCONJ	et
lors	ADV	lors
le	DET	le
empereor	NOUN	emperëor
Alecxi	PROPN	alec
,	PUNCT	,
qui	PRON	qui
encores	ADV	encore
joines	NOUN	joindre
estoit	VERB	estre
,	PUNCT	,
se	PRON	se
consenti	VERB	consentir
a	ADP	a
cellui	DET	cil
conseil	NOUN	conseil
.	PUNCT	.
Et	CCONJ	et
la	DET	le
cité	NOUN	cité
fu	VERB	estre
prise	VERB	prendre
a	ADP	a
.iiij.	DET	quatre
jours	NOUN	jour
de	ADP	de
novembre	NOUN	novrement
;	PUNCT	;
et	CCONJ	et
demoura	VERB	demeurer
nostre	DET	notre
gent	NOUN	gent
en	ADP	en
Costantinople	PROPN	costantinoble
jusques	ADP	jusque
pour	ADP	pour
tout	DET	tout
le	DET	le
moys	NOUN	mois
de	ADP	de
fevrier	VERB	fervir
.	PUNCT	.
Et	CCONJ	et
les	DET	le
Grecs	ADJ	grec
sceurent	VERB	savoir
que	SCONJ	que
li	DET	le
Françoys	PROPN	français
avoient	VERB	avoir
consummé	VERB	compunésse
tout	DET	tout
leur	DET	leur
vitaille	NOUN	vitaille
,	PUNCT	,
et	CCONJ	et
ja	ADV	ja
pour	ADP	pour
ce	PRON	ce
ne	ADV	ne
vouloient	VERB	voloir
partir	VERB	partir
de	ADP	de
la	DET	le
cité	NOUN	cité
;	PUNCT	;
si	ADV	si
ordenerent	VERB	ordrendement
une	DET	un
gent	NOUN	gent
legiere	ADJ	legier
,	PUNCT	,
et	CCONJ	et
commencherent	VERB	commencer
une	DET	un
brigue	NOUN	briges
avec	ADP	avec
lez	DET	lez
Françoys	PROPN	français
;	PUNCT	;
et	CCONJ	et
tuerent	VERB	tuer
tous	DET	tout
ceaux	ADJ	cela
qu'	SCONJ	que
il	PRON	il
troverent	VERB	trover
dedens	ADP	dedans
la	DET	le
ville	NOUN	ville
de	ADP	de
Constantinople	PROPN	constantinople
.	PUNCT	.
Mais	CCONJ	mais
,	PUNCT	,
ainxi	VERB	ainci
comme	SCONJ	comme
a	ADP	a
Dieu	PROPN	dieu
plot	VERB	plaire
,	PUNCT	,
nul	DET	nul
gentilz	ADJ	gentil
homme	NOUN	homme
ne	ADV	ne
se	PRON	se
trova	VERB	trover
adonc	ADV	adonc
en	ADP	en
la	DET	le
cité	NOUN	cité
,	PUNCT	,
se	PRON	se
non	NOUN	nom
povre	ADJ	pauvre
gent	NOUN	gent
de	ADP	de
lor	DET	lor
mesnie	NOUN	mensine
et	CCONJ	et
gent	NOUN	gent
de	ADP	de
mestier	NOUN	mestier
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
li	DET	le
Françoys	PROPN	français
virent	VERB	vëoir
ceste	DET	cest
traïson	NOUN	träison
que	SCONJ	que
les	DET	le
Grés	PROPN	gré
leur	DET	leur
avoient	VERB	avoir
faite	VERB	faire
par	ADP	par
leur	DET	leur
desloiauté	VERB	deslëautiou
,	PUNCT	,
et	CCONJ	et
virent	VERB	vëoir
appertement	NOUN	appertement
que	SCONJ	que
il	PRON	il
avoient	VERB	avoir
despandu	VERB	despendre
auques	ADV	auques
leur	DET	leur
vitaille	NOUN	vitaille
,	PUNCT	,
si	ADV	si
orent	VERB	avoir
conseil	NOUN	conseil
d'	ADP	de
aller	VERB	aller
courre	VERB	corir
la	DET	le
cite	NOUN	cite
de	ADP	de
Machidoine	PROPN	macioncine
fin	NOUN	fin
a	ADP	a
Andranople	PROPN	endrompaler
.	PUNCT	.
Et	CCONJ	et
gaaignierent	VERB	gagner
tant	ADV	tant
de	ADP	de
proie	NOUN	priier
de	ADP	de
bestiame	NOUN	bestait
et	CCONJ	et
de	ADP	de
autres	PRON	autre
choses	NOUN	chose
,	PUNCT	,
que	SCONJ	que
il	PRON	il
recovrerent	VERB	recovrer
plus	ADV	plus
que	SCONJ	que
la	DET	le
despanse	NOUN	despense
que	SCONJ	que
il	PRON	il
avoient	VERB	avoir
fait	VERB	faire
le	DET	le
temps	NOUN	temps
qu'	SCONJ	que
il	PRON	il
avoient	VERB	avoir
sejourné	VERB	sejourner
en	ADP	en
Constantinople	PROPN	constantinople
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
Quir	NOUN	querre
Saqui	PROPN	saube
,	PUNCT	,
le	DET	le
viel	ADJ	vieux
empereor	NOUN	emperëor
,	PUNCT	,
ouy	VERB	ouïr
conter	VERB	conter
ceste	DET	cest
chose	NOUN	chose
,	PUNCT	,
si	ADV	si
en	ADP	en
fu	VERB	estre
trop	ADV	trop
dolans	ADJ	dolent
.	PUNCT	.
Et	CCONJ	et
fist	VERB	faire
appeler	VERB	appeler
Alecxi	PROPN	alec
son	DET	son
filz	NOUN	fil
,	PUNCT	,
le	DET	le
jone	NOUN	jone
empereor	NOUN	emperëor
,	PUNCT	,
et	CCONJ	et
se	PRON	se
coroucha	VERB	corroche
moult	ADV	moult
a	ADP	a
lui	PRON	lui
et	CCONJ	et
a	ADP	a
tous	DET	tout
ceaux	ADJ	cela
de	ADP	de
son	DET	son
conseil	NOUN	conseil
;	PUNCT	;
et	CCONJ	et
lez	DET	lez
reprist	VERB	reprendre
moult	ADV	moult
,	PUNCT	,
monstra	VERB	montrer
leur	DET	leur
comment	ADV	comment
il	PRON	il
avoient	VERB	avoir
trop	ADV	trop
mespris	NOUN	mesprendre
envers	ADP	envers
lez	DET	lez
Françoys	PROPN	français
,	PUNCT	,
la	DET	le
ou	CCONJ	ou
ilz	PRON	il
leur	DET	leur
avoient	VERB	avoir
fait	VERB	faire
tant	ADV	tant
de	ADP	de
bien	NOUN	bien
qu'	SCONJ	que
il	PRON	il
lez	DET	lez
avoient	VERB	avoir
remis	NOUN	remir
en	ADP	en
leur	DET	leur
heritage	NOUN	héritage
.	PUNCT	.
Lors	ADV	lors
prinrent	VERB	princer
conseil	NOUN	conseil
et	CCONJ	et
manderent	VERB	mander
aux	ADP.DET	à.le
Françoys	PROPN	français
,	PUNCT	,
au	ADP.DET	a.le
marquis	VERB	marquis
et	CCONJ	et
aux	ADP.DET	à.le
autres	PRON	autre
barons	NOUN	baron
de	ADP	de
l'	DET	le
ost	VERB	ost
,	PUNCT	,
comment	ADV	comment
il	PRON	il
estoient	VERB	estre
appareilliés	VERB	appareiller
d'	ADP	de
amender	VERB	amender
et	CCONJ	et
satisfaire	NOUN	satiser
l'	DET	le
outrage	NOUN	outrage
que	SCONJ	que
leur	DET	leur
Grec	PROPN	grec
lor	DET	lor
avoient	VERB	avoir
fait	VERB	faire
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
Alecxi	PROPN	alec
,	PUNCT	,
le	DET	le
jone	NOUN	jone
empereor	NOUN	emperëor
,	PUNCT	,
lor	DET	lor
compliroit	VERB	complir
tout	DET	tout
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
lor	DET	lor
avoit	VERB	avoir
promis	VERB	prometre
.	PUNCT	.
Sur	ADP	sur
ce	PRON	ce
fu	VERB	estre
faite	VERB	faire
la	DET	le
pays	NOUN	pays
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
l'	DET	le
empereor	NOUN	emperëor
fu	VERB	estre
assemblez	VERB	assembler
avec	ADP	avec
les	DET	le
François	PROPN	françon
,	PUNCT	,
si	ADV	si
lez	DET	lez
fist	VERB	faire
contens	NOUN	content
dou	DET	de.le
dommage	NOUN	dommage
qu'	SCONJ	que
ilz	PRON	il
avoient	VERB	avoir
receu	VERB	recevoir
.	PUNCT	.
Si	ADV	si
ordenerent	VERB	ordrendement
que	SCONJ	que
li	DET	le
François	PROPN	françon
deussent	VERB	devoir
partir	VERB	partir
de	ADP	de
la	DET	le
cité	NOUN	cité
devant	ADP	devant
lez	DET	lez
Grex	PROPN	grieu
,	PUNCT	,
et	CCONJ	et
aler	VERB	aler
en	ADP	en
leur	DET	leur
voiage	NOUN	voiage
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
li	DET	le
Grec	PROPN	grec
se	PRON	se
asseurassent	VERB	assurer
et	CCONJ	et
se	PRON	se
arrassent	VERB	arrêter
en	ADP	en
lor	DET	lor
voulenté	NOUN	volonté
;	PUNCT	;
car	CCONJ	car
tant	ADV	tant
com	SCONJ	come
li	DET	le
Grec	PROPN	grec
sentiroient	VERB	sentir
la	DET	le
lez	DET	lez
François	PROPN	françon
,	PUNCT	,
ilz	PRON	il
ne	ADV	ne
se	PRON	se
ozeroient	VERB	oser
merler	VERB	mereler
avec	ADP	avec
lez	DET	lez
François	PROPN	françon
;	PUNCT	;
mais	NOUN	mais
puis	NOUN	puis
qu'	SCONJ	que
ilz	PRON	il
seroient	VERB	être
parti	VERB	partir
,	PUNCT	,
li	DET	le
Grec	PROPN	grec
yroient	VERB	aller
plus	ADV	plus
aysément	NOUN	aisément
et	CCONJ	et
sievroient	VERB	sevoir
lez	DET	lez
François	PROPN	françon
.	PUNCT	.
Lors	ADV	lors
se	PRON	se
parti	VERB	partir
nostre	DET	notre
gent	NOUN	gent
,	PUNCT	,
et	CCONJ	et
entrerent	VERB	entrer
en	ADP	en
lors	ADV	lors
vaissiaux	NOUN	vaissole
,	PUNCT	,
et	CCONJ	et
se	PRON	se
partirent	VERB	partir
de	ADP	de
Costantinoble	PROPN	costantinoble
.	PUNCT	.
Et	CCONJ	et
aloient	VERB	aler
lor	DET	lor
droicte	ADJ	droit
voie	NOUN	voie
vers	ADP	vers
le	DET	le
royaulme	NOUN	royaume
de	ADP	de
Jherusalem	PROPN	jesurable
,	PUNCT	,
tousjours	ADV	toujours
attendant	VERB	attendre
l'	DET	le
empereor	NOUN	emperëor
Alecxi	PROPN	alec
.	PUNCT	.
Si	ADV	si
avint	VERB	avenir
chose	NOUN	chose
que	SCONJ	que
.j.	DET	un
riche	ADJ	riche
homme	NOUN	homme
grec	NOUN	grec
que	SCONJ	que
on	PRON	on
appelloit	VERB	appeler
Morchufle	PROPN	morclir
,	PUNCT	,
et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
vit	VERB	vëoir
que	SCONJ	que
nostre	DET	notre
gent	NOUN	gent
estoient	VERB	estre
partis	NOUN	partir
de	ADP	de
la	DET	le
cité	NOUN	cité
,	PUNCT	,
par	ADP	par
le	DET	le
pooir	NOUN	pöoir
d'	ADP	de
autres	PRON	autre
qui	PRON	qui
furent	VERB	estre
de	ADP	de
sa	DET	son
part	NOUN	part
de	ADP	de
cellui	DET	cil
Morchufle	PROPN	morclir
,	PUNCT	,
si	ADV	si
ocirent	VERB	occire
Alexci	PROPN	alec
l'	DET	le
empereor	NOUN	emperëor
jone	NOUN	jone
,	PUNCT	,
et	CCONJ	et
couronerent	VERB	couroner
cellui	DET	cil
Morchufle	PROPN	morclir
pour	ADP	pour
empereor	NOUN	emperëor
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
li	DET	le
autre	ADJ	autre
gentil	ADJ	gentil
homme	NOUN	homme
qui	PRON	qui
n'	ADV	ne
estoient	VERB	estre
mie	ADV	mie
de	ADP	de
cellui	DET	cil
conseil	NOUN	conseil
des	ADP.DET	de.le
traitres	NOUN	traire
et	CCONJ	et
quant	SCONJ	cant
celle	DET	cil
bonne	ADJ	bon
gent	NOUN	gent
virent	VERB	vëoir
celle	DET	cil
chose	NOUN	chose
,	PUNCT	,
si	ADV	si
envoierent	VERB	envoyer
après	ADV	après
nostre	DET	notre
gent	NOUN	gent
,	PUNCT	,
en	ADP	en
.j.	DET	un
vaissiel	NOUN	vaillier
,	PUNCT	,
lors	ADV	lors
messages	NOUN	message
,	PUNCT	,
la	DET	le
où	ADV	où
il	PRON	il
s'	DET	soi
en	ADP	en
aloient	VERB	aler
en	ADP	en
lor	DET	lor
voiage	NOUN	voiage
,	PUNCT	,
senefiant	VERB	senefiier
comment	ADV	comment
il	PRON	il
estoient	VERB	estre
avenu	VERB	avenir
de	ADP	de
lor	DET	lor
seignor	NOUN	seignor
l'	DET	le
empereor	NOUN	emperëor
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
nostre	DET	notre
gent	NOUN	gent
sot	VERB	savoir
celle	DET	cil
novelle	NOUN	novele
,	PUNCT	,
si	ADV	si
en	ADP	en
furent	VERB	estre
moult	ADV	moult
dolant	ADJ	dolent
.	PUNCT	.
Et	CCONJ	et
après	ADV	après
,	PUNCT	,
si	ADV	si
orent	VERB	avoir
lor	DET	lor
conseil	NOUN	conseil
sur	ADP	sur
ceste	DET	cest
aventure	NOUN	aventure
qui	PRON	qui
estoit	VERB	estre
avenue	VERB	avenir
de	ADP	de
l'	DET	le
empereor	NOUN	emperëor
.	PUNCT	.
Sur	ADP	sur
ce	PRON	ce
fu	VERB	estre
moult	ADV	moult
debatu	NOUN	debatre
et	CCONJ	et
a	ADP	a
la	DET	le
fin	NOUN	fin
li	DET	le
plus	ADV	plus
sages	ADJ	sage
de	ADP	de
l'	DET	le
ost	VERB	ost
dirent	VERB	dire
ainxi	VERB	ainci
que	SCONJ	que
,	PUNCT	,
puis	NOUN	puis
que	SCONJ	que
l'	DET	le
empereor	NOUN	emperëor
Alexi	PROPN	aleail
estoit	VERB	estre
ainxi	VERB	ainci
ocis	VERB	ocire
de	ADP	de
sa	DET	son
gent	NOUN	gent
par	ADP	par
traïson	NOUN	träison
,	PUNCT	,
et	CCONJ	et
li	DET	le
empires	NOUN	empire
estoit	VERB	estre
demorez	VERB	demorer
sans	NOUN	sans
seignor	NOUN	seignor
naturel	NOUN	nature
,	PUNCT	,
«	PUNCT	"
et	CCONJ	et
nous	PRON	nous
sommes	NOUN	somme
gent	NOUN	gent
qui	PRON	qui
alons	NOUN	aler
pour	ADP	pour
conquester	VERB	conquêter
,	PUNCT	,
car	CCONJ	car
il	PRON	il
vaudra	VERB	valoir
mielx	ADV	mieux
assez	ADV	assez
que	SCONJ	que
nous	PRON	nous
retournons	VERB	retourner
arriere	ADV	ariere
et	CCONJ	et
de	ADP	de
prandre	VERB	prendre
et	CCONJ	et
de	ADP	de
conquester	VERB	conquêter
la	DET	le
cité	NOUN	cité
et	CCONJ	et
l'	DET	le
empire	NOUN	empire
de	ADP	de
Constantinoble	PROPN	constantinonce
,	PUNCT	,
que	SCONJ	que
aler	VERB	aler
plus	ADV	plus
loings	NOUN	loing
,	PUNCT	,
la	DET	le
ou	CCONJ	ou
nous	PRON	nous
en	ADP	en
savons	VERB	savoir
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
nous	PRON	nous
pourra	VERB	pouvoir
avenir	VERB	avenir
»	PUNCT	"
.	PUNCT	.
Adonc	ADV	adonc
si	ADV	si
s'	DET	soi
acorderent	VERB	acorder
tout	DET	tout
,	PUNCT	,
et	CCONJ	et
dirent	VERB	dire
que	SCONJ	que
li	DET	le
consaux	NOUN	conseil
estoit	VERB	estre
bons	ADJ	bon
et	CCONJ	et
avenables	NOUN	avenablement
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
present	NOUN	présent
si	ADV	si
tornerent	VERB	torner
lors	ADV	lors
voiles	NOUN	voloir
vers	ADP	vers
Costantinoble	PROPN	costantinoble
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
furent	VERB	estre
par	ADP	par
devant	ADP	devant
la	DET	le
cité	NOUN	cité
,	PUNCT	,
si	ADV	si
deviserent	VERB	deviser
lez	DET	lez
batailles	NOUN	bataille
et	CCONJ	et
l'	DET	le
assaut	NOUN	assaut
de	ADP	de
la	DET	le
ville	NOUN	ville
tout	DET	tout
ainxi	VERB	ainci
comme	SCONJ	comme
il	PRON	il
avoient	VERB	avoir
fait	VERB	faire
l'	DET	le
autre	ADJ	autre
fois	NOUN	fois
.	PUNCT	.
Et	CCONJ	et
assaillirent	VERB	assalir
la	DET	le
cité	NOUN	cité
a	ADP	a
.iiij.	DET	quatre
jours	NOUN	jour
dou	DET	de.le
mois	NOUN	mois
d'	ADP	de
avril	NOUN	avril
.	PUNCT	.
Si	ADV	si
entrerent	VERB	entrer
li	DET	le
Venicien	NOUN	venir
par	ADP	par
dessus	ADV	dessus
lez	DET	lez
murs	NOUN	mur
et	CCONJ	et
la	DET	le
prinrent	VERB	princer
,	PUNCT	,
tout	DET	tout
ainxi	VERB	ainci
comme	SCONJ	comme
il	PRON	il
avoient	VERB	avoir
fait	VERB	faire
a	ADP	a
l'	DET	le
autre	ADJ	autre
foiz	NOUN	foi
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
la	DET	le
ville	NOUN	ville
fu	VERB	estre
prise	VERB	prendre
,	PUNCT	,
si	ADV	si
fu	VERB	estre
aussi	ADV	aussi
pris	NOUN	prendre
cellui	DET	cil
Morchufle	PROPN	morclir
,	PUNCT	,
li	DET	le
faulx	NOUN	faul
empereor	NOUN	emperëor
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
mourdri	VERB	mourir
son	DET	son
seignor	NOUN	seignor
.	PUNCT	.
Si	ADV	si
l'	DET	le
amenerent	VERB	amener
par	ADP	par
devant	ADP	devant
le	DET	le
marquis	VERB	marquis
,	PUNCT	,
le	DET	le
chapitaine	NOUN	chatinetier
de	ADP	de
l'	DET	le
ost	VERB	ost
,	PUNCT	,
et	CCONJ	et
dez	ADP	dez
autres	PRON	autre
barons	NOUN	baron
.	PUNCT	.
Et	CCONJ	et
orent	VERB	avoir
lor	DET	lor
conseil	NOUN	conseil
de	ADP	de
quel	DET	quel
justice	NOUN	justicier
et	CCONJ	et
de	ADP	de
quel	DET	quel
mort	NOUN	mort
on	PRON	on
le	DET	le
feroit	VERB	faire
morir	VERB	morir
chellui	DET	cil
Morchufle	PROPN	morclir
.	PUNCT	.
Adonc	ADV	adonc
vint	VERB	venir
.j.	DET	un
sages	ADJ	sage
homs	NOUN	homme
grex	NOUN	grel
anciens	ADJ	ancien
de	ADP	de
la	DET	le
cité	NOUN	cité
,	PUNCT	,
qui	PRON	qui
leur	DET	leur
dist	VERB	dire
et	CCONJ	et
conta	VERB	conter
comment	ADV	comment
au	ADP.DET	a.le
temps	NOUN	temps
de	ADP	de
Lion	PROPN	lïon
le	DET	le
philosophe	NOUN	philospos
,	PUNCT	,
quant	SCONJ	cant
il	PRON	il
fu	VERB	estre
empereor	NOUN	emperëor
de	ADP	de
Constantinople	PROPN	constantinople
,	PUNCT	,
par	ADP	par
son	DET	son
grant	ADJ	grant
sens	NOUN	sens
si	ADV	si
ordonna	VERB	ordonner
et	CCONJ	et
fist	VERB	faire
moult	ADV	moult
de	ADP	de
chosez	NOUN	choset
