Cy	ADV	ci
,	PUNCT	,
et	CCONJ	et
se	PRON	se
mit	VERB	mettre
en	ADP	en
la	DET	le
garde	NOUN	garde
de	ADP	de
Dieu	PROPN	dieu
,	PUNCT	,
et	CCONJ	et
vint	VERB	venir
jusques	ADP	jusque
au	ADP.DET	a.le
plus	ADV	plus
près	NOUN	près
des	ADP.DET	de.le
derniers	ADJ	dernier
,	PUNCT	,
tout	DET	tout
paoureux	NOUN	peurel
et	CCONJ	et
tremblant	NOUN	trembler
et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Dieu	PROPN	dieu
vous	PRON	vous
gard	NOUN	garde
,	PUNCT	,
messeigneurs	NOUN	messeigneur
.	PUNCT	.
Vueillez	VERB	vouloir
sçavoir	VERB	savoir
que	SCONJ	que
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
mon	DET	mon
maistre	NOUN	maître
,	PUNCT	,
que	SCONJ	que
vient	VERB	venir
icy	ADV	ici
après	ADV	après
moy	PRON	moi
,	PUNCT	,
m'	PRON	je
a	ADP	a
envoyé	VERB	envoyer
vers	ADP	vers
vous	PRON	vous
pour	ADP	pour
savoir	VERB	savoir
qui	PRON	qui
estoit	VERB	estre
le	DET	le
cappitaine	NOUN	capitaine
et	CCONJ	et
seigneur	NOUN	seigneur
de	ADP	de
si	ADV	si
belle	ADJ	beau
compaignie	NOUN	compagnie
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Amy	NOUN	ami
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
l'	DET	le
ung	DET	un
d'	ADP	de
eulx	PRON	eux
,	PUNCT	,
«	PUNCT	"
elle	PRON	elle
est	VERB	estre
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
nostre	DET	notre
maistre	NOUN	maître
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
est	VERB	estre
il	PRON	il
icy	ADV	ici
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Ouy	ADV	ouïr
»	PUNCT	"
,	PUNCT	,
respondirent	VERB	répondre
les	DET	le
François	PROPN	françon
,	PUNCT	,
«	PUNCT	"
il	PRON	il
chevauche	NOUN	chevauchier
bien	NOUN	bien
loing	ADV	loing
devant	ADP	devant
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
vous	PRON	vous
semble	NOUN	sembler
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
il	PRON	il
,	PUNCT	,
«	PUNCT	"
que	SCONJ	que
je	PRON	je
puisse	VERB	pöoir
parler	VERB	parler
a	ADP	a
luy	PRON	lui
,	PUNCT	,
et	CCONJ	et
quel	DET	quel
cheval	NOUN	cheval
il	PRON	il
chevauche	NOUN	chevauchier
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Vous	PRON	vous
pourrez	VERB	pouvoir
bien	NOUN	bien
parler	VERB	parler
a	ADP	a
luy	PRON	lui
,	PUNCT	,
mais	NOUN	mais
que	SCONJ	que
vous	PRON	vous
vous	PRON	vous
hastez	VERB	haster
ung	DET	un
peu	ADV	peu
de	ADP	de
chevaucher	VERB	chevauchier
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
comment	ADV	comment
le	DET	le
congnoistré	VERB	connaître
je	PRON	je
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Vous	PRON	vous
le	DET	le
congnoistrez	VERB	connaître
par	ADP	par
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
est	VERB	estre
habillé	VERB	habiller
comme	SCONJ	comme
les	DET	le
aultres	PRON	autre
,	PUNCT	,
mais	NOUN	mais
il	PRON	il
porte	NOUN	porte
une	DET	un
petite	ADJ	petit
verge	NOUN	verge
blanche	ADJ	blanc
en	ADP	en
sa	DET	son
main	NOUN	main
.	PUNCT	.
»	PUNCT	"
Si	ADV	si
dit	VERB	dire
le	DET	le
herault	NOUN	herela
,	PUNCT	,
«	PUNCT	"
Grant	ADJ	grant
mercy	NOUN	merci
.	PUNCT	.
»	PUNCT	"
Adonc	ADV	adonc
chevauche	NOUN	chevauchier
le	DET	le
herault	NOUN	herela
parmy	NOUN	parmi
la	DET	le
presse	NOUN	presse
,	PUNCT	,
voyant	VERB	voir
si	ADV	si
grant	ADJ	grant
triumphe	NOUN	triomphe
qu'	SCONJ	que
il	PRON	il
en	ADP	en
estoit	VERB	estre
quasi	PRON	cas
en	ADP	en
reverie	VERB	reverier
.	PUNCT	.
Si	ADV	si
chevaucha	VERB	chevauchier
tant	ADV	tant
qu'	SCONJ	que
il	PRON	il
vit	VERB	vëoir
celuy	DET	cil
qu'	SCONJ	que
il	PRON	il
demandoit	VERB	demander
;	PUNCT	;
si	ADV	si
vint	VERB	venir
a	ADP	a
luy	PRON	lui
et	CCONJ	et
le	DET	le
salua	VERB	salüer
en	ADP	en
disant	VERB	dire
:	PUNCT	:
«	PUNCT	"
Treshault	PROPN	trahal
et	CCONJ	et
puissant	ADJ	poissant
,	PUNCT	,
je	PRON	je
ne	ADV	ne
sçay	NOUN	savoir
voz	DET	vostre
tiltres	NOUN	titre
par	ADP	par
quoy	PRON	quoi
vous	PRON	vous
puisse	VERB	pöoir
honorer	VERB	honorer
,	PUNCT	,
si	ADV	si
me	PRON	je
aurez	VERB	avoir
pour	ADP	pour
excusé	VERB	excuser
.	PUNCT	.
Plaise	NOUN	plaie
vous	PRON	vous
sçavoir	VERB	savoir
,	PUNCT	,
mon	DET	mon
tresredoubté	VERB	restrauder
seigneur	NOUN	seigneur
,	PUNCT	,
que	SCONJ	que
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
mon	DET	mon
maistre	NOUN	maître
,	PUNCT	,
m'	PRON	je
a	ADP	a
icy	ADV	ici
envoyé	VERB	envoyer
par	ADP	par
devers	ADP	devers
vostre	DET	vostre
seigneurie	NOUN	seigneurie
,	PUNCT	,
sçavoir	VERB	savoir
quelz	ADJ	quel
gens	NOUN	gens
vous	PRON	vous
estez	VERB	estre
,	PUNCT	,
car	CCONJ	car
il	PRON	il
est	VERB	estre
icy	ADV	ici
bien	NOUN	bien
près	NOUN	près
,	PUNCT	,
et	CCONJ	et
desire	VERB	desirrer
fort	ADJ	fort
estre	VERB	estre
en	ADP	en
vostre	DET	vostre
compaignie	NOUN	compagnie
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Mon	DET	mon
amy	NOUN	ami
,	PUNCT	,
vous	PRON	vous
luy	PRON	lui
pourrez	VERB	pouvoir
dire	VERB	dire
que	SCONJ	que
je	PRON	je
me	PRON	je
recommande	VERB	recommancer
a	ADP	a
sa	DET	son
bonne	ADJ	bon
grace	NOUN	grace
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
s'	DET	soi
il	PRON	il
chevauche	NOUN	chevauchier
ung	DET	un
peu	ADV	peu
legierement	ADV	legierement
,	PUNCT	,
nous	PRON	nous
pourra	VERB	pouvoir
actaindre	VERB	atteindre
,	PUNCT	,
car	CCONJ	car
nous	PRON	nous
ne	ADV	ne
chevauchons	NOUN	chevauchier
pas	NOUN	pas
trop	ADV	trop
fort	ADJ	fort
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
que	SCONJ	que
lui	PRON	lui
diray	VERB	dire
je	PRON	je
qui	PRON	qui
vous	PRON	vous
estes	VERB	estre
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Mon	DET	mon
amy	NOUN	ami
,	PUNCT	,
dictes	VERB	dire
luy	PRON	lui
que	SCONJ	que
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
suis	VERB	estre
appellé	VERB	appeler
.	PUNCT	.
»	PUNCT	"
Le	DET	le
herault	NOUN	herela
ne	ADV	ne
l'	DET	le
oza	VERB	oser
plus	ADV	plus
interroguer	VERB	interroger
,	PUNCT	,
doubtant	ADJ	douter
luy	PRON	lui
desplaire	VERB	déplaire
.	PUNCT	.
Si	ADV	si
s'	DET	soi
en	ADP	en
retourna	VERB	retourner
vers	ADP	vers
son	DET	son
seigneur	NOUN	seigneur
tout	DET	tout
esmerveillé	VERB	esmerveiller
de	ADP	de
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
veu	VERB	voir
.	PUNCT	.
Si	ADV	si
chevaucha	VERB	chevauchier
si	ADV	si
fort	ADJ	fort
qu'	SCONJ	que
il	PRON	il
vint	VERB	venir
devers	ADP	devers
le	DET	le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
quant	SCONJ	cant
fut	VERB	être
a	ADP	a
luy	PRON	lui
,	PUNCT	,
luy	PRON	lui
compta	VERB	compter
les	DET	le
triumphes	NOUN	triomphe
et	CCONJ	et
merveilles	NOUN	merveille
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
veues	NOUN	voir
et	CCONJ	et
ouyes	VERB	ouïr
,	PUNCT	,
et	CCONJ	et
luy	PRON	lui
dit	VERB	dire
qu'	SCONJ	que
ilz	PRON	il
estoient	VERB	estre
environ	ADP	environ
deux	DET	deux
cens	DET	cent
chevaulx	NOUN	cheval
tous	DET	tout
d'	ADP	de
une	DET	un
livree	NOUN	livrer
,	PUNCT	,
et	CCONJ	et
estoient	VERB	estre
les	DET	le
chevaulx	NOUN	cheval
tous	DET	tout
d'	ADP	de
ung	DET	un
poil	NOUN	peilli
,	PUNCT	,
et	CCONJ	et
y	ADV	y
avoit	VERB	avoir
cent	DET	cent
hommes	NOUN	homme
et	CCONJ	et
cent	DET	cent
pages	NOUN	page
,	PUNCT	,
tous	DET	tout
d'	ADP	de
ung	DET	un
mesmes	ADJ	même
habit	NOUN	habit
et	CCONJ	et
de	ADP	de
mesure	NOUN	mesure
d'	ADP	de
eage	NOUN	egai
,	PUNCT	,
les	DET	le
plus	ADV	plus
belles	ADJ	bel
gens	NOUN	gens
que	SCONJ	que
jamais	ADV	jamais
il	PRON	il
avoit	VERB	avoir
veuz	NOUN	voir
.	PUNCT	.
«	PUNCT	"
Si	ADV	si
croyrois	NOUN	croire
je	PRON	je
plus	ADV	plus
tost	DET	tost
que	SCONJ	que
ce	PRON	ce
fussent	VERB	estre
esperitz	NOUN	esperit
que	SCONJ	que
corps	NOUN	corps
mortelz	ADJ	mortel
.	PUNCT	.
Toutesfoiz	PROPN	toutefois
,	PUNCT	,
suis	VERB	estre
venu	VERB	venir
a	ADP	a
eulx	PRON	eux
et	CCONJ	et
ay	VERB	avoir
tant	ADV	tant
fait	VERB	faire
que	SCONJ	que
j'	PRON	je
ay	VERB	avoir
parlé	VERB	parler
a	ADP	a
leur	DET	leur
maistre	NOUN	maître
,	PUNCT	,
lequel	DET	lequel
j'	PRON	je
ay	VERB	avoir
salué	VERB	salüer
de	ADP	de
par	ADP	par
vous	PRON	vous
,	PUNCT	,
et	CCONJ	et
m'	PRON	je
a	ADP	a
dit	VERB	dire
qu'	SCONJ	que
il	PRON	il
estoit	VERB	estre
nommé	VERB	nommer
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
car	CCONJ	car
plus	ADV	plus
avant	ADV	avant
ne	ADV	ne
l'	DET	le
ay	VERB	avoir
ozé	VERB	oster
interroguer	VERB	interroger
,	PUNCT	,
et	CCONJ	et
si	ADV	si
n'	ADV	ne
y	ADV	y
a	ADP	a
difference	NOUN	differce
entre	ADP	entre
eulx	PRON	eux
et	CCONJ	et
luy	PRON	lui
,	PUNCT	,
si	ADV	si
non	NOUN	nom
qu'	SCONJ	que
il	PRON	il
porte	NOUN	porte
ung	DET	un
baston	NOUN	bâton
blanc	ADJ	blanc
en	ADP	en
sa	DET	son
main	NOUN	main
,	PUNCT	,
et	CCONJ	et
est	VERB	estre
merveilleusement	NOUN	merveillier
bel	ADJ	bel
par	ADP	par
sus	DET	sus
tous	DET	tout
les	DET	le
aultres	PRON	autre
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
chevauche	NOUN	chevauchier
pas	NOUN	pas
fort	ADJ	fort
que	SCONJ	que
tost	DET	tost
ne	ADV	ne
l'	DET	le
ayez	VERB	avoir
aconceu	VERB	aconcier
.	PUNCT	.
»	PUNCT	"
Comment	ADV	comment
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
commanda	VERB	commander
a	ADP	a
ces	DET	ce
barons	NOUN	baron
qu'	SCONJ	que
ilz	PRON	il
chevauchassent	VERB	chevaucher
quant	SCONJ	cant
il	PRON	il
sceut	VERB	savoir
les	DET	le
nouvelles	NOUN	nouvelle
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Or	ADV	or
chevauchons	NOUN	chevauchier
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
et	CCONJ	et
alors	NOUN	alors
dit	VERB	dire
au	ADP.DET	a.le
plus	ADV	plus
principaulx	ADJ	principal
de	ADP	de
ses	DET	son
barons	NOUN	baron
qu'	SCONJ	que
ilz	PRON	il
chevauchassent	VERB	chevaucher
au	ADP.DET	a.le
près	NOUN	près
de	ADP	de
luy	PRON	lui
en	ADP	en
belle	ADJ	beau
ordonnance	NOUN	ordonner
.	PUNCT	.
Si	ADV	si
chevaucherent	VERB	chevaucher
tant	ADV	tant
qu'	SCONJ	que
ilz	PRON	il
vindrent	VERB	venir
joindre	VERB	joindre
jusques	ADP	jusque
aux	ADP.DET	à.le
derniers	ADJ	dernier
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
les	DET	le
vit	VERB	vëoir
,	PUNCT	,
il	PRON	il
en	ADP	en
fut	VERB	être
moult	ADV	moult
esmerveillé	VERB	esmerveiller
;	PUNCT	;
toutesfoiz	ADV	toutefois
les	DET	le
salua	VERB	salüer
moult	ADV	moult
doulcement	NOUN	doucement
,	PUNCT	,
et	CCONJ	et
ilz	PRON	il
luy	PRON	lui
rendirent	VERB	rendre
son	DET	son
salut	VERB	salüer
.	PUNCT	.
«	PUNCT	"
Messeigneurs	NOUN	messeigneur
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
anglois	NOUN	anglais
,	PUNCT	,
«	PUNCT	"
je	PRON	je
vous	PRON	vous
prie	VERB	priier
que	SCONJ	que
me	PRON	je
vueillez	NOUN	vouloir
monstrer	VERB	montrer
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
l'	DET	le
on	PRON	on
m'	PRON	je
a	ADP	a
dit	VERB	dire
qu'	SCONJ	que
il	PRON	il
est	VERB	estre
seigneur	NOUN	seigneur
de	ADP	de
ceste	DET	cest
belle	ADJ	beau
compaignie	NOUN	compagnie
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Sire	NOUN	seignor
,	PUNCT	,
dirent	VERB	dire
ceulx	PRON	cil
,	PUNCT	,
nous	PRON	nous
sommes	NOUN	somme
ses	DET	son
serviteurs	NOUN	serviteur
;	PUNCT	;
si	ADV	si
le	DET	le
trouverez	VERB	trouver
ung	DET	un
peu	ADV	peu
plus	ADV	plus
avant	ADV	avant
,	PUNCT	,
ou	CCONJ	ou
il	PRON	il
porte	NOUN	porte
ung	DET	un
baston	NOUN	bâton
blanc	ADJ	blanc
en	ADP	en
sa	DET	son
main	NOUN	main
et	CCONJ	et
chevauche	NOUN	chevauchier
devant	ADP	devant
pour	ADP	pour
l'	DET	le
amour	NOUN	amour
de	ADP	de
la	DET	le
pouldriere	NOUN	poudredil
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Je	PRON	je
vois	NOUN	aler
parler	VERB	parler
a	ADP	a
luy	PRON	lui
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
En	ADP	en
bonne	ADJ	bon
heure	NOUN	heure
»	PUNCT	"
,	PUNCT	,
dirent	VERB	dire
ilz	PRON	il
.	PUNCT	.
Tant	ADV	tant
chevaucha	VERB	chevauchier
le	DET	le
roy	NOUN	roi
,	PUNCT	,
regardant	VERB	regarder
de	ADP	de
ça	ADV	ça
et	CCONJ	et
de	ADP	de
la	DET	le
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
vint	VERB	venir
jusques	ADP	jusque
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
lequel	DET	lequel
il	PRON	il
salua	VERB	salüer
moult	ADV	moult
doulcement	NOUN	doucement
en	ADP	en
disant	VERB	dire
:	PUNCT	:
Comment	ADV	comment
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
arriva	VERB	arriver
au	ADP.DET	a.le
près	NOUN	près
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
en	ADP	en
le	DET	le
saluant	VERB	salüer
moult	ADV	moult
doulcement	NOUN	doucement
,	PUNCT	,
et	CCONJ	et
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
le	DET	le
roy	NOUN	roi
.	PUNCT	.
«	PUNCT	"
Dieu	PROPN	dieu
doint	VERB	doner
honneur	NOUN	honneur
et	CCONJ	et
joye	NOUN	joie
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
et	CCONJ	et
a	ADP	a
sa	DET	son
belle	ADJ	beau
compaignie	NOUN	compagnie
.	PUNCT	.
Ne	CCONJ	ne
vous	PRON	vous
desplaise	VERB	déplaisser
,	PUNCT	,
car	CCONJ	car
je	PRON	je
ne	ADV	ne
sçay	NOUN	savoir
le	DET	le
tiltre	NOUN	titre
de	ADP	de
vostre	DET	vostre
principalle	NOUN	principal
seigneurie	NOUN	seigneurie
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Sire	NOUN	seignor
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
«	PUNCT	"
vous	PRON	vous
le	DET	le
sçavez	VERB	savoir
bien	NOUN	bien
,	PUNCT	,
car	CCONJ	car
c'	CCONJ	ce
est	VERB	estre
mon	DET	mon
droit	ADJ	droit
tiltre	NOUN	titre
que	SCONJ	que
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
Vous	PRON	vous
soyez	VERB	soient
le	DET	le
tresbien	NOUN	treinbre
venu	VERB	venir
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
il	PRON	il
vous	PRON	vous
plaist	NOUN	plaire
me	PRON	je
direz	VERB	dire
le	DET	le
vostre	DET	vostre
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Voulentiers	NOUN	volentiers
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
je	PRON	je
suis	VERB	estre
le	DET	le
roy	NOUN	roi
des	ADP.DET	de.le
Anglois	PROPN	anglais
appellé	VERB	appeler
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
En	ADP	en
bonne	ADJ	bon
heure	NOUN	heure
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
«	PUNCT	"
et	CCONJ	et
ou	CCONJ	ou
allez	VERB	aller
vous	PRON	vous
en	ADP	en
ces	DET	ce
marches	NOUN	marche
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Certes	ADV	certes
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
je	PRON	je
m'	PRON	je
en	ADP	en
vois	NOUN	aler
marier	NOUN	marier
en	ADP	en
Espaigne	PROPN	espagne
a	ADP	a
la	DET	le
fille	NOUN	fille
du	ADP.DET	de.le
roy	NOUN	roi
du	ADP.DET	de.le
pays	NOUN	pays
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
En	ADP	en
bonne	ADJ	bon
heure	NOUN	heure
,	PUNCT	,
par	ADP	par
Sainct	ADJ	saint
Piquault	PROPN	puilque
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Et	CCONJ	et
vous	PRON	vous
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
en	ADP	en
quel	DET	quel
pays	NOUN	pays
allez	VERB	aller
vous	PRON	vous
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Certes	ADV	certes
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
«	PUNCT	"
je	PRON	je
m'	PRON	je
en	ADP	en
vois	NOUN	aler
passer	VERB	passer
le	DET	le
temps	NOUN	temps
par	ADP	par
les	DET	le
pays	NOUN	pays
,	PUNCT	,
car	CCONJ	car
je	PRON	je
me	PRON	je
esmaye	NOUN	esmaiier
a	ADP	a
Paris	PROPN	paris
;	PUNCT	;
et	CCONJ	et
pour	ADP	pour
ce	PRON	ce
ay	VERB	avoir
desliberé	VERB	déslibrer
d'	ADP	de
aller	VERB	aller
jusques	ADP	jusque
a	ADP	a
Bourdeaulx	PROPN	bourdel
et	CCONJ	et
ailleurs	ADV	ailleurs
,	PUNCT	,
si	ADV	si
le	DET	le
courage	NOUN	courage
le	DET	le
me	PRON	je
conseille	NOUN	conseiller
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Or	ADV	or
me	PRON	je
dictes	VERB	dire
,	PUNCT	,
beau	ADJ	beau
sire	NOUN	seignor
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
s'	DET	soi
il	PRON	il
est	VERB	estre
vostre	DET	vostre
plaisir	NOUN	plaisir
,	PUNCT	,
de	ADP	de
quel	DET	quel
estat	NOUN	état
estez	VERB	estre
vous	PRON	vous
qui	PRON	qui
telle	DET	tel
compaignie	NOUN	compagnie
menez	VERB	mener
,	PUNCT	,
car	CCONJ	car
c'	CCONJ	ce
est	VERB	estre
la	DET	le
plus	ADV	plus
belle	ADJ	beau
que	SCONJ	que
je	PRON	je
vis	NOUN	vis
oncques	ADV	onques
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Certes	ADV	certes
»	PUNCT	"
,	PUNCT	,
respondit	VERB	répondre
il	PRON	il
,	PUNCT	,
«	PUNCT	"
je	PRON	je
suis	VERB	estre
filz	NOUN	fil
d'	ADP	de
ung	DET	un
moult	ADV	moult
riche	ADJ	riche
bourgeois	NOUN	bourgeois
de	ADP	de
Paris	PROPN	paris
que	SCONJ	que
trespassa	VERB	trespasser
il	PRON	il
y	ADV	y
a	ADP	a
longtemps	ADV	longtemps
,	PUNCT	,
et	CCONJ	et
me	PRON	je
laissa	VERB	laisser
moult	ADV	moult
de	ADP	de
biens	NOUN	bien
.	PUNCT	.
Si	ADV	si
m'	PRON	je
en	ADP	en
vois	NOUN	aler
en	ADP	en
despendre	VERB	despendre
une	DET	un
partie	NOUN	partie
et	CCONJ	et
puis	NOUN	puis
j'	PRON	je
en	ADP	en
amasseray	VERB	amassir
de	ADP	de
l'	DET	le
aultre	ADJ	autre
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Comment	ADV	comment
amasser	VERB	amasser
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
et	CCONJ	et
menez	VERB	mener
vous	PRON	vous
tout	DET	tout
ce	PRON	ce
train	NOUN	train
a	ADP	a
voz	DET	vostre
despens	NOUN	despens
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Ouy	ADV	ouïr
certes	ADV	certes
,	PUNCT	,
et	CCONJ	et
est	VERB	estre
bien	NOUN	bien
peu	ADV	peu
de	ADP	de
chose	NOUN	chose
quant	SCONJ	cant
a	ADP	a
moy	PRON	moi
,	PUNCT	,
veu	VERB	voir
ce	PRON	ce
que	SCONJ	que
mon	DET	mon
pere	NOUN	père
m'	PRON	je
a	ADP	a
laissé	VERB	laisser
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Par	ADP	par
ma	DET	mon
foy	NOUN	foi
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
«	PUNCT	"
vous	PRON	vous
en	ADP	en
serez	VERB	être
bien	NOUN	bien
tost	DET	tost
a	ADP	a
bout	NOUN	boter
,	PUNCT	,
car	CCONJ	car
il	PRON	il
n'	ADV	ne
y	ADV	y
a	ADP	a
roy	NOUN	roi
sus	DET	sus
la	DET	le
terre	NOUN	terre
que	SCONJ	que
n'	ADV	ne
en	ADP	en
fust	VERB	estre
bien	NOUN	bien
las	ADJ	las
et	CCONJ	et
chargé	VERB	charger
de	ADP	de
entretenir	VERB	entretenir
ung	DET	un
si	ADV	si
bel	ADJ	bel
estat	NOUN	état
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Certes	ADV	certes
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
«	PUNCT	"
il	PRON	il
ne	ADV	ne
vous	PRON	vous
en	ADP	en
fault	NOUN	falloir
ja	ADV	ja
soucier	VERB	soucir
,	PUNCT	,
car	CCONJ	car
j'	PRON	je
en	ADP	en
ay	VERB	avoir
bien	NOUN	bien
plus	ADV	plus
ailleurs	ADV	ailleurs
.	PUNCT	.
Or	ADV	or
chevauchons	NOUN	chevauchier
plus	ADV	plus
fort	ADJ	fort
,	PUNCT	,
car	CCONJ	car
il	PRON	il
nous	PRON	nous
fault	NOUN	falloir
aller	VERB	aller
anuyt	NOUN	enoiier
coucher	VERB	coucher
près	NOUN	près
d'	ADP	de
Orleans	PROPN	orlenail
.	PUNCT	.
»	PUNCT	"
Si	ADV	si
s'	DET	soi
en	ADP	en
vont	VERB	aler
chevauchant	VERB	chevauchier
plus	ADV	plus
fort	ADJ	fort
que	SCONJ	que
n'	ADV	ne
avoient	VERB	avoir
acostumé	VERB	accoutumer
.	PUNCT	.
Et	CCONJ	et
le	DET	le
roy	NOUN	roi
disoit	VERB	dire
par	ADP	par
fois	NOUN	fois
a	ADP	a
ses	DET	son
gens	NOUN	gens
:	PUNCT	:
«	PUNCT	"
Cest	DET	cest
homme	NOUN	homme
est	VERB	estre
bien	NOUN	bien
fol	ADJ	fol
de	ADP	de
ainsi	ADV	ainsi
allant	VERB	aller
despendant	VERB	despendre
le	DET	le
sien	ADJ	sien
par	ADP	par
le	DET	le
pays	NOUN	pays
a	ADP	a
si	ADV	si
grant	ADJ	grant
triumphe	NOUN	triomphe
et	CCONJ	et
honneur	NOUN	honneur
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
fut	VERB	être
il	PRON	il
roy	NOUN	roi
ou	CCONJ	ou
empereur	NOUN	empereur
,	PUNCT	,
il	PRON	il
a	ADP	a
ung	DET	un
beau	ADJ	beau
train	NOUN	train
.	PUNCT	.
»	PUNCT	"
