Artus	PROPN	Artu
nus	DET	nul
prendre	VERB	prendre
.	PUNCT	.
""""	PUNCT	"
Ensi	ADV	ainsi
la	DET	le
dame	NOUN	dame
se	PRON	se
debat	NOUN	debatre
,	PUNCT	,
Ensi	ADV	ainsi
tot	DET	tot
par	ADP	par
li	DET	le
se	PRON	se
conbat	VERB	combatre
,	PUNCT	,
Ensi	ADV	ainsi
tot	DET	tot
par	ADP	par
li	DET	le
se	PRON	se
confont	NOUN	confondre
Et	CCONJ	et
,	PUNCT	,
avoec	ADP	avuec
lui	PRON	lui
,	PUNCT	,
ses	DET	son
genz	NOUN	gent
refont	VERB	refer
Si	ADV	si
grant	ADJ	grant
duel	NOUN	duel
que	SCONJ	que
greignor	ADJ	grant
ne	ADV	ne
pueent	VERB	pöoir
.	PUNCT	.
Le	DET	le
cors	NOUN	cors
an	ADP	en
portent	VERB	porter
,	PUNCT	,
si	ADV	si
l'	DET	le
anfueent	VERB	enfuner
;	PUNCT	;
Et	CCONJ	et
tant	ADV	tant
ont	VERB	avoir
quis	VERB	querre
et	CCONJ	et
tribolé	NOUN	tribler
Que	CCONJ	que
de	ADP	de
querre	VERB	querre
sont	VERB	estre
saolé	VERB	soualle
;	PUNCT	;
Si	ADV	si
le	DET	le
leissent	VERB	laissier
tot	DET	tot
par	ADP	par
enui	NOUN	enui
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
ne	ADV	ne
pueent	VERB	pöoir
veoir	VERB	vëoir
nelui	PRON	nul
Qui	PRON	qui
de	ADP	de
rien	NOUN	rien
an	ADP	en
face	VERB	faire
a	ADP	a
mescroire	NOUN	mescroire
.	PUNCT	.
Et	CCONJ	et
les	DET	le
nonains	NOUN	none
et	CCONJ	et
li	DET	le
provoire	NOUN	provoire
Orent	VERB	avoir
ja	ADV	ja
fet	VERB	faire
tot	DET	tot
le	DET	le
servise	NOUN	servise
;	PUNCT	;
Repeirié	VERB	repairier
furent	VERB	estre
de	ADP	de
l'	DET	le
iglise	NOUN	eglise
Et	CCONJ	et
venu	VERB	venir
sor	ADP	sor
la	DET	le
sepouture	NOUN	sepouture
.	PUNCT	.
Mes	CCONJ	mais
de	ADP	de
tot	DET	tot
ice	PRON	ice
n'	ADV	ne
avoit	VERB	avoir
cure	NOUN	cure
La	DET	le
dameisele	NOUN	damoisele
de	ADP	de
la	DET	le
chanbre	NOUN	chambre
;	PUNCT	;
De	ADP	de
monseignor	NOUN	seignor
Yvain	PROPN	yvain
li	DET	le
manbre	NOUN	membre
;	PUNCT	;
S'	DET	se
est	VERB	estre
a	ADP	a
lui	PRON	lui
venue	VERB	venir
mout	ADV	mout
tost	DET	tost
Et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
""""	PUNCT	"
Biau	ADJ	bel
sire	NOUN	seignor
,	PUNCT	,
a	ADP	a
mout	ADV	mout
grant	ADJ	grant
ost	VERB	ost
A	ADP	a
ceanz	ADV	çaienz
ceste	DET	cest
gent	NOUN	gent
esté	VERB	être
.	PUNCT	.
Mout	ADV	mout
ont	VERB	avoir
par	ADP	par
ceanz	ADV	çaienz
tanpesté	NOUN	tempeste
Et	CCONJ	et
reverchiez	VERB	reverchier
toz	DET	tot
ces	DET	ce
quachez	VERB	castque
,	PUNCT	,
Plus	ADV	plus
menuemant	ADV	menument
que	SCONJ	que
brachez	NOUN	brache
Ne	CCONJ	ne
vet	VERB	aler
tracent	VERB	tracent
perdriz	VERB	perdre
ne	ADV	ne
caille	NOUN	calie
.	PUNCT	.
Peor	NOUN	pëor
avez	VERB	avoir
eü	VERB	avoir
sanz	ADP	sans
faille	NOUN	faille
.	PUNCT	.
-	PUNCT	-
Par	ADP	par
foi	NOUN	foi
,	PUNCT	,
fet	VERB	faire
il	PRON	il
,	PUNCT	,
vos	PRON	vos
dites	VERB	dire
voir	ADJ	voir
;	PUNCT	;
Ja	ADV	ja
si	ADV	si
grant	ADJ	grant
ne	ADV	ne
cuidai	VERB	cuidier
avoir	VERB	avoir
.	PUNCT	.
Encores	ADV	encore
,	PUNCT	,
se	PRON	se
il	PRON	il
pooit	VERB	pöoir
estre	VERB	estre
,	PUNCT	,
Ou	CCONJ	où
par	ADP	par
pertuis	NOUN	pertuis
ou	CCONJ	ou
par	ADP	par
fenestre	NOUN	fenestre
Verroie	VERB	voirron
volentiers	ADV	volentiers
la	DET	le
fors	ADV	fors
La	DET	le
procession	NOUN	prochosier
et	CCONJ	et
le	DET	le
cors	NOUN	cors
.	PUNCT	.
""""	PUNCT	"
Mes	CCONJ	mais
il	PRON	il
n'	ADV	ne
avoit	VERB	avoir
en	ADP	en
la	DET	le
entencion	NOUN	entention
N'	ADV	ne
au	ADP.DET	a.le
cors	NOUN	cors
n'	ADV	ne
a	ADP	a
la	DET	le
procession	NOUN	prochosier
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
volsist	VERB	voloir
qu'	SCONJ	que
il	PRON	il
fussent	VERB	estre
tuit	DET	tot
ars	NOUN	arc
,	PUNCT	,
Si	ADV	si
li	DET	le
eüst	VERB	avoir
costé	NOUN	côté
cent	DET	cent
mars	NOUN	marc
.	PUNCT	.
Cent	DET	cent
mars	NOUN	marc
?	PUNCT	?
Voire	NOUN	voir
,	PUNCT	,
plus	ADV	plus
de	ADP	de
cent	DET	cent
mile	DET	mil
.	PUNCT	.
Mes	CCONJ	mais
por	ADP	por
la	DET	le
dame	NOUN	dame
de	ADP	de
la	DET	le
vile	NOUN	vile
,	PUNCT	,
Que	CCONJ	que
il	PRON	il
voloit	VERB	voloir
veoir	VERB	vëoir
,	PUNCT	,
le	DET	le
dist	VERB	dire
;	PUNCT	;
Et	CCONJ	et
la	DET	le
dameisele	NOUN	damoisele
le	DET	le
mist	VERB	metre
A	ADP	a
une	DET	un
fenestre	NOUN	fenestre
petite	ADJ	petit
.	PUNCT	.
Quanqu'	PRON	cantque
ele	PRON	il
puet	VERB	pöoir
vers	ADP	vers
lui	PRON	lui
s'	DET	soi
aquite	VERB	acquiter
De	ADP	de
l'	DET	le
enor	NOUN	onor
qu'	SCONJ	que
il	PRON	il
li	DET	le
avoit	VERB	avoir
feite	VERB	faire
.	PUNCT	.
Parmi	ADP	parmi
cele	DET	cel
fenestre	NOUN	fenestre
agueite	VERB	agaitier
Messire	NOUN	seignor
Yvains	PROPN	yvain
la	DET	le
bele	ADJ	bel
dame	NOUN	dame
,	PUNCT	,
Qui	PRON	qui
dit	VERB	dire
:	PUNCT	:
""""	PUNCT	"
Biau	ADJ	bel
sire	NOUN	seignor
,	PUNCT	,
de	ADP	de
vostre	DET	vostre
ame	NOUN	ame
Ait	VERB	avoir
Dex	PROPN	dieu
merci	NOUN	merci
,	PUNCT	,
si	ADV	si
voiremant	NOUN	voirement
Com	SCONJ	come
onques	ADV	onque
,	PUNCT	,
au	ADP.DET	a.le
mien	ADJ	mien
esciant	NOUN	escïent
,	PUNCT	,
Chevaliers	NOUN	chevalier
sor	ADP	sor
cheval	NOUN	cheval
ne	ADV	ne
sist	VERB	sëoir
Qui	PRON	qui
de	ADP	de
rien	NOUN	rien
nule	DET	nul
vos	PRON	vos
vausist	VERB	valoir
.	PUNCT	.
De	ADP	de
vostre	DET	vostre
enor	NOUN	onor
,	PUNCT	,
biax	ADJ	bel
sire	NOUN	seignor
chiers	ADJ	chier
,	PUNCT	,
Ne	CCONJ	ne
fu	VERB	estre
onques	ADV	onque
nus	DET	nul
chevaliers	NOUN	chevalier
,	PUNCT	,
Ne	CCONJ	ne
de	ADP	de
la	DET	le
vostre	DET	vostre
conpaignie	NOUN	compagnie
;	PUNCT	;
Largesce	NOUN	largece
estoit	VERB	estre
la	DET	le
vostre	DET	vostre
amie	NOUN	ami
Et	CCONJ	et
Hardemanz	NOUN	hardement
vostre	DET	vostre
conpainz	NOUN	compagnon
.	PUNCT	.
En	ADP	en
la	DET	le
conpaignie	NOUN	compagnie
des	ADP.DET	de.le
sainz	ADJ	saint
Soit	VERB	estre
la	DET	le
vostre	DET	vostre
ame	NOUN	ame
,	PUNCT	,
biax	ADJ	bel
dolz	ADJ	douz
sire	NOUN	seignor
!	PUNCT	!
""""	PUNCT	"
Lors	ADV	lors
se	PRON	se
deront	VERB	derompre
et	CCONJ	et
se	PRON	se
dessire	VERB	dessëoir
Trestot	DET	trestot
quanque	PRON	cantque
as	VERB	a.le
mains	NOUN	main
li	DET	le
vient	VERB	venir
.	PUNCT	.
A	ADP	a
mout	ADV	mout
grant	ADJ	grant
poinne	NOUN	peine
se	PRON	se
retient	VERB	retenir
Messire	NOUN	seignor
Yveins	PROPN	yvain
,	PUNCT	,
a	ADP	a
que	SCONJ	que
qu'	SCONJ	que
il	PRON	il
tort	NOUN	tort
,	PUNCT	,
Que	CCONJ	que
les	DET	le
mains	NOUN	main
tenir	VERB	tenir
ne	ADV	ne
li	DET	le
cort	NOUN	cort
.	PUNCT	.
Mes	CCONJ	mais
la	DET	le
dameisele	NOUN	damoisele
li	DET	le
prie	VERB	priier
Et	CCONJ	et
loe	NOUN	löer
et	CCONJ	et
comande	VERB	comander
et	CCONJ	et
chastie	NOUN	chastiier
,	PUNCT	,
Come	SCONJ	come
gentix	ADJ	gentil
et	CCONJ	et
deboneire	ADJ	debonaire
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
se	PRON	se
gart	VERB	garder
de	ADP	de
folie	NOUN	folie
feire	VERB	faire
Et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
""""	PUNCT	"
Vos	PRON	vos
estes	VERB	estre
ci	ADV	ci
mout	ADV	mout
bien	NOUN	bien
.	PUNCT	.
Gardez	VERB	garder
,	PUNCT	,
ne	ADV	ne
vos	PRON	vos
movez	VERB	movoir
por	ADP	por
rien	NOUN	rien
Tant	ADV	tant
que	SCONJ	que
cist	DET	cest
diaus	NOUN	duel
soit	VERB	estre
abeissiez	VERB	abaissier
;	PUNCT	;
Et	CCONJ	et
ces	DET	ce
genz	NOUN	gent
departir	VERB	departir
leissiez	VERB	laissier
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
se	PRON	se
departiront	VERB	departir
par	ADP	par
tens	NOUN	tens
.	PUNCT	.
S'	DET	se
or	NOUN	or
vos	PRON	vos
contenez	VERB	contente
a	ADP	a
mon	DET	mon
sens	NOUN	sens
,	PUNCT	,
Si	ADV	si
con	SCONJ	come
je	PRON	je
vos	PRON	vos
lo	DET	löer
contenir	VERB	contenir
,	PUNCT	,
Granz	ADJ	grant
biens	NOUN	bien
vos	PRON	vos
an	ADP	en
porra	VERB	pöoir
venir	VERB	venir
.	PUNCT	.
Ci	ADV	ci
poez	VERB	pöoir
ester	VERB	ester
et	CCONJ	et
seoir	VERB	sëoir
,	PUNCT	,
Et	CCONJ	et
anz	NOUN	an
et	CCONJ	et
fors	ADV	fors
les	DET	le
genz	NOUN	gent
veoir	VERB	vëoir
Qui	PRON	qui
passeront	VERB	passer
parmi	NOUN	parmi
la	DET	le
voie	NOUN	voie
,	PUNCT	,
Ne	CCONJ	ne
ja	ADV	ja
n'	ADV	ne
iert	VERB	estre
nus	DET	nul
hom	NOUN	ome
qui	PRON	qui
vos	PRON	vos
voie	NOUN	voie
,	PUNCT	,
Si	ADV	si
avroiz	VERB	avoir
mout	ADV	mout
grant	ADJ	grant
aventage	NOUN	aventage
;	PUNCT	;
Mes	CCONJ	mais
gardez	VERB	garder
vos	PRON	vos
de	ADP	de
dire	VERB	dire
outrage	NOUN	outrage
,	PUNCT	,
Car	CCONJ	car
qui	PRON	qui
se	PRON	se
desroie	VERB	desroi
et	CCONJ	et
sormoinne	NOUN	sormenois
Et	CCONJ	et
d'	ADP	de
outrage	NOUN	outrage
feire	VERB	faire
se	PRON	se
poinne	NOUN	peine
Qant	SCONJ	cant
il	PRON	il
en	ADP	en
a	ADP	a
et	CCONJ	et
eise	NOUN	aise
et	CCONJ	et
leu	NOUN	lieu
,	PUNCT	,
Je	PRON	je
l'	DET	le
apel	ADP	apeler
plus	ADV	plus
malvés	ADJ	mauvais
que	SCONJ	que
preu	ADJ	pro
.	PUNCT	.
Gardez	VERB	garder
,	PUNCT	,
se	PRON	se
vos	PRON	vos
pansez	NOUN	penser
folie	NOUN	folie
,	PUNCT	,
Que	CCONJ	que
por	ADP	por
ce	PRON	ce
ne	ADV	ne
la	DET	le
feites	NOUN	faire
mie	ADV	mie
.	PUNCT	.
Li	DET	le
sages	ADJ	sage
son	DET	son
fol	ADJ	fol
pansé	NOUN	penser
cuevre	NOUN	covrir
Et	CCONJ	et
met	VERB	metre
,	PUNCT	,
s'	DET	soi
il	PRON	il
puet	VERB	pöoir
,	PUNCT	,
le	DET	le
san	NOUN	sen
a	ADP	a
oevre	NOUN	ovrir
.	PUNCT	.
Or	ADV	or
vos	PRON	vos
gardez	VERB	garder
bien	NOUN	bien
come	SCONJ	come
sages	ADJ	sage
Que	CCONJ	que
n'	ADV	ne
i	ADV	i
lessiez	VERB	laissier
la	DET	le
teste	NOUN	teste
an	ADP	en
gages	NOUN	gage
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
n'	ADV	ne
en	ADP	en
panroient	VERB	prendre
reançon	NOUN	rançon
;	PUNCT	;
Soiez	VERB	estre
por	ADP	por
vos	PRON	vos
an	ADP	en
cusançon	NOUN	cosvens
,	PUNCT	,
Et	CCONJ	et
de	ADP	de
mon	DET	mon
consoil	NOUN	conseil
vos	PRON	vos
soveigne	NOUN	sovenir
;	PUNCT	;
S'	DET	se
estez	VERB	estre
an	ADP	en
pes	NOUN	pais
tant	ADV	tant
que	SCONJ	que
je	PRON	je
veigne	VERB	venir
,	PUNCT	,
Que	CCONJ	que
je	PRON	je
n'	ADV	ne
os	DET	oser
plus	ADV	plus
ci	ADV	ci
arester	VERB	arester
,	PUNCT	,
Car	CCONJ	car
g'	PRON	je
i	ADV	i
porroie	VERB	pöoir
trop	ADV	trop
ester	VERB	ester
,	PUNCT	,
Espoir	NOUN	espoir
que	SCONJ	que
l'	DET	le
en	ADP	en
m'	PRON	je
an	ADP	en
mescresroit	VERB	mescroire
Por	ADP	por
ce	PRON	ce
que	SCONJ	que
l'	DET	le
en	ADP	en
ne	ADV	ne
me	PRON	je
verroit	VERB	vëoir
Avoec	ADP	avuec
les	DET	le
autres	PRON	autre
an	ADP	en
la	DET	le
presse	NOUN	presse
,	PUNCT	,
S'	DET	se
an	ADP	en
panroie	VERB	prendre
male	ADJ	mal
confesse	NOUN	confesser
.	PUNCT	.
""""	PUNCT	"
Atant	ADV	atant
s'	DET	soi
en	ADP	en
part	NOUN	part
et	CCONJ	et
cil	DET	cel
remaint	VERB	remanoir
,	PUNCT	,
Qui	PRON	qui
ne	ADV	ne
set	VERB	savoir
an	ADP	en
quel	DET	quel
se	PRON	se
demaint	VERB	demain
,	PUNCT	,
Que	CCONJ	que
del	ADP.DET	de.le
cors	NOUN	cors
qu'	SCONJ	que
il	PRON	il
voit	VERB	vëoir
qu'	SCONJ	que
an	ADP	en
enfuet	VERB	enfue
Li	DET	le
poise	VERB	peser
,	PUNCT	,
quant	SCONJ	cant
avoir	VERB	avoir
n'	ADV	ne
en	ADP	en
puet	VERB	pöoir
Aucune	DET	aucun
chose	NOUN	chose
qui	PRON	qui
l'	DET	le
an	ADP	en
port	NOUN	port
Tesmoing	NOUN	tesmoin
qu'	SCONJ	que
il	PRON	il
l'	DET	le
a	ADP	a
ocis	VERB	ocire
et	CCONJ	et
mort	NOUN	mort
.	PUNCT	.
S'	DET	se
il	PRON	il
n'	ADV	ne
en	ADP	en
a	ADP	a
tesmoing	NOUN	tesmoin
et	CCONJ	et
garant	NOUN	garant
Que	CCONJ	que
mostrer	VERB	mostrer
puisse	VERB	pöoir
a	ADP	a
parlemant	NOUN	parlement
,	PUNCT	,
Donc	ADV	donc
iert	VERB	estre
il	PRON	il
honiz	VERB	honir
en	ADP	en
travers	NOUN	travers
,	PUNCT	,
Tant	ADV	tant
est	VERB	estre
Kex	PROPN	keu
et	CCONJ	et
fel	ADJ	felon
et	CCONJ	et
pervers	NOUN	perver
,	PUNCT	,
Plains	ADJ	plein
de	ADP	de
ranpones	NOUN	rampone
et	CCONJ	et
d'	ADP	de
enui	NOUN	enui
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
ne	ADV	ne
garra	VERB	garir
ja	ADV	ja
mes	DET	mais
a	ADP	a
lui	PRON	lui
,	PUNCT	,
Einz	ADV	ainz
l'	DET	le
ira	VERB	aler
formant	NOUN	forment
afeitant	VERB	afaitier
Et	CCONJ	et
gas	NOUN	gap
et	CCONJ	et
ranpones	NOUN	rampone
gitant	VERB	jeter
,	PUNCT	,
Ausi	ADV	aussi
con	SCONJ	come
il	PRON	il
fist	VERB	faire
l'	DET	le
autre	ADJ	autre
jor	NOUN	jor
.	PUNCT	.
Males	NOUN	mal
ranpones	NOUN	rampone
a	ADP	a
sejor	NOUN	sejor
Li	DET	le
sont	VERB	estre
el	ADP.DET	en.le
cors	NOUN	cors
batanz	NOUN	batre
et	CCONJ	et
fresches	NOUN	frois
.	PUNCT	.
Mes	CCONJ	mais
de	ADP	de
son	DET	son
cuer	NOUN	cuer
et	CCONJ	et
de	ADP	de
ses	DET	son
lermes	NOUN	larme
Li	DET	le
radolcist	VERB	raldois
novele	NOUN	novele
Amors	NOUN	amor
Qui	PRON	qui
par	ADP	par
sa	DET	son
terre	NOUN	terre
a	ADP	a
fet	VERB	faire
.i.	DET	un
cors	NOUN	cors
,	PUNCT	,
S'	DET	se
a	ADP	a
tote	DET	tot
sa	DET	son
proie	NOUN	priier
acoillie	VERB	acoillir
;	PUNCT	;
Son	DET	son
cuer	NOUN	cuer
a	ADP	a
o	ADP	o
soi	PRON	soi
s'	DET	soi
anemie	NOUN	ennemi
,	PUNCT	,
S'	DET	se
aimme	VERB	amer
la	DET	le
rien	NOUN	rien
qui	PRON	qui
plus	ADV	plus
le	DET	le
het	VERB	häir
.	PUNCT	.
Bien	NOUN	bien
a	ADP	a
vangiee	VERB	vengier
,	PUNCT	,
et	CCONJ	et
si	ADV	si
nel	ADV.PRON	ne.il
set	VERB	savoir
,	PUNCT	,
La	DET	le
dame	NOUN	dame
la	DET	le
mort	NOUN	mort
son	DET	son
seignor	NOUN	seignor
;	PUNCT	;
Vangence	NOUN	vangence
en	ADP	en
a	ADP	a
feite	VERB	faire
greignor	ADJ	grant
Que	CCONJ	que
ele	PRON	il
panre	NOUN	prendre
n'	ADV	ne
an	ADP	en
seüst	VERB	savoir
S'	DET	se
Amors	NOUN	amor
vangiee	VERB	vengier
ne	ADV	ne
l'	DET	le
eüst	VERB	avoir
,	PUNCT	,
Qui	PRON	qui
si	ADV	si
dolcemant	NOUN	doucement
le	DET	le
requiert	VERB	requerre
Que	CCONJ	que
par	ADP	par
les	DET	le
ialz	NOUN	ueil
el	ADP.DET	en.le
cuer	NOUN	cuer
le	DET	le
fiert	VERB	ferir
;	PUNCT	;
Et	CCONJ	et
cist	DET	cest
cos	NOUN	coup
a	ADP	a
plus	ADV	plus
grant	ADJ	grant
duree	NOUN	durer
Que	CCONJ	que
cos	NOUN	coup
de	ADP	de
lance	NOUN	lance
ne	ADV	ne
d'	ADP	de
espee	NOUN	espee
:	PUNCT	:
Cos	NOUN	coup
d'	ADP	de
espee	NOUN	espee
garist	VERB	garir
et	CCONJ	et
sainne	ADJ	sain
Mout	ADV	mout
tost	DET	tost
,	PUNCT	,
des	ADP.DET	de.le
que	SCONJ	que
mires	NOUN	mire
i	ADV	i
painne	NOUN	peine
;	PUNCT	;
Et	CCONJ	et
la	DET	le
plaie	NOUN	plaie
d'	ADP	de
Amors	NOUN	amor
anpire	VERB	empirier
Qant	SCONJ	cant
ele	PRON	il
est	VERB	estre
plus	ADV	plus
pres	ADV	près
de	ADP	de
son	DET	son
mire	NOUN	mire
.	PUNCT	.
Cele	DET	cel
plaie	NOUN	plaie
a	ADP	a
messire	NOUN	seignor
Yvains	PROPN	yvain
,	PUNCT	,
Dom	PRON	dont
il	PRON	il
ne	ADV	ne
sera	VERB	estre
ja	ADV	ja
mes	DET	mais
sains	ADJ	sain
,	PUNCT	,
Qu'	CCONJ	que
Amors	NOUN	amor
s'	DET	soi
est	VERB	estre
tote	DET	tot
a	ADP	a
lui	PRON	lui
randue	VERB	rendre
.	PUNCT	.
Les	DET	le
leus	NOUN	lieu
ou	CCONJ	ou
ele	PRON	il
ert	VERB	estre
espandue	VERB	espandre
Vet	VERB	aler
reverchant	VERB	reverchier
,	PUNCT	,
et	CCONJ	et
si	ADV	si
s'	DET	soi
an	ADP	en
oste	NOUN	oste
;	PUNCT	;
Ne	CCONJ	ne
vialt	VERB	voloir
avoir	VERB	avoir
ostel	NOUN	hôtel
ne	ADV	ne
oste	NOUN	oste
Se	SCONJ	se
cestui	PRON	cest
non	NOUN	nom
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
preuz	ADJ	pro
fet	VERB	faire
Quant	SCONJ	cant
de	ADP	de
malvés	ADJ	mauvais
leu	NOUN	lieu
se	PRON	se
retret	VERB	retraire
Por	ADP	por
ce	PRON	ce
qu'	SCONJ	que
a	ADP	a
lui	PRON	lui
tote	DET	tot
se	PRON	se
doint	VERB	doner
.	PUNCT	.
Ne	CCONJ	ne
cuit	VERB	cuidier
qu'	SCONJ	que
aillors	ADV	aillors
ait	VERB	avoir
de	ADP	de
lui	PRON	lui
point	NOUN	point
;	PUNCT	;
Si	ADV	si
cerche	VERB	cerche
toz	DET	tot
ces	DET	ce
vix	NOUN	vil
ostex	NOUN	ostel
;	PUNCT	;
S'	DET	se
est	VERB	estre
granz	ADJ	grant
diax	NOUN	duel
quant	SCONJ	cant
Amors	NOUN	amor
est	VERB	estre
tex	ADJ	tel
Et	CCONJ	et
quant	SCONJ	cant
ele	PRON	il
si	ADV	si
mal	NOUN	mal
se	PRON	se
prueve	NOUN	prover
Qu'	CCONJ	que
el	ADP.DET	en.le
plus	ADV	plus
despit	NOUN	despit
leu	NOUN	lieu
qu'	SCONJ	que
ele	PRON	il
trueve	VERB	trover
Se	SCONJ	se
herberge	NOUN	herbergier
ele	PRON	il
autresi	ADV	autresi
tost	DET	tost
Com	SCONJ	come
an	ADP	en
tot	DET	tot
le	DET	le
meillor	ADJ	meillor
de	ADP	de
l'	DET	le
ost	VERB	ost
.	PUNCT	.
Mes	CCONJ	mais
or	NOUN	or
est	VERB	estre
ele	PRON	il
bien	NOUN	bien
venue	VERB	venir
,	PUNCT	,
Ci	ADV	ci
iert	VERB	estre
ele	PRON	il
bien	NOUN	bien
maintenue	ADJ	maintenir
Et	CCONJ	et
ci	ADV	ci
li	DET	le
fet	VERB	faire
boen	ADJ	bon
sejorner	VERB	sejorner
.	PUNCT	.
Ensi	ADV	ainsi
se	PRON	se
devroit	VERB	devoir
atorner	VERB	atorner
Amors	NOUN	amor
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
mout	ADV	mout
haute	ADJ	haut
chose	NOUN	chose
,	PUNCT	,
Car	CCONJ	car
mervoille	NOUN	merveille
est	VERB	estre
comant	ADV	coment
ele	PRON	il
ose	VERB	oser
De	ADP	de
honte	NOUN	honte
an	ADP	en
malvés	ADJ	mauvais
leu	NOUN	lieu
descendre	VERB	descendre
.	PUNCT	.
Celui	DET	cel
sanble	VERB	sembler
qui	PRON	qui
an	ADP	en
la	DET	le
cendre	NOUN	cendre
Et	CCONJ	et
an	ADP	en
la	DET	le
poudre	NOUN	poudre
espant	VERB	espandre
son	DET	son
basme	ADJ	bas
,	PUNCT	,
Et	CCONJ	et
het	VERB	häir
enor	NOUN	onor
et	CCONJ	et
ainme	VERB	amer
blasme	NOUN	blasme
,	PUNCT	,
Et	CCONJ	et
destranpre	NOUN	destremper
suie	VERB	sire
de	ADP	de
miel	NOUN	miel
Et	CCONJ	et
mesle	NOUN	mesle
çucre	NOUN	curc
avoeques	ADP	avuec
fiel	NOUN	fiel
.	PUNCT	.
Mes	CCONJ	mais
or	NOUN	or
n'	ADV	ne
a	ADP	a
ele	PRON	il
pas	NOUN	pas
fet	VERB	faire
çué	ADJ	cel
,	PUNCT	,
Logiee	VERB	loger
s'	DET	soi
est	VERB	estre
an	ADP	en
franc	ADJ	franc
alué	VERB	aller
,	PUNCT	,
Dom	PRON	dont
nus	DET	nul
ne	ADV	ne
li	DET	le
puet	VERB	pöoir
feire	VERB	faire
tort	NOUN	tort
.	PUNCT	.
Qant	SCONJ	cant
en	ADP	en
ot	VERB	avoir
anfoï	VERB	enföir
le	DET	le
mort	NOUN	mort
,	PUNCT	,
S'	DET	se
an	ADP	en
partirent	VERB	partir
totes	DET	tot
les	DET	le
genz	NOUN	gent
;	PUNCT	;
Clers	PROPN	cler
ne	ADV	ne
chevaliers	NOUN	chevalier
ne	ADV	ne
sergenz	NOUN	serjant
Ne	CCONJ	ne
dame	NOUN	dame
n'	ADV	ne
i	ADV	i
remest	VERB	remanoir
,	PUNCT	,
que	SCONJ	que
cele	DET	cel
Qui	PRON	qui
sa	DET	son
dolor	NOUN	dolor
mie	ADV	mie
ne	ADV	ne
cele	DET	cel
.	PUNCT	.
Mes	CCONJ	mais
iqui	DET	iqui
remest	VERB	remanoir
tote	DET	tot
sole	ADJ	sol
,	PUNCT	,
Et	CCONJ	et
sovant	ADV	sovent
se	PRON	se
prant	VERB	prendre
a	ADP	a
la	DET	le
gole	NOUN	gole
,	PUNCT	,
Et	CCONJ	et
tort	NOUN	tort
ses	DET	son
poinz	NOUN	poing
et	CCONJ	et
bat	VERB	batre
ses	DET	son
paumes	NOUN	paume
,	PUNCT	,
Et	CCONJ	et
list	NOUN	lit
en	ADP	en
.i.	DET	un
sautier	VERB	sautier
ses	DET	son
saumes	NOUN	saume
,	PUNCT	,
Anluminé	VERB	enluminer
a	ADP	a
letres	NOUN	letre
d'	ADP	de
or	NOUN	or
.	PUNCT	.
Et	CCONJ	et
messire	NOUN	seignor
Yvains	PROPN	yvain
est	VERB	estre
ancor	ADV	encore
A	ADP	a
la	DET	le
fenestre	NOUN	fenestre
,	PUNCT	,
ou	CCONJ	ou
il	PRON	il
l'	DET	le
esgarde	VERB	esgarder
;	PUNCT	;
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
plus	ADV	plus
s'	DET	soi
an	ADP	en
done	VERB	doner
garde	NOUN	garde
,	PUNCT	,
Plus	ADV	plus
l'	DET	le
ainme	VERB	amer
et	CCONJ	et
plus	ADV	plus
li	DET	le
abelist	VERB	abelir
.	PUNCT	.
Ce	PRON	ce
qu'	SCONJ	que
ele	PRON	il
plore	NOUN	plorer
et	CCONJ	et
qu'	SCONJ	que
ele	PRON	il
list	NOUN	lit
Volsist	VERB	voloir
qu'	SCONJ	que
ele	PRON	il
lessié	VERB	laissier
eüst	VERB	avoir
Et	CCONJ	et
qu'	SCONJ	que
a	ADP	a
lui	PRON	lui
parler	VERB	parler
li	DET	le
pleüst	VERB	plaire
.	PUNCT	.
An	ADP	en
ce	PRON	ce
voloir	VERB	voloir
l'	DET	le
a	ADP	a
Amors	NOUN	amor
mis	VERB	metre
,	PUNCT	,
Qui	PRON	qui
a	ADP	a
la	DET	le
fenestre	NOUN	fenestre
l'	DET	le
a	ADP	a
pris	NOUN	prendre
;	PUNCT	;
Mes	CCONJ	mais
de	ADP	de
son	DET	son
voloir	VERB	voloir
se	PRON	se
despoire	VERB	desperer
,	PUNCT	,
Car	CCONJ	car
il	PRON	il
ne	ADV	ne
puet	VERB	pöoir
cuidier	VERB	cuidier
ne	ADV	ne
croire	VERB	croire
Que	CCONJ	que
ses	DET	son
voloirs	VERB	voloir
puisse	VERB	pöoir
avenir	VERB	avenir
,	PUNCT	,
Et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
""""	PUNCT	"
Por	ADP	por
fos	ADJ	fol
me	PRON	je
